"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0042788","CC","GO:0042788","polysomal ribosome","3/21","32/19550",5.19290329300232e-06,2.5492434347466e-05,1.04354994404831e-05,"RPL6/RPL10A/RPL18A",3
"GO:0030127","CC","GO:0030127","COPII vesicle coat","2/21","15/19550",0.000114421770748759,0.000514897968369416,0.000210776946116135,"TMED7/SEC13",2
"GO:0014069","CC","GO:0014069","postsynaptic density","4/21","330/19550",0.000380181746857137,0.00155232108040898,0.00063545307385163,"RPL6/RPL10A/RPL18A/RPL14",4
"GO:0032279","CC","GO:0032279","asymmetric synapse","4/21","335/19550",0.000402453613439365,0.00155232108040898,0.00063545307385163,"RPL6/RPL10A/RPL18A/RPL14",4
"GO:0099572","CC","GO:0099572","postsynaptic specialization","4/21","356/19550",0.000506318472689338,0.00180098620469926,0.000737245814789169,"RPL6/RPL10A/RPL18A/RPL14",4
"GO:0098984","CC","GO:0098984","neuron to neuron synapse","4/21","361/19550",0.000533625542133113,0.00180098620469926,0.000737245814789169,"RPL6/RPL10A/RPL18A/RPL14",4
"GO:0030120","CC","GO:0030120","vesicle coat","2/21","54/19550",0.00152053167433077,0.00482992414199186,0.00197716192947035,"TMED7/SEC13",2
"GO:0012507","CC","GO:0012507","ER to Golgi transport vesicle membrane","2/21","62/19550",0.00199894454484436,0.00599683363453308,0.00245484417787904,"TMED7/SEC13",2
"GO:0030117","CC","GO:0030117","membrane coat","2/21","89/19550",0.00406794835873471,0.0109834605685837,0.00449615344912783,"TMED7/SEC13",2
"GO:0048475","CC","GO:0048475","coated membrane","2/21","89/19550",0.00406794835873471,0.0109834605685837,0.00449615344912783,"TMED7/SEC13",2
"GO:0030134","CC","GO:0030134","COPII-coated ER to Golgi transport vesicle","2/21","94/19550",0.00452596828113515,0.0116382041514904,0.004764177138037,"TMED7/SEC13",2
"GO:0030126","CC","GO:0030126","COPI vesicle coat","1/21","13/19550",0.0138787810504056,0.0340660989419047,0.0139451867013645,"TMED7",1
"GO:0030662","CC","GO:0030662","coated vesicle membrane","2/21","181/19550",0.0159480374104776,0.0345548740418215,0.0141452700755994,"TMED7/SEC13",2
"GO:0005852","CC","GO:0005852","eukaryotic translation initiation factor 3 complex","1/21","15/19550",0.0159976268712136,0.0345548740418215,0.0141452700755994,"EIF3J",1
"GO:0033290","CC","GO:0033290","eukaryotic 48S preinitiation complex","1/21","15/19550",0.0159976268712136,0.0345548740418215,0.0141452700755994,"EIF3J",1
"GO:0016282","CC","GO:0016282","eukaryotic 43S preinitiation complex","1/21","17/19550",0.0181121363497539,0.0369664089355116,0.0151324481022562,"EIF3J",1
"GO:0030663","CC","GO:0030663","COPI-coated vesicle membrane","1/21","18/19550",0.0191677675961912,0.0369664089355116,0.0151324481022562,"TMED7",1
"GO:0070993","CC","GO:0070993","translation preinitiation complex","1/21","18/19550",0.0191677675961912,0.0369664089355116,0.0151324481022562,"EIF3J",1
"GO:0030658","CC","GO:0030658","transport vesicle membrane","2/21","212/19550",0.0214646506453347,0.0399686598223474,0.0163614396933586,"TMED7/SEC13",2
"GO:0003735","MF","GO:0003735","structural constituent of ribosome","14/20","182/18368",1.94799159340788e-24,5.45437646154206e-23,4.30608668016479e-23,"RPS8/RPL6/RPS9/RPL23A/RPS16/RPL17/RPL10A/RPL18A/RPS12/RPL14/RPL13A/RPL21/RPL35/RPL35A",14
"GO:0019843","MF","GO:0019843","rRNA binding","2/20","68/18368",0.00245769598353163,0.0344077437694428,0.0271640082390338,"RPS9/RPL23A",2
"GO:0045296","MF","GO:0045296","cadherin binding","3/20","332/18368",0.00531016123024182,0.0495615048155903,0.0391275038017818,"RPL6/RPL23A/RPL14",3
