"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0090130","BP","GO:0090130","tissue migration","3/18","365/18723",0.00482394392449837,0.0233775744033382,0.014452301636149,"KRT2/KRT16/JUP",3
"GO:0030048","BP","GO:0030048","actin filament-based movement","2/18","127/18723",0.0065051833113063,0.030930305555645,0.019121492156372,"DSP/JUP",2
"GO:0034329","BP","GO:0034329","cell junction assembly","3/18","420/18723",0.00711833906493136,0.0324734761599288,0.0200754990462383,"JUP/DSG1/PKP1",3
"GO:0042060","BP","GO:0042060","wound healing","3/18","422/18723",0.00721208226471357,0.0324734761599288,0.0200754990462383,"KRT1/KRT6A/DSP",3
"GO:0001508","BP","GO:0001508","action potential","2/18","134/18723",0.00721632803553973,0.0324734761599288,0.0200754990462383,"DSP/JUP",2
"GO:0060048","BP","GO:0060048","cardiac muscle contraction","2/18","137/18723",0.0075314734813236,0.0332970406542728,0.0205846366617893,"DSP/JUP",2
"GO:0001667","BP","GO:0001667","ameboidal-type cell migration","3/18","475/18723",0.00997037130080872,0.0433195442724793,0.0267806706446405,"KRT2/KRT16/JUP",3
"GO:0035637","BP","GO:0035637","multicellular organismal signaling","2/18","160/18723",0.0101501327592649,0.0433531094124534,0.0268014210235719,"DSP/JUP",2
"GO:0001867","BP","GO:0001867","complement activation, lectin pathway","1/18","11/18723",0.010527338500611,0.0434899885599014,0.026886041382061,"KRT1",1
"GO:0051798","BP","GO:0051798","positive regulation of hair follicle development","1/18","11/18723",0.010527338500611,0.0434899885599014,0.026886041382061,"KRT17",1
"GO:0006937","BP","GO:0006937","regulation of muscle contraction","2/18","169/18723",0.0112702808877754,0.0458082384470871,0.028319211738383,"DSP/JUP",2
"GO:0003334","BP","GO:0003334","keratinocyte development","1/18","13/18723",0.0124301192809605,0.0487570823320263,0.0301422229955719,"KRT2",1
"GO:0051709","BP","GO:0051709","regulation of killing of cells of other organism","1/18","13/18723",0.0124301192809605,0.0487570823320263,0.0301422229955719,"KRT6A",1
"GO:0006941","BP","GO:0006941","striated muscle contraction","2/18","179/18723",0.0125762315538957,0.0487570823320263,0.0301422229955719,"DSP/JUP",2
"GO:0005882","CC","GO:0005882","intermediate filament","16/20","217/19550",1.41243213604701e-28,7.20340389383978e-27,4.46031200856952e-27,"KRT1/KRT6A/KRT2/KRT6B/DSP/KRT10/KRT5/KRT17/KRT14/KRT16/KRT9/JUP/KRT80/KRT78/PKP1/KRT77",16
"GO:0045111","CC","GO:0045111","intermediate filament cytoskeleton","16/20","258/19550",2.44897426801614e-27,6.24488438344117e-26,3.86680147581496e-26,"KRT1/KRT6A/KRT2/KRT6B/DSP/KRT10/KRT5/KRT17/KRT14/KRT16/KRT9/JUP/KRT80/KRT78/PKP1/KRT77",16
"GO:0001533","CC","GO:0001533","cornified envelope","8/20","45/19550",5.03512879082536e-17,8.55971894440311e-16,5.30013556928985e-16,"KRT1/KRT2/DSP/KRT10/JUP/DSG1/PKP1/TGM1",8
"GO:0045095","CC","GO:0045095","keratin filament","9/20","96/19550",1.81574009724748e-16,2.31506862399054e-15,1.43347902414275e-15,"KRT1/KRT6A/KRT2/KRT6B/KRT5/KRT14/KRT80/KRT78/KRT77",9
"GO:0030057","CC","GO:0030057","desmosome","4/20","25/19550",9.93496710406669e-09,1.0133666446148e-07,6.27471606572633e-08,"DSP/JUP/DSG1/PKP1",4
"GO:0101002","CC","GO:0101002","ficolin-1-rich granule","5/20","185/19550",9.93110189921274e-07,8.44143661433083e-06,5.22689573642776e-06,"KRT1/DSP/JUP/DSG1/PKP1",5
"GO:0101003","CC","GO:0101003","ficolin-1-rich granule membrane","3/20","61/19550",3.17270786232566e-05,0.000231154429969441,0.000143129677999654,"DSP/DSG1/PKP1",3
"GO:0005916","CC","GO:0005916","fascia adherens","2/20","10/19550",4.45237380857904e-05,0.000283838830296914,0.000175751597707067,"DSP/JUP",2
"GO:0070820","CC","GO:0070820","tertiary granule","3/20","164/19550",0.000594931061222695,0.00337127601359527,0.00208747740779893,"DSP/DSG1/PKP1",3
"GO:0014704","CC","GO:0014704","intercalated disc","2/20","50/19550",0.00118265810747133,0.00603155634810379,0.00373470981306736,"DSP/JUP",2
"GO:0005911","CC","GO:0005911","cell-cell junction","4/20","494/19550",0.00141439158786263,0.00655763372554493,0.00406045431922287,"DSP/JUP/DSG1/PKP1",4
"GO:0044291","CC","GO:0044291","cell-cell contact zone","2/20","72/19550",0.00243461519422773,0.0103471145754679,0.00640688209007298,"DSP/JUP",2
"GO:0030667","CC","GO:0030667","secretory granule membrane","3/20","311/19550",0.0037186433950271,0.0145885240881832,0.00903314185026827,"DSP/DSG1/PKP1",3
"GO:1904813","CC","GO:1904813","ficolin-1-rich granule lumen","2/20","124/19550",0.00703640684683366,0.0256326249420369,0.0158715943913541,"KRT1/JUP",2
"GO:1990124","CC","GO:1990124","messenger ribonucleoprotein complex","1/20","11/19550",0.0111986618830008,0.0380754504022027,0.0235761302800016,"PKP1",1
"GO:0005912","CC","GO:0005912","adherens junction","2/20","170/19550",0.0128873341149442,0.0395315202101679,0.024477721492364,"JUP/PKP1",2
"GO:0009898","CC","GO:0009898","cytoplasmic side of plasma membrane","2/20","172/19550",0.0131771734033893,0.0395315202101679,0.024477721492364,"JUP/DSG1",2
"GO:0098562","CC","GO:0098562","cytoplasmic side of membrane","2/20","197/19550",0.0170373407234484,0.0482724653831039,0.0298900714446464,"JUP/DSG1",2
"GO:0005200","MF","GO:0005200","structural constituent of cytoskeleton","8/20","103/18368",8.83229186905162e-14,3.2679479915491e-12,1.67348688045189e-12,"KRT6A/KRT2/KRT6B/DSP/KRT5/KRT14/KRT16/KRT9",8
"GO:0030280","MF","GO:0030280","structural constituent of skin epidermis","4/20","15/18368",1.38420629811442e-09,2.56078165151167e-08,1.31135333505576e-08,"KRT1/KRT2/KRT10/PKP1",4
"GO:0086080","MF","GO:0086080","protein binding involved in heterotypic cell-cell adhesion","2/20","11/18368",6.15874091343444e-05,0.000759578045990248,0.000388973110322175,"DSP/JUP",2
"GO:0019215","MF","GO:0019215","intermediate filament binding","2/20","15/18368",0.000117269108275906,0.00108473925155213,0.000555485249727976,"KRT14/PKP1",2
"GO:0098632","MF","GO:0098632","cell-cell adhesion mediator activity","2/20","49/18368",0.00128458370857483,0.00950591944345378,0.0048678961588099,"DSP/JUP",2
"GO:0098631","MF","GO:0098631","cell adhesion mediator activity","2/20","59/18368",0.00185683211321032,0.0114504646981303,0.00586368035750627,"DSP/JUP",2
"GO:0097110","MF","GO:0097110","scaffold protein binding","2/20","67/18368",0.00238696618492589,0.0126168212631797,0.00646096110205504,"DSP/KRT5",2
"GO:0015643","MF","GO:0015643","toxic substance binding","1/20","10/18368",0.0108379470663266,0.0445560046060092,0.0228167306659507,"DSG1",1
"GO:0045294","MF","GO:0045294","alpha-catenin binding","1/20","10/18368",0.0108379470663266,0.0445560046060092,0.0228167306659507,"JUP",1
"GO:0045295","MF","GO:0045295","gamma-catenin binding","1/20","12/18368",0.0129921036148948,0.0480707833751107,0.0246166173755901,"DSG1",1
