"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051291","GO:0051291","protein heterooligomerization","2/18","25/18723",0.000258478270702501,0.00325682621085151,0.00201340968757737,"KRT1/KRT10",2
"GO:0061436","GO:0061436","establishment of skin barrier","2/18","25/18723",0.000258478270702501,0.00325682621085151,0.00201340968757737,"KRT1/KRT16",2
"GO:0033561","GO:0033561","regulation of water loss via skin","2/18","27/18723",0.000302075309897382,0.00346013536791547,0.00213909788826855,"KRT1/KRT16",2
"GO:0098901","GO:0098901","regulation of cardiac muscle cell action potential","2/18","27/18723",0.000302075309897382,0.00346013536791547,0.00213909788826855,"DSP/JUP",2
"GO:0007043","GO:0007043","cell-cell junction assembly","3/18","146/18723",0.000347838508672617,0.00351803405169217,0.00217489156077878,"JUP/DSG1/PKP1",3
"GO:0051873","GO:0051873","killing by host of symbiont cells","2/18","29/18723",0.000349011314652001,0.00351803405169217,0.00217489156077878,"KRT6A/DCD",2
"GO:0051883","GO:0051883","killing of cells in other organism involved in symbiotic interaction","2/18","29/18723",0.000349011314652001,0.00351803405169217,0.00217489156077878,"KRT6A/DCD",2
"GO:0045684","GO:0045684","positive regulation of epidermis development","2/18","32/18723",0.000425650598295025,0.00412553656809024,0.0025504570262212,"KRT2/KRT10",2
"GO:0086004","GO:0086004","regulation of cardiac muscle cell contraction","2/18","34/18723",0.000480883494928783,0.00448824595266864,0.00277468839179181,"DSP/JUP",2
"GO:0086005","GO:0086005","ventricular cardiac muscle cell action potential","2/18","35/18723",0.000509737643350014,0.00458763879015012,0.00283613425623316,"DSP/JUP",2
"GO:0086091","GO:0086091","regulation of heart rate by cardiac conduction","2/18","39/18723",0.000633372133408635,0.00532032592063254,0.00328909037699923,"DSP/JUP",2
"GO:1903115","GO:1903115","regulation of actin filament-based movement","2/18","39/18723",0.000633372133408635,0.00532032592063254,0.00328909037699923,"DSP/JUP",2
"GO:0043616","GO:0043616","keratinocyte proliferation","2/18","46/18723",0.000881151636768382,0.00716291007953653,0.00442819837832668,"KRT2/TGM1",2
"GO:0086002","GO:0086002","cardiac muscle cell action potential involved in contraction","2/18","54/18723",0.00121275413647786,0.00955043882476313,0.00590419776969483,"DSP/JUP",2
"GO:0098900","GO:0098900","regulation of action potential","2/18","55/18723",0.00125780255854514,0.00960503771979923,0.00593795147255758,"DSP/JUP",2
"GO:0050891","GO:0050891","multicellular organismal water homeostasis","2/18","57/18723",0.00135028271942689,0.0100079778028111,0.00618705394659999,"KRT1/KRT16",2
"GO:0086065","GO:0086065","cell communication involved in cardiac conduction","2/18","58/18723",0.00139771166427659,0.0100635239827915,0.0062213932725695,"DSP/JUP",2
"GO:0034113","GO:0034113","heterotypic cell-cell adhesion","2/18","61/18723",0.00154473722831715,0.0108131605982201,0.00668482777166487,"DSP/JUP",2
"GO:0030104","GO:0030104","water homeostasis","2/18","64/18723",0.00169884169238281,0.011570489364337,0.00715301765213815,"KRT1/KRT16",2
"GO:0045682","GO:0045682","regulation of epidermis development","2/18","65/18723",0.0017517764641417,0.0116170439200976,0.00718179824634271,"KRT2/KRT10",2
"GO:0031640","GO:0031640","killing of cells of other organism","2/18","68/18723",0.00191526127419586,0.0123755343871117,0.0076507063044801,"KRT6A/DCD",2
"GO:0086003","GO:0086003","cardiac muscle cell contraction","2/18","73/18723",0.00220325495344764,0.0138805062067202,0.00858109823974346,"DSP/JUP",2
"GO:0086001","GO:0086001","cardiac muscle cell action potential","2/18","76/18723",0.00238530216730117,0.014660881613656,0.00906353583467454,"DSP/JUP",2
"GO:0055117","GO:0055117","regulation of cardiac muscle contraction","2/18","77/18723",0.00244751820124113,0.0146851092074468,0.00907851362866383,"DSP/JUP",2
"GO:0051262","GO:0051262","protein tetramerization","2/18","87/18723",0.00311150438248616,0.0182348628927096,0.0112730146538054,"KRT1/KRT10",2
"GO:0034109","GO:0034109","homotypic cell-cell adhesion","2/18","90/18723",0.00332540631623853,0.0190455089020934,0.0117741659043852,"DSP/JUP",2
"GO:0051702","GO:0051702","biological process involved in interaction with symbiont","2/18","94/18723",0.00362106039175819,0.0202522064231692,0.0125201610301965,"KRT6A/DCD",2
"GO:0006942","GO:0006942","regulation of striated muscle contraction","2/18","95/18723",0.00369683133121343,0.0202522064231692,0.0125201610301965,"DSP/JUP",2
"GO:0070252","GO:0070252","actin-mediated cell contraction","2/18","97/18723",0.00385059277935434,0.0206250482933331,0.0127506564219436,"DSP/JUP",2
"GO:0061337","GO:0061337","cardiac conduction","2/18","98/18723",0.00392858062730154,0.0206250482933331,0.0127506564219436,"DSP/JUP",2
"GO:0002027","GO:0002027","regulation of heart rate","2/18","103/18723",0.00432953803770594,0.0222661956224877,0.0137652337181628,"DSP/JUP",2
"GO:0010631","GO:0010631","epithelial cell migration","3/18","357/18723",0.00453458032529042,0.0228542848394637,0.0141287976451154,"KRT2/KRT16/JUP",3
"GO:0090132","GO:0090132","epithelium migration","3/18","360/18723",0.00464180693374561,0.0229359872020371,0.014179307042195,"KRT2/KRT16/JUP",3
"GO:0090130","GO:0090130","tissue migration","3/18","365/18723",0.00482394392449837,0.0233775744033382,0.014452301636149,"KRT2/KRT16/JUP",3
"GO:0030048","GO:0030048","actin filament-based movement","2/18","127/18723",0.0065051833113063,0.030930305555645,0.019121492156372,"DSP/JUP",2
"GO:0034329","GO:0034329","cell junction assembly","3/18","420/18723",0.00711833906493136,0.0324734761599288,0.0200754990462383,"JUP/DSG1/PKP1",3
"GO:0042060","GO:0042060","wound healing","3/18","422/18723",0.00721208226471357,0.0324734761599288,0.0200754990462383,"KRT1/KRT6A/DSP",3
"GO:0001508","GO:0001508","action potential","2/18","134/18723",0.00721632803553973,0.0324734761599288,0.0200754990462383,"DSP/JUP",2
"GO:0060048","GO:0060048","cardiac muscle contraction","2/18","137/18723",0.0075314734813236,0.0332970406542728,0.0205846366617893,"DSP/JUP",2
"GO:0001667","GO:0001667","ameboidal-type cell migration","3/18","475/18723",0.00997037130080872,0.0433195442724793,0.0267806706446405,"KRT2/KRT16/JUP",3
"GO:0035637","GO:0035637","multicellular organismal signaling","2/18","160/18723",0.0101501327592649,0.0433531094124534,0.0268014210235719,"DSP/JUP",2
"GO:0001867","GO:0001867","complement activation, lectin pathway","1/18","11/18723",0.010527338500611,0.0434899885599014,0.026886041382061,"KRT1",1
"GO:0051798","GO:0051798","positive regulation of hair follicle development","1/18","11/18723",0.010527338500611,0.0434899885599014,0.026886041382061,"KRT17",1
"GO:0006937","GO:0006937","regulation of muscle contraction","2/18","169/18723",0.0112702808877754,0.0458082384470871,0.028319211738383,"DSP/JUP",2
"GO:0003334","GO:0003334","keratinocyte development","1/18","13/18723",0.0124301192809605,0.0487570823320263,0.0301422229955719,"KRT2",1
"GO:0051709","GO:0051709","regulation of killing of cells of other organism","1/18","13/18723",0.0124301192809605,0.0487570823320263,0.0301422229955719,"KRT6A",1
"GO:0006941","GO:0006941","striated muscle contraction","2/18","179/18723",0.0125762315538957,0.0487570823320263,0.0301422229955719,"DSP/JUP",2
