"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0042470","GO:0042470","melanosome","8/405","109/19550",0.00194847104863727,0.0162047842211666,0.0115540914813929,"HSP90AA1/PRDX1/PDIA6/NAP1L1/RAB5C/RAB5A/RAB9A/SDCBP",8
"GO:0048770","GO:0048770","pigment granule","8/405","109/19550",0.00194847104863727,0.0162047842211666,0.0115540914813929,"HSP90AA1/PRDX1/PDIA6/NAP1L1/RAB5C/RAB5A/RAB9A/SDCBP",8
"GO:0019898","GO:0019898","extrinsic component of membrane","15/405","309/19550",0.00208997278286965,0.0170966626008517,0.0121900051874019,"NUMA1/CTNNB1/TPR/GNB2/CDH2/GNAI3/DTNA/HIP1/DCHS1/ACADVL/FARP1/CRKL/SNX5/GFRA2/GNGT1",15
"GO:0008250","GO:0008250","oligosaccharyltransferase complex","3/405","13/19550",0.0021623952496676,0.0171275433267323,0.0122120232980393,"RPN2/STT3B/OSTC",3
"GO:0030126","GO:0030126","COPI vesicle coat","3/405","13/19550",0.0021623952496676,0.0171275433267323,0.0122120232980393,"COPA/COPB2/COPB1",3
"GO:0005759","GO:0005759","mitochondrial matrix","20/405","480/19550",0.00257425667906934,0.0199340296427135,0.0142130619538807,"HSPA9/HADHA/HSD17B10/LRPPRC/RPS3/TRAP1/CCAR2/FH/ACADVL/ATAD3A/ACADM/ACSS3/ECI1/ACAD8/MCCC1/ACSF2/CPS1/MRPL18/BCAT2/BCO2",20
"GO:0001650","GO:0001650","fibrillar center","9/405","140/19550",0.00259661708772821,0.0199340296427135,0.0142130619538807,"USO1/TOP1/NOP56/FBL/NOP58/PAFAH1B2/TAX1BP3/TIMM13/HOXB5",9
"GO:1990023","GO:1990023","mitotic spindle midzone","3/405","14/19550",0.00271012277353336,0.0204901706665628,0.0146095932608337,"NUMA1/HNRNPU/RCC2",3
"GO:0098562","GO:0098562","cytoplasmic side of membrane","11/405","197/19550",0.00277934921017445,0.0206999291921948,0.0147591521294417,"GNB2/GNAI3/DTNA/HIP1/RAB5A/FARP1/RPS28/EPM2AIP1/SNX5/PKD2/GNGT1",11
"GO:0031252","GO:0031252","cell leading edge","18/405","422/19550",0.0032409762075732,0.0234811654210502,0.0167421873479907,"CSPG4/MACF1/CTNNB1/CLASP2/RPS3/CDH2/DBNL/ITGAV/TWF1/RAB5A/TWF2/SNX1/CAPRIN1/SNX5/PARVA/ANTXR1/ARHGAP18/PKD2",18
"GO:0005732","GO:0005732","sno(s)RNA-containing ribonucleoprotein complex","4/405","30/19550",0.00324689461733961,0.0234811654210502,0.0167421873479907,"NOP56/FBL/NOP58/RRP9",4
"GO:0098554","GO:0098554","cytoplasmic side of endoplasmic reticulum membrane","3/405","15/19550",0.00333598894446167,0.0236635650774772,0.0168722392072298,"RPS28/EPM2AIP1/PKD2",3
"GO:0030027","GO:0030027","lamellipodium","11/405","202/19550",0.00336696016132442,0.0236635650774772,0.0168722392072298,"CSPG4/CTNNB1/CDH2/DBNL/ITGAV/TWF2/SNX1/CAPRIN1/PARVA/ANTXR1/PKD2",11
"GO:0005819","GO:0005819","spindle","17/405","391/19550",0.00343848777732211,0.0238306305678296,0.016991357730042,"NUMA1/HNRNPU/CTNNB1/TPR/PPP2CB/CLASP2/PRPF19/RPS3/RCC2/CCAR2/MAP1S/NUDCD2/CSNK1D/ZNF207/PKD2/DIDO1/MID1",17
"GO:0005911","GO:0005911","cell-cell junction","20/405","494/19550",0.00355901620597304,0.0243280696819253,0.0173460342843387,"UBA1/CTNNB1/TJP1/CTNND2/ADD1/CDH2/TNKS1BP1/HEPACAM/ZYX/TWF1/CASK/DDX6/DCHS1/CDC42EP4/GAB1/PRKCD/VAV1/SDCBP/PKD2/MAGI3",20
"GO:0070603","GO:0070603","SWI/SNF superfamily-type complex","6/405","72/19550",0.00376438605327153,0.0253841708186823,0.0180990396302387,"RUVBL1/CHD4/RBBP4/SMARCA4/ACTL6A/SMARCE1",6
"GO:0031970","GO:0031970","organelle envelope lumen","7/405","96/19550",0.00381645897736084,0.0253921737293741,0.0181047457452346,"TUBB/TRAP1/THOP1/CIAPIN1/TIMM8B/TIMM13/CPOX",7
"GO:0000792","GO:0000792","heterochromatin","6/405","73/19550",0.00403148507302608,0.0257574194096024,0.0183651677258636,"UBA1/TRIM28/TNKS1BP1/DDX6/TOP2B/RING1",6
"GO:1904949","GO:1904949","ATPase complex","6/405","73/19550",0.00403148507302608,0.0257574194096024,0.0183651677258636,"RUVBL1/CHD4/RBBP4/SMARCA4/ACTL6A/SMARCE1",6
"GO:0090734","GO:0090734","site of DNA damage","7/405","97/19550",0.00404188438729608,0.0257574194096024,0.0183651677258636,"PARP1/DDB1/PRPF19/TP53BP1/RPA3/RPA2/RAD50",7
"GO:0001726","GO:0001726","ruffle","10/405","178/19550",0.00407782792256231,0.0257574194096024,0.0183651677258636,"CSPG4/MACF1/CLASP2/RPS3/DBNL/ITGAV/TWF1/RAB5A/SNX5/ARHGAP18",10
"GO:0005840","GO:0005840","ribosome","12/405","240/19550",0.00446759465436046,0.0278666216565734,0.0198690393838663,"DHX9/RPS3/RPS10/RPS28/RPL18/SRP68/RPL27A/RPL29/RPL36/BTF3/PTCD3/MRPL18",12
"GO:0005881","GO:0005881","cytoplasmic microtubule","6/405","75/19550",0.00460739584281356,0.0283838336489378,0.0202378140983883,"TUBA1A/NUMA1/CLASP2/SRPRB/ARHGAP18/MID1",6
"GO:0030427","GO:0030427","site of polarized growth","10/405","183/19550",0.00495037400009423,0.0301248369030125,0.0214791580491894,"HSP90AA1/LRP1/HNRNPR/COPA/NDRG2/PREX1/DBNL/TWF2/USP9X/ARHGAP4",10
"GO:0031234","GO:0031234","extrinsic component of cytoplasmic side of plasma membrane","7/405","101/19550",0.00504579717416757,0.0303355757820436,0.0216294159146308,"GNB2/GNAI3/DTNA/HIP1/FARP1/SNX5/GNGT1",7
"GO:0022626","GO:0022626","cytosolic ribosome","7/405","102/19550",0.00532370500673593,0.0316253428376337,0.0225490262190068,"RPS3/RPS10/RPS28/RPL18/RPL27A/RPL29/RPL36",7
"GO:0030684","GO:0030684","preribosome","6/405","78/19550",0.00558179000032228,0.0327683907077743,0.0233640250168289,"PRKDC/NOP56/FBL/NOP58/RRP9/BOP1",6
"GO:0030663","GO:0030663","COPI-coated vesicle membrane","3/405","18/19550",0.00571377351231307,0.0331531742167933,0.0236383775662401,"COPA/COPB2/COPB1",3
"GO:0005838","GO:0005838","proteasome regulatory particle","3/405","19/19550",0.00668206772728322,0.0378903613172083,0.027016015452413,"PSMC1/PSMD13/ADRM1",3
"GO:0016514","GO:0016514","SWI/SNF complex","3/405","19/19550",0.00668206772728322,0.0378903613172083,0.027016015452413,"SMARCA4/ACTL6A/SMARCE1",3
"GO:0030175","GO:0030175","filopodium","7/405","107/19550",0.00688872324320586,0.0386232909928059,0.0275385979444539,"ACTN2/ITGAV/TWF1/TWF2/FARP1/UBE2K/ANTXR1",7
"GO:0005839","GO:0005839","proteasome core complex","3/405","20/19550",0.00774200412018235,0.042925111733011,0.030605817457563,"PSMA3/PSMB3/PSMF1",3
"GO:0005657","GO:0005657","replication fork","5/405","60/19550",0.00799577156308343,0.0438449451646004,0.0312616632541608,"TP53BP1/RPA3/RPA2/TONSL/BLM",5
"GO:0032993","GO:0032993","protein-DNA complex","10/405","199/19550",0.00875701046297018,0.0474972632719795,0.0338657841702966,"PRKDC/CTNNB1/XRCC6/PARP1/MCM7/MCM2/TOP1/RPA3/RPA2/POLR2H",10
"GO:0005758","GO:0005758","mitochondrial intermembrane space","6/405","86/19550",0.0089077382674176,0.0477952838219503,0.034078274299798,"TRAP1/THOP1/CIAPIN1/TIMM8B/TIMM13/CPOX",6
"GO:0031965","GO:0031965","nuclear membrane","13/405","297/19550",0.00935525188233377,0.049662454141325,0.0354095759936037,"GAPDH/LMNB1/SCRN1/TPR/LRPPRC/XPO1/NUP93/KPNA4/NUP210/NUP133/NUP205/SDCBP/TOR1B",13
