"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001091","GO:0001091","RNA polymerase II general transcription initiation factor binding","4/406","20/18368",0.000860496225114739,0.0200987332580371,0.0164335369307627,"HNRNPU/RUVBL1/FBL/NOP58",4
"GO:0031491","GO:0031491","nucleosome binding","7/406","71/18368",0.000964253552803575,0.0202544436772689,0.0165608520651096,"HNRNPC/CHD4/RBBP4/SUPT16H/SMARCA4/ACTL6A/SMARCE1",7
"GO:0031625","GO:0031625","ubiquitin protein ligase binding","16/406","297/18368",0.000992408614663526,0.0202544436772689,0.0165608520651096,"TUBB/HSP90AA1/TRIM28/HSPA9/LRPPRC/PCBP2/BAG6/CRK/PSMA3/HSPBP1/POLR2A/RPA2/UBE2K/RELA/CAMLG/MID1",16
"GO:0061629","GO:0061629","RNA polymerase II-specific DNA-binding transcription factor binding","16/406","299/18368",0.0010647308988803,0.0202544436772689,0.0165608520651096,"DHX9/CTNNB1/PARP1/DDX5/FUS/GTF2I/TP53BP1/CHD4/THRAP3/STAT3/SMARCA4/SMARCE1/RELA/SIN3A/CREBBP/TAF4",16
"GO:0017069","GO:0017069","snRNA binding","6/406","53/18368",0.00107283796035803,0.0202544436772689,0.0165608520651096,"HNRNPU/DDX39B/PRPF8/SF3B3/EFTUD2/SNRPA1",6
"GO:0140104","GO:0140104","molecular carrier activity","7/406","73/18368",0.00113772396405157,0.0202544436772689,0.0165608520651096,"IPO5/CSE1L/XPO1/TNPO1/KPNA4/IPO9/IPO11",7
"GO:0001094","GO:0001094","TFIID-class transcription factor complex binding","3/406","10/18368",0.00114589360253662,0.0202544436772689,0.0165608520651096,"RUVBL1/FBL/NOP58",3
"GO:0004300","GO:0004300","enoyl-CoA hydratase activity","3/406","10/18368",0.00114589360253662,0.0202544436772689,0.0165608520651096,"HADHA/ECI1/ECHDC1",3
"GO:0008641","GO:0008641","ubiquitin-like modifier activating enzyme activity","3/406","10/18368",0.00114589360253662,0.0202544436772689,0.0165608520651096,"UBA1/SAE1/UBA7",3
"GO:0016884","GO:0016884","carbon-nitrogen ligase activity, with glutamine as amido-N-donor","3/406","10/18368",0.00114589360253662,0.0202544436772689,0.0165608520651096,"PFAS/GMPS/CPS1",3
"GO:0016769","GO:0016769","transferase activity, transferring nitrogenous groups","4/406","24/18368",0.00176004838044611,0.0290396466646344,0.0237439892252282,"GAPDH/GFPT1/GFPT2/BCAT2",4
"GO:0016835","GO:0016835","carbon-oxygen lyase activity","7/406","79/18368",0.00180819770059301,0.0290396466646344,0.0237439892252282,"HADHA/XRCC6/RPS3/FH/ACO1/ECI1/ECHDC1",7
"GO:0046332","GO:0046332","SMAD binding","7/406","79/18368",0.00180819770059301,0.0290396466646344,0.0237439892252282,"CTNNB1/PARP1/DDX5/IPO7/USP9X/RANBP3/SMAD9",7
"GO:0140097","GO:0140097","catalytic activity, acting on DNA","13/406","229/18368",0.00182052830772173,0.0290396466646344,0.0237439892252282,"DHX9/XRCC6/RUVBL1/RPS3/MCM7/CHD4/RBBP4/MCM2/TOP1/TOP2B/SMARCA4/RAD50/BLM",13
"GO:0044389","GO:0044389","ubiquitin-like protein ligase binding","16/406","316/18368",0.00188043112182281,0.0292263051034074,0.0238966087116223,"TUBB/HSP90AA1/TRIM28/HSPA9/LRPPRC/PCBP2/BAG6/CRK/PSMA3/HSPBP1/POLR2A/RPA2/UBE2K/RELA/CAMLG/MID1",16
"GO:0031267","GO:0031267","small GTPase binding","14/406","259/18368",0.0019524686022234,0.0292263051034074,0.0238966087116223,"IPO5/CSE1L/ANKFY1/PFN1/XPO1/IPO7/RCC2/ARHGAP1/TNPO1/FARP1/CDC42EP4/IPO9/IPO11/DAAM1",14
"GO:0003995","GO:0003995","acyl-CoA dehydrogenase activity","3/406","12/18368",0.00203277836582949,0.0292263051034074,0.0238966087116223,"ACADVL/ACADM/ACAD8",3
"GO:0043047","GO:0043047","single-stranded telomeric DNA binding","3/406","12/18368",0.00203277836582949,0.0292263051034074,0.0238966087116223,"HNRNPA2B1/RPA2/RAD50",3
"GO:0016627","GO:0016627","oxidoreductase activity, acting on the CH-CH group of donors","6/406","60/18368",0.00205567283601948,0.0292263051034074,0.0238966087116223,"BLVRA/ACADVL/ACADM/ACAD8/DUS3L/CPOX",6
"GO:1902936","GO:1902936","phosphatidylinositol bisphosphate binding","8/406","107/18368",0.002583343514724,0.0359469501836063,0.0293916798539707,"ACTN2/PFN1/TWF1/HIP1/TWF2/SNX5/SDCBP/PIRT",8
"GO:0001784","GO:0001784","phosphotyrosine residue binding","5/406","44/18368",0.00275186931306616,0.0374942193905265,0.0306567897157371,"PTPN11/PFN1/CRK/CRKL/VAV1",5
"GO:0008187","GO:0008187","poly-pyrimidine tract binding","4/406","28/18368",0.00316352934284085,0.0422234324534268,0.03452358552445,"HNRNPU/HNRNPH1/HNRNPC/MSI2",4
"GO:0002039","GO:0002039","p53 binding","6/406","66/18368",0.00334027374516206,0.0428340986144311,0.0350228908677467,"TP53BP1/SMARCA4/USP10/PSME3/BLM/CREBBP",6
"GO:0043022","GO:0043022","ribosome binding","6/406","66/18368",0.00334027374516206,0.0428340986144311,0.0350228908677467,"RPN2/BAG6/ETF1/NCLN/SRP68/TACO1",6
"GO:0043138","GO:0043138","3'-5' DNA helicase activity","3/406","15/18368",0.00400217068190281,0.0498263591882633,0.0407400458194717,"DHX9/MCM2/BLM",3
"GO:0016879","GO:0016879","ligase activity, forming carbon-nitrogen bonds","5/406","48/18368",0.00403791595868189,0.0498263591882633,0.0407400458194717,"PFAS/GART/GMPS/MCCC1/CPS1",5
