"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007269","GO:0007269","neurotransmitter secretion","18/173","145/18723",1.48869928826082e-15,3.09277277136186e-13,2.38714236749192e-13,"STXBP1/SNAP25/SYN1/STX1B/STX1A/NAPB/VAMP2/SYN2/SYNJ1/DNM1L/SNCA/RAB3A/PRRT2/SYT1/SYN3/PRKCG/SYP/PPFIA3",18
"GO:0099643","GO:0099643","signal release from synapse","18/173","145/18723",1.48869928826082e-15,3.09277277136186e-13,2.38714236749192e-13,"STXBP1/SNAP25/SYN1/STX1B/STX1A/NAPB/VAMP2/SYN2/SYNJ1/DNM1L/SNCA/RAB3A/PRRT2/SYT1/SYN3/PRKCG/SYP/PPFIA3",18
"GO:0048167","GO:0048167","regulation of synaptic plasticity","20/173","198/18723",2.14538592565359e-15,3.82202209975044e-13,2.95001009071455e-13,"STXBP1/MAPT/MAP1A/SNAP25/TNR/YWHAH/CAMK2B/VAMP2/SNCA/NCDN/RAB3A/PRRT2/PRNP/NRGN/NPTN/PRKCG/SYP/SLC24A2/SYNGR1/PPFIA3",20
"GO:0016079","GO:0016079","synaptic vesicle exocytosis","16/173","105/18723",2.14634213383498e-15,3.82202209975044e-13,2.95001009071455e-13,"STXBP1/SNAP25/SYN1/STX1B/STX1A/NAPB/VAMP2/SYNJ1/DNM1L/SNCA/RAB3A/PRRT2/SYT1/PRKCG/SYP/PPFIA3",16
"GO:0001505","GO:0001505","regulation of neurotransmitter levels","19/173","213/18723",1.09049163501235e-13,1.81239709739053e-11,1.39889032196672e-11,"STXBP1/SNAP25/SYN1/STX1B/STX1A/NAPB/VAMP2/SYN2/SYNJ1/DNM1L/SNCA/RAB3A/PRRT2/SYT1/SYN3/PRKCG/SYP/SYNGR3/PPFIA3",19
"GO:0048499","GO:0048499","synaptic vesicle membrane organization","9/173","26/18723",1.0872296466088e-12,1.69403969312233e-10,1.30753670657953e-10,"STXBP1/SNAP25/STX1B/STX1A/RAB3A/PRRT2/SYT1/SYP/SYNGR1",9
"GO:0016082","GO:0016082","synaptic vesicle priming","8/173","19/18723",3.12988398273052e-12,4.58988280526305e-10,3.5426798268925e-10,"STXBP1/SNAP25/STX1B/STX1A/NAPB/SYNJ1/SNCA/RAB3A",8
"GO:0140029","GO:0140029","exocytic process","12/173","76/18723",4.89909323475221e-12,6.78524413013182e-10,5.23715931761816e-10,"STXBP1/SNAP25/STX1B/STX1A/NAPB/SYNJ1/SNCA/RAB3A/PRRT2/SYT1/DMTN/PPFIA3",12
"GO:0061025","GO:0061025","membrane fusion","15/173","163/18723",3.03729290425108e-11,3.98524800541998e-09,3.07599525150747e-09,"STXBP1/NSF/SNAP25/CORO1A/STX1B/STX1A/VAMP2/ANXA7/DNM1L/SNCA/RAB3A/PRRT2/SYT1/NAPG/VPS41",15
"GO:0023061","GO:0023061","signal release","22/173","463/18723",3.31145781025135e-10,4.12773216047831e-08,3.18597098796814e-08,"STXBP1/SNAP25/SYN1/STX1B/STX1A/PPP3CA/NAPB/VAMP2/SYN2/CAMK2G/VSNL1/SYNJ1/DNM1L/SNCA/RAB3A/PRRT2/SYT1/PFKFB2/SYN3/PRKCG/SYP/PPFIA3",22
"GO:0050806","GO:0050806","positive regulation of synaptic transmission","14/173","164/18723",3.86481670094703e-10,4.58808954069569e-08,3.5412957039254e-08,"STXBP1/SNAP25/TNR/STX1B/STX1A/VAMP2/DNM1L/SNCA/SYT1/PRNP/NRGN/NPTN/PRKCG/SLC24A2",14
"GO:0031629","GO:0031629","synaptic vesicle fusion to presynaptic active zone membrane","7/173","21/18723",5.30823105753556e-10,5.7536608810592e-08,4.44093655522884e-08,"STXBP1/SNAP25/STX1B/STX1A/RAB3A/PRRT2/SYT1",7
"GO:0099500","GO:0099500","vesicle fusion to plasma membrane","7/173","21/18723",5.30823105753556e-10,5.7536608810592e-08,4.44093655522884e-08,"STXBP1/SNAP25/STX1B/STX1A/RAB3A/PRRT2/SYT1",7
"GO:0030100","GO:0030100","regulation of endocytosis","15/173","211/18723",1.16127577202282e-09,1.20627520818871e-07,9.31057943534089e-08,"DNM1/STX1B/PACSIN1/PPP3CA/SYNJ1/DNM1L/SNCA/BIN1/SNAP91/SH3GL2/PPP3R1/SLC17A7/HPCA/DNAJC6/CDH13",15
"GO:0007409","GO:0007409","axonogenesis","20/173","418/18723",1.98750189565647e-09,1.98193689034863e-07,1.52974882747791e-07,"CNP/STXBP1/NEFL/MAPT/MAP1A/TNR/NCAM1/NEFH/UCHL1/NFASC/MAP6/NRCAM/L1CAM/RAB3A/MAG/MAP2K1/NPTN/PLXNA1/ATL1/NUMBL",20
"GO:0061564","GO:0061564","axon development","21/173","467/18723",2.3118670180124e-09,2.21672479842497e-07,1.71096878903914e-07,"CNP/STXBP1/NEFL/MAPT/MAP1A/TNR/NCAM1/NEFH/UCHL1/NFASC/MAP6/NRCAM/PLP1/L1CAM/RAB3A/MAG/MAP2K1/NPTN/PLXNA1/ATL1/NUMBL",21
"GO:0050808","GO:0050808","synapse organization","20/173","426/18723",2.74974711124413e-09,2.53893316604875e-07,1.9596638282083e-07,"NEFL/YWHAZ/INA/MAPT/TNR/NEFH/SYN1/SPTBN2/NFASC/CAMK2B/DNM1L/SNCA/NRCAM/L1CAM/RAB3A/PRNP/CAMKV/NPTN/WASF1/PPFIA3",20
"GO:0048278","GO:0048278","vesicle docking","9/173","59/18723",3.36792106218407e-09,2.99865257429461e-07,2.3144961284483e-07,"STXBP1/NSF/SNAP25/STX1B/STX1A/RAB3A/SYT1/NDRG4/PPFIA3",9
"GO:0006906","GO:0006906","vesicle fusion","11/173","106/18723",3.96407521319203e-09,3.40773776085783e-07,2.63024663873504e-07,"STXBP1/SNAP25/CORO1A/STX1B/STX1A/VAMP2/SNCA/RAB3A/PRRT2/SYT1/VPS41",11
"GO:0010975","GO:0010975","regulation of neuron projection development","20/173","445/18723",5.77398058288397e-09,4.69793120432941e-07,3.62607648426718e-07,"NEFL/MAPT/SNAP25/TNR/CNTN1/YWHAH/MAP6/STX1B/CAMK2B/PACSIN1/PPP3CA/CAMK2G/DNM1L/L1CAM/MAG/MAP2K1/NPTN/PLXNA1/TMEM30A/NDRG4",20
"GO:0090174","GO:0090174","organelle membrane fusion","11/173","110/18723",5.88893158367059e-09,4.69793120432941e-07,3.62607648426718e-07,"STXBP1/SNAP25/CORO1A/STX1B/STX1A/VAMP2/SNCA/RAB3A/PRRT2/SYT1/VPS41",11
"GO:0021762","GO:0021762","substantia nigra development","8/173","44/18723",6.03023660403294e-09,4.69793120432941e-07,3.62607648426718e-07,"CNP/INA/YWHAH/MBP/BASP1/SIRT2/PLP1/SYNGR3",8
"GO:0046928","GO:0046928","regulation of neurotransmitter secretion","10/173","86/18723",6.75397320293665e-09,5.10231975603668e-07,3.93820191865014e-07,"STXBP1/SYN1/STX1B/STX1A/DNM1L/SNCA/RAB3A/SYT1/PRKCG/SYP",10
"GO:0048284","GO:0048284","organelle fusion","12/173","141/18723",7.49197696480842e-09,5.49338193331394e-07,4.24004145252935e-07,"STXBP1/SNAP25/CORO1A/STX1B/STX1A/VAMP2/DNM1L/SNCA/RAB3A/PRRT2/SYT1/VPS41",12
"GO:0001956","GO:0001956","positive regulation of neurotransmitter secretion","6/173","18/18723",9.66046763586355e-09,6.8810130903451e-07,5.31107814687476e-07,"STXBP1/STX1B/STX1A/DNM1L/SNCA/SYT1",6
"GO:0048168","GO:0048168","regulation of neuronal synaptic plasticity","8/173","49/18723",1.4753545046615e-08,1.02168299447809e-06,7.88581296643633e-07,"CAMK2B/SNCA/NCDN/RAB3A/NPTN/SYP/SYNGR1/PPFIA3",8
"GO:0007611","GO:0007611","learning or memory","15/173","255/18723",1.53221201109757e-08,1.03237960639628e-06,7.96837427108492e-07,"MAPT/GPI/MAP1A/SNAP25/TNR/SYNJ1/PRKAR2B/PRNP/NRGN/NPTN/PRKCG/CNTNAP2/TMOD2/SLC24A2/NDRG4",15
"GO:0097479","GO:0097479","synaptic vesicle localization","8/173","53/18723",2.80993693774584e-08,1.84346652257905e-06,1.42287111418266e-06,"DNM1/SYN1/SYN2/SYNJ1/SNCA/SNAP91/RAB3A/SYN3",8
"GO:0051588","GO:0051588","regulation of neurotransmitter transport","10/173","100/18723",2.95459714538966e-08,1.87343833825726e-06,1.44600472157167e-06,"STXBP1/SYN1/STX1B/STX1A/DNM1L/SNCA/RAB3A/SYT1/PRKCG/SYP",10
"GO:0051960","GO:0051960","regulation of nervous system development","19/173","443/18723",3.00591791136343e-08,1.87343833825726e-06,1.44600472157167e-06,"NEFL/MAPT/TNR/YWHAH/MAP6/CAMK2B/TPPP/PPP3CA/SYNJ1/DNM1L/SIRT2/BIN1/L1CAM/SLC25A12/MAG/MAP2K1/NPTN/PLXNA1/NUMBL",19
"GO:0035637","GO:0035637","multicellular organismal signaling","12/173","160/18723",3.11225603027199e-08,1.8924034837727e-06,1.46064288147296e-06,"ATP1A3/ATP1A1/ATP2B1/TNR/ATP2B2/NFASC/CNTNAP1/ATP1B1/BIN1/EHD3/MAG/CNTNAP2",12
"GO:0140056","GO:0140056","organelle localization by membrane tethering","9/173","77/18723",3.75057874533647e-08,2.226236383839e-06,1.71831026227445e-06,"STXBP1/NSF/SNAP25/STX1B/STX1A/RAB3A/SYT1/NDRG4/PPFIA3",9
"GO:0010506","GO:0010506","regulation of autophagy","16/173","317/18723",4.28774120781831e-08,2.48589275141652e-06,1.9187248293493e-06,"MAPT/ATP6V1A/UCHL1/ATP6V1B2/ATP6V1B1/DNM1L/SNCA/ATP6V0A1/SIRT2/ATP6V1E1/ATP6V1G2/ATP6V1H/ATP6V0D1/ATP6V1D/CISD1/SVIP",16
"GO:0042552","GO:0042552","myelination","11/173","134/18723",4.69054069133965e-08,2.62769131380776e-06,2.02817139427897e-06,"EPB41L3/MBP/NFASC/TPPP/CNTNAP1/SIRT2/PLP1/SLC25A12/MAG/PPP3R1/BCAS1",11
"GO:0050767","GO:0050767","regulation of neurogenesis","17/173","364/18723",4.93324927546183e-08,2.62769131380776e-06,2.02817139427897e-06,"NEFL/MAPT/TNR/YWHAH/MAP6/CAMK2B/PPP3CA/SYNJ1/DNM1L/SIRT2/BIN1/L1CAM/MAG/MAP2K1/NPTN/PLXNA1/NUMBL",17
"GO:0031338","GO:0031338","regulation of vesicle fusion","6/173","23/18723",5.05564297465378e-08,2.62769131380776e-06,2.02817139427897e-06,"STXBP1/CORO1A/SNCA/RAB3A/PRRT2/SYT1",6
"GO:0051590","GO:0051590","positive regulation of neurotransmitter transport","6/173","23/18723",5.05564297465378e-08,2.62769131380776e-06,2.02817139427897e-06,"STXBP1/STX1B/STX1A/DNM1L/SNCA/SYT1",6
"GO:0017157","GO:0017157","regulation of exocytosis","13/173","202/18723",5.05933345618823e-08,2.62769131380776e-06,2.02817139427897e-06,"STXBP1/NSF/SYN1/STX1B/STX1A/VAMP2/VSNL1/DNM1L/SNCA/RAB3A/SYT1/PRKCG/SYP",13
"GO:0007272","GO:0007272","ensheathment of neurons","11/173","136/18723",5.4683051557595e-08,2.72649695066168e-06,2.10443406836387e-06,"EPB41L3/MBP/NFASC/TPPP/CNTNAP1/SIRT2/PLP1/SLC25A12/MAG/PPP3R1/BCAS1",11
"GO:0008366","GO:0008366","axon ensheathment","11/173","136/18723",5.4683051557595e-08,2.72649695066168e-06,2.10443406836387e-06,"EPB41L3/MBP/NFASC/TPPP/CNTNAP1/SIRT2/PLP1/SLC25A12/MAG/PPP3R1/BCAS1",11
"GO:1990138","GO:1990138","neuron projection extension","12/173","172/18723",6.94293556193232e-08,3.39387026586221e-06,2.619543076824e-06,"MAPT/TNR/CYFIP2/NRCAM/L1CAM/SH3GL2/MAG/SYT1/CPNE6/WASF1/PLXNA1/RASAL1",12
"GO:0043254","GO:0043254","regulation of protein-containing complex assembly","18/173","428/18723",9.53307330743387e-08,4.5703753375832e-06,3.52762307813545e-06,"TUBB4A/STXBP1/MAPT/CORO1A/SPTBN2/STX1B/TPPP/STX1A/NAPB/CYFIP2/SNCA/BIN1/RAB3A/PRRT2/DMTN/WASF1/TMOD2/SVIP",18
"GO:0022406","GO:0022406","membrane docking","9/173","86/18723",9.95761699470596e-08,4.68383757883056e-06,3.61519838457249e-06,"STXBP1/NSF/SNAP25/STX1B/STX1A/RAB3A/SYT1/NDRG4/PPFIA3",9
"GO:0050890","GO:0050890","cognition","15/173","296/18723",1.0969538847552e-07,5.06427043461984e-06,3.90883372579436e-06,"MAPT/GPI/MAP1A/SNAP25/TNR/SYNJ1/PRKAR2B/PRNP/NRGN/NPTN/PRKCG/CNTNAP2/TMOD2/SLC24A2/NDRG4",15
"GO:0010720","GO:0010720","positive regulation of cell development","15/173","298/18723",1.19727317250575e-07,5.42691276192151e-06,4.1887375298383e-06,"NEFL/MAPT/MAP6/CAMK2B/SYNJ1/DNM1L/SIRT2/BIN1/L1CAM/MAG/MAP2K1/DMTN/NPTN/PLXNA1/NUMBL",15
"GO:0048857","GO:0048857","neural nucleus development","8/173","64/18723",1.28720853175508e-07,5.71133335235609e-06,4.4082662478548e-06,"CNP/INA/YWHAH/MBP/BASP1/SIRT2/PLP1/SYNGR3",8
"GO:0016050","GO:0016050","vesicle organization","15/173","300/18723",1.30584035733773e-07,5.71133335235609e-06,4.4082662478548e-06,"STXBP1/DNM1/SNAP25/CORO1A/STX1B/STX1A/VAMP2/SYNJ1/SNCA/SNAP91/RAB3A/PRRT2/SYT1/SYP/VPS41",15
"GO:1903421","GO:1903421","regulation of synaptic vesicle recycling","6/173","27/18723",1.43774407718533e-07,6.17982066279833e-06,4.7698660128762e-06,"DNM1/STX1B/VAMP2/DNM1L/SNCA/SLC17A7",6
"GO:0035493","GO:0035493","SNARE complex assembly","5/173","15/18723",1.77107391130906e-07,7.40655791893189e-06,5.71671749353242e-06,"STXBP1/STX1A/VAMP2/SNCA/PRRT2",5
"GO:0050769","GO:0050769","positive regulation of neurogenesis","13/173","225/18723",1.78256508277543e-07,7.40655791893189e-06,5.71671749353242e-06,"NEFL/MAPT/MAP6/CAMK2B/SYNJ1/DNM1L/BIN1/L1CAM/MAG/MAP2K1/NPTN/PLXNA1/NUMBL",13
"GO:0010959","GO:0010959","regulation of metal ion transport","17/173","406/18723",2.35100409656881e-07,9.5561680884627e-06,7.37588416649136e-06,"ATP1A1/ATP2B1/GNAO1/CNTN1/CORO1A/YWHAH/CAMK2B/VAMP2/CAMK2G/ATP1B1/SNCA/PLP1/BIN1/DPP6/EHD3/PRNP/HPCA",17
"GO:1902600","GO:1902600","proton transmembrane transport","11/173","157/18723",2.37658412147889e-07,9.5561680884627e-06,7.37588416649136e-06,"ATP1A3/ATP1A1/ATP6V1A/ATP6V1B2/ATP6V1B1/ATP6V0A1/ATP6V1E1/ATP6V1G2/ATP6V1H/ATP6V0D1/ATP6V1D",11
"GO:0060291","GO:0060291","long-term synaptic potentiation","9/173","99/18723",3.3827361255685e-07,1.33859700968925e-05,1.03318991437581e-05,"SNAP25/TNR/VAMP2/SNCA/PRNP/NRGN/NPTN/PRKCG/SLC24A2",9
"GO:0043624","GO:0043624","cellular protein complex disassembly","10/173","136/18723",5.45325283958848e-07,2.12421239517095e-05,1.63956351821838e-05,"NSF/MAP1A/SPTBN2/NAPB/SYNJ1/PDXP/DMTN/DNAJC6/SH3BP1/TMOD2",10
"GO:0016241","GO:0016241","regulation of macroautophagy","10/173","141/18723",7.61355795044702e-07,2.92009230314837e-05,2.25385974630237e-05,"ATP6V1A/UCHL1/ATP6V1B2/ATP6V1B1/ATP6V0A1/ATP6V1E1/ATP6V1G2/ATP6V1H/ATP6V0D1/ATP6V1D",10
"GO:0007612","GO:0007612","learning","10/173","144/18723",9.24098982099165e-07,3.49057388238367e-05,2.6941833162317e-05,"MAP1A/SNAP25/TNR/SYNJ1/PRKAR2B/NRGN/NPTN/CNTNAP2/SLC24A2/NDRG4",10
"GO:0006904","GO:0006904","vesicle docking involved in exocytosis","6/173","37/18723",1.04596327644655e-06,3.83468595320772e-05,2.95978462746795e-05,"STXBP1/SNAP25/STX1B/STX1A/RAB3A/PPFIA3",6
"GO:0097484","GO:0097484","dendrite extension","6/173","37/18723",1.04596327644655e-06,3.83468595320772e-05,2.95978462746795e-05,"CYFIP2/SH3GL2/SYT1/CPNE6/WASF1/RASAL1",6
"GO:0016081","GO:0016081","synaptic vesicle docking","4/173","10/18723",1.415793377649e-06,5.11532302967963e-05,3.9482384353049e-05,"SNAP25/STX1B/STX1A/PPFIA3",4
"GO:0048169","GO:0048169","regulation of long-term neuronal synaptic plasticity","5/173","22/18723",1.47375734862661e-06,5.24868152875164e-05,4.05117057637511e-05,"CAMK2B/SNCA/NPTN/SYP/SYNGR1",5
"GO:0051962","GO:0051962","positive regulation of nervous system development","13/173","272/18723",1.53516345691238e-06,5.39036971560925e-05,4.16053194845936e-05,"NEFL/MAPT/MAP6/CAMK2B/SYNJ1/DNM1L/BIN1/L1CAM/MAG/MAP2K1/NPTN/PLXNA1/NUMBL",13
"GO:0030901","GO:0030901","midbrain development","8/173","90/18723",1.83870272526172e-06,6.36650818621869e-05,4.91395991488073e-05,"CNP/INA/YWHAH/MBP/BASP1/SIRT2/PLP1/SYNGR3",8
"GO:0048588","GO:0048588","developmental cell growth","12/173","234/18723",1.89308898099629e-06,6.37766328327533e-05,4.92256992498039e-05,"MAPT/TNR/CYFIP2/NRCAM/L1CAM/SH3GL2/MAG/SYT1/CPNE6/WASF1/PLXNA1/RASAL1",12
"GO:0060560","GO:0060560","developmental growth involved in morphogenesis","12/173","234/18723",1.89308898099629e-06,6.37766328327533e-05,4.92256992498039e-05,"MAPT/TNR/CYFIP2/NRCAM/L1CAM/SH3GL2/MAG/SYT1/CPNE6/WASF1/PLXNA1/RASAL1",12
"GO:0006816","GO:0006816","calcium ion transport","16/173","422/18723",1.98842458556758e-06,6.60952332242665e-05,5.10153002444567e-05,"ATP2B1/GNAO1/CORO1A/ATP2B2/CAMK2B/PPP3CA/CAMK2G/DNM1L/ATP1B1/SNCA/PLP1/BIN1/EHD3/PRNP/HPCA/SLC24A2",16
"GO:0017156","GO:0017156","calcium-ion regulated exocytosis","7/173","64/18723",2.03050771538246e-06,6.64469303455295e-05,5.1286756041813e-05,"STXBP1/STX1B/STX1A/VAMP2/SYN2/RAB3A/SYT1",7
"GO:0010038","GO:0010038","response to metal ion","15/173","373/18723",2.05231192804082e-06,6.64469303455295e-05,5.1286756041813e-05,"MAPT/GPI/QDPR/GOT1/PPP3CA/ANXA7/SNCA/SLC25A12/ANXA11/SYT1/PRNP/HPCA/CPNE6/DMTN/RASAL1",15
"GO:0032535","GO:0032535","regulation of cellular component size","15/173","383/18723",2.8391492969908e-06,9.07435794538212e-05,7.00400123468175e-05,"NEFL/MAPT/TNR/CORO1A/SPTBN2/CYFIP2/NRCAM/BIN1/L1CAM/MAG/PDXP/DMTN/WASF1/SH3BP1/TMOD2",15
"GO:0051258","GO:0051258","protein polymerization","13/173","297/18723",4.04380017656901e-06,0.000127610048609956,9.84952261528067e-05,"TUBB4A/NEFL/MAPT/CORO1A/SPTBN2/TPPP/CYFIP2/DNM1L/SNCA/BIN1/DMTN/WASF1/TMOD2",13
"GO:0051924","GO:0051924","regulation of calcium ion transport","12/173","255/18723",4.60086925369247e-06,0.000143374588118192,0.000110663013101972,"ATP2B1/GNAO1/CORO1A/CAMK2B/CAMK2G/ATP1B1/SNCA/PLP1/BIN1/EHD3/PRNP/HPCA",12
"GO:0051646","GO:0051646","mitochondrion localization","6/173","50/18723",6.47327785455906e-06,0.000196920554662161,0.000151992219867178,"NEFL/MAPT/UCHL1/DNM1L/WASF1/ATCAY",6
"GO:0048172","GO:0048172","regulation of short-term neuronal synaptic plasticity","4/173","14/18723",6.55611954952241e-06,0.000196920554662161,0.000151992219867178,"RAB3A/SYP/SYNGR1/PPFIA3",4
"GO:0097091","GO:0097091","synaptic vesicle clustering","4/173","14/18723",6.55611954952241e-06,0.000196920554662161,0.000151992219867178,"SYN1/SYN2/RAB3A/SYN3",4
"GO:0010001","GO:0010001","glial cell differentiation","11/173","225/18723",8.09341333143454e-06,0.000240200945657932,0.000185397989597272,"CNP/MAPT/TPPP/CNTNAP1/SIRT2/PLP1/BIN1/MAG/MAP2K1/PPP3R1/OPALIN",11
"GO:2000300","GO:2000300","regulation of synaptic vesicle exocytosis","6/173","54/18723",1.02045634709651e-05,0.000297805798076448,0.000229860028662886,"SYN1/DNM1L/RAB3A/SYT1/PRKCG/SYP",6
"GO:0051592","GO:0051592","response to calcium ion","9/173","149/18723",1.02732846508522e-05,0.000297805798076448,0.000229860028662886,"PPP3CA/ANXA7/SLC25A12/ANXA11/SYT1/HPCA/CPNE6/DMTN/RASAL1",9
"GO:0046034","GO:0046034","ATP metabolic process","12/173","277/18723",1.06471651229903e-05,0.000305096352317412,0.000235487209253797,"ENO2/GPI/ATP6V1A/HK1/ATP6V1B2/PFKP/ATP6V1B1/DNM1L/ATP1B1/SNCA/SLC25A12/PFKFB2",12
"GO:0051261","GO:0051261","protein depolymerization","8/173","114/18723",1.08191337700643e-05,0.000306501141917844,0.000236571489613367,"MAP1A/SPTBN2/SYNJ1/PDXP/DMTN/DNAJC6/SH3BP1/TMOD2",8
"GO:0032271","GO:0032271","regulation of protein polymerization","11/173","233/18723",1.12514214713752e-05,0.000315166221664476,0.000243259591362198,"TUBB4A/MAPT/CORO1A/SPTBN2/TPPP/CYFIP2/SNCA/BIN1/DMTN/WASF1/TMOD2",11
"GO:0042391","GO:0042391","regulation of membrane potential","15/173","434/18723",1.2734882968657e-05,0.0003527562582318,0.000272273287329884,"ATP1A3/ATP1A1/MAPT/YWHAH/STX1B/STX1A/GOT1/PPP3CA/CNTNAP1/ATP1B1/SNCA/GNAQ/BIN1/EHD3/PRDX3",15
"GO:1990778","GO:1990778","protein localization to cell periphery","13/173","333/18723",1.3826607927569e-05,0.000378788280916808,0.000292365983708457,"STXBP1/NSF/SNAP25/EPB41L3/NFASC/STX1B/PACSIN1/VAMP2/ATP1B1/RAB3A/DPP6/EHD3/PRNP",13
"GO:0045921","GO:0045921","positive regulation of exocytosis","7/173","86/18723",1.4810742554064e-05,0.000401338925948713,0.000309771594837861,"STXBP1/STX1A/VSNL1/DNM1L/SNCA/RAB3A/SYT1",7
"GO:0051656","GO:0051656","establishment of organelle localization","14/173","390/18723",1.64505012646556e-05,0.000440979566158995,0.000340368039748619,"STXBP1/NEFL/YWHAZ/MAPT/DNM1/NEFH/UCHL1/SYNJ1/SNCA/SNAP91/RAB3A/DYNC1I1/PTGDS/WASF1",14
"GO:0042063","GO:0042063","gliogenesis","12/173","301/18723",2.43103589138802e-05,0.000642546012262574,0.00049594616944961,"CNP/MAPT/TPPP/CNTNAP1/SYNJ1/SIRT2/PLP1/BIN1/MAG/MAP2K1/PPP3R1/OPALIN",12
"GO:0006007","GO:0006007","glucose catabolic process","4/173","19/18723",2.4485307326492e-05,0.000642546012262574,0.00049594616944961,"HK1/PFKP/SLC25A12/PFKFB2",4
"GO:0031346","GO:0031346","positive regulation of cell projection organization","13/173","353/18723",2.55075410773639e-05,0.000662398957352793,0.000511269573348916,"NEFL/MAPT/CNTN1/MAP6/CAMK2B/PACSIN1/DNM1L/L1CAM/MAP2K1/NPTN/PLXNA1/TMEM30A/NDRG4",13
"GO:0030534","GO:0030534","adult behavior","8/173","130/18723",2.8177021959293e-05,0.000724178512830077,0.000558953837673224,"CNP/SPTBN2/UCHL1/ATP6V1B1/SNCA/OXR1/CEND1/CNTNAP2",8
