"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051503","BP","GO:0051503","adenine nucleotide transport","2/22","28/18723",0.000489064484436494,0.00607015330682943,0.00334623068298654,"SLC25A4/SLC25A5",2
"GO:0015868","BP","GO:0015868","purine ribonucleotide transport","2/22","29/18723",0.000524917844267681,0.00632900943659889,0.00348892762656113,"SLC25A4/SLC25A5",2
"GO:0015865","BP","GO:0015865","purine nucleotide transport","2/22","30/18723",0.000562011953155061,0.00643788298984619,0.00354894522513347,"SLC25A4/SLC25A5",2
"GO:0015748","BP","GO:0015748","organophosphate ester transport","3/22","140/18723",0.000567811916655786,0.00643788298984619,0.00354894522513347,"SLC25A4/SLC25A5/APOC3",3
"GO:0016241","BP","GO:0016241","regulation of macroautophagy","3/22","141/18723",0.000579714582024064,0.00643788298984619,0.00354894522513347,"VDAC1/SLC25A4/SLC25A5",3
"GO:0042744","BP","GO:0042744","hydrogen peroxide catabolic process","2/22","32/18723",0.00063991162985553,0.00675106769497584,0.0037215913210019,"NNT/HBG1",2
"GO:0097345","BP","GO:0097345","mitochondrial outer membrane permeabilization","2/22","32/18723",0.00063991162985553,0.00675106769497584,0.0037215913210019,"VDAC2/SLC25A5",2
"GO:0006739","BP","GO:0006739","NADP metabolic process","2/22","35/18723",0.000765999444760858,0.00777620703497979,0.00428670929092176,"NNT/DCXR",2
"GO:1902600","BP","GO:1902600","proton transmembrane transport","3/22","157/18723",0.000792362328208841,0.00777620703497979,0.00428670929092176,"NNT/SLC25A4/SLC25A5",3
"GO:2000377","BP","GO:2000377","regulation of reactive oxygen species metabolic process","3/22","157/18723",0.000792362328208841,0.00777620703497979,0.00428670929092176,"VDAC1/NNT/DCXR",3
"GO:0006862","BP","GO:0006862","nucleotide transport","2/22","37/18723",0.00085618556942106,0.00821159796126562,0.00452672274741756,"SLC25A4/SLC25A5",2
"GO:1902110","BP","GO:1902110","positive regulation of mitochondrial membrane permeability involved in apoptotic process","2/22","38/18723",0.000903108886081754,0.00846915444281112,0.00466870324734661,"VDAC2/SLC25A5",2
"GO:1902686","BP","GO:1902686","mitochondrial outer membrane permeabilization involved in programmed cell death","2/22","40/18723",0.00100060270227127,0.00917944218170599,0.00506025622887759,"VDAC2/SLC25A5",2
"GO:0035794","BP","GO:0035794","positive regulation of mitochondrial membrane permeability","2/22","43/18723",0.00115592152905087,0.0103786996863716,0.0057213585200502,"VDAC2/SLC25A5",2
"GO:1902108","BP","GO:1902108","regulation of mitochondrial membrane permeability involved in apoptotic process","2/22","45/18723",0.00126548857901099,0.0111257537571383,0.00613317929739974,"VDAC2/SLC25A5",2
"GO:0031331","BP","GO:0031331","positive regulation of cellular catabolic process","4/22","427/18723",0.0014084318169118,0.012129759729322,0.00668664729403882,"VDAC1/NNT/SLC25A4/SLC25A5",4
"GO:1905710","BP","GO:1905710","positive regulation of membrane permeability","2/22","48/18723",0.00143881812913108,0.0121436250098663,0.00669429066395724,"VDAC2/SLC25A5",2
"GO:0022411","BP","GO:0022411","cellular component disassembly","4/22","443/18723",0.00161246090215093,0.0133423235432881,0.0073550848168288,"VDAC1/SLC25A4/SLC25A5/CTSV",4
"GO:0042180","BP","GO:0042180","cellular ketone metabolic process","3/22","211/18723",0.00185518720815831,0.0150555577277463,0.00829952172070825,"GOT2/NDUFA9/APOC3",3
"GO:0010257","BP","GO:0010257","NADH dehydrogenase complex assembly","2/22","57/18723",0.00202279479678903,0.0158077667452772,0.00871418421228801,"NDUFA9/NDUFA11",2
"GO:0032981","BP","GO:0032981","mitochondrial respiratory chain complex I assembly","2/22","57/18723",0.00202279479678903,0.0158077667452772,0.00871418421228801,"NDUFA9/NDUFA11",2
"GO:0042743","BP","GO:0042743","hydrogen peroxide metabolic process","2/22","58/18723",0.0020935494390348,0.0160632338776852,0.00885501293830986,"NNT/HBG1",2
"GO:0015931","BP","GO:0015931","nucleobase-containing compound transport","3/22","222/18723",0.00214425924547759,0.0161585250284204,0.00890754310621332,"SLC25A4/SLC25A5/TOMM20",3
"GO:0009896","BP","GO:0009896","positive regulation of catabolic process","4/22","492/18723",0.00236520324879157,0.0175108029998253,0.00965299940873385,"VDAC1/NNT/SLC25A4/SLC25A5",4
"GO:0014823","BP","GO:0014823","response to activity","2/22","76/18723",0.00356372013381878,0.0254896592622293,0.0140514210450304,"GOT2/TOMM20",2
"GO:2000379","BP","GO:2000379","positive regulation of reactive oxygen species metabolic process","2/22","76/18723",0.00356372013381878,0.0254896592622293,0.0140514210450304,"NNT/DCXR",2
"GO:0006919","BP","GO:0006919","activation of cysteine-type endopeptidase activity involved in apoptotic process","2/22","78/18723",0.0037497086877482,0.026372951103829,0.0145383442103922,"CYCS/FAM162A",2
"GO:1901264","BP","GO:1901264","carbohydrate derivative transport","2/22","80/18723",0.00394015048241004,0.0272580902225743,0.0150262857051358,"SLC25A4/SLC25A5",2
"GO:0016236","BP","GO:0016236","macroautophagy","3/22","291/18723",0.00459766073392334,0.0310905343947313,0.0171389575984924,"VDAC1/SLC25A4/SLC25A5",3
"GO:0019646","BP","GO:0019646","aerobic electron transport chain","2/22","87/18723",0.00464147788357362,0.0310905343947313,0.0171389575984924,"NDUFA9/CYCS",2
"GO:0033108","BP","GO:0033108","mitochondrial respiratory chain complex assembly","2/22","93/18723",0.00528519470755603,0.0348492526029476,0.0192109873416099,"NDUFA9/NDUFA11",2
"GO:0042773","BP","GO:0042773","ATP synthesis coupled electron transport","2/22","95/18723",0.00550840266421913,0.0352203927924314,0.0194155819584119,"NDUFA9/CYCS",2
"GO:0042775","BP","GO:0042775","mitochondrial ATP synthesis coupled electron transport","2/22","95/18723",0.00550840266421913,0.0352203927924314,0.0194155819584119,"NDUFA9/CYCS",2
"GO:0010506","BP","GO:0010506","regulation of autophagy","3/22","317/18723",0.00583221319277369,0.0367342383186641,0.0202501039372032,"VDAC1/SLC25A4/SLC25A5",3
"GO:0098869","BP","GO:0098869","cellular oxidant detoxification","2/22","101/18723",0.0062036600760945,0.0384991845898806,0.0212230476287443,"NNT/HBG1",2
"GO:0009063","BP","GO:0009063","cellular amino acid catabolic process","2/22","110/18723",0.00731771480319115,0.0447547195209661,0.0246714717239549,"GOT2/ECHS1",2
"GO:0015711","BP","GO:0015711","organic anion transport","3/22","354/18723",0.00790504219014582,0.0476561114891648,0.0262708920905598,"SLC25A4/SLC25A11/SLC25A5",3
"GO:1990748","BP","GO:1990748","cellular detoxification","2/22","116/18723",0.00810710814553959,0.0481859103861649,0.0265629488534359,"NNT/HBG1",2
"GO:0046930","CC","GO:0046930","pore complex","5/22","26/19550",7.17242235389833e-11,4.44690185941697e-09,1.73648120147012e-09,"VDAC1/SLC25A4/VDAC2/SLC25A5/VDAC3",5
"GO:0005759","CC","GO:0005759","mitochondrial matrix","9/22","480/19550",1.12699195851576e-09,3.05131781251057e-08,1.19151629351007e-08,"MDH2/ACO2/ALDH2/GOT2/VDAC1/VDAC2/SLC25A5/NDUFA9/ECHS1",9
"GO:0005743","CC","GO:0005743","mitochondrial inner membrane","9/22","495/19550",1.4764441028277e-09,3.05131781251057e-08,1.19151629351007e-08,"GOT2/NNT/SLC25A4/SLC25A11/SLC25A5/NDUFA9/CYCS/SDHB/NDUFA11",9
"GO:0098798","CC","GO:0098798","mitochondrial protein-containing complex","7/22","268/19550",1.20341004945843e-08,1.86528557666057e-07,7.28379766777473e-08,"VDAC1/SLC25A4/SLC25A5/NDUFA9/SDHB/TOMM20/NDUFA11",7
"GO:0070469","CC","GO:0070469","respirasome","5/22","100/19550",7.77967562461309e-08,9.64679777452023e-07,3.76700082876002e-07,"NNT/NDUFA9/CYCS/SDHB/NDUFA11",5
"GO:0005746","CC","GO:0005746","mitochondrial respirasome","4/22","89/19550",2.75696593590688e-06,2.84886480043711e-05,1.11245993905015e-05,"NNT/NDUFA9/SDHB/NDUFA11",4
"GO:0009295","CC","GO:0009295","nucleoid","3/22","44/19550",1.5897688407074e-05,0.000123207085154824,4.81114254424608e-05,"VDAC1/VDAC2/SLC25A5",3
"GO:0042645","CC","GO:0042645","mitochondrial nucleoid","3/22","44/19550",1.5897688407074e-05,0.000123207085154824,4.81114254424608e-05,"VDAC1/VDAC2/SLC25A5",3
"GO:0005741","CC","GO:0005741","mitochondrial outer membrane","4/22","205/19550",7.40600725086316e-05,0.000510191610615018,0.000199225926046611,"VDAC1/VDAC2/VDAC3/TOMM20",4
"GO:0031968","CC","GO:0031968","organelle outer membrane","4/22","230/19550",0.000115572911506935,0.000673523228530695,0.00026300567497803,"VDAC1/VDAC2/VDAC3/TOMM20",4
"GO:0019867","CC","GO:0019867","outer membrane","4/22","232/19550",0.000119496056674801,0.000673523228530695,0.00026300567497803,"VDAC1/VDAC2/VDAC3/TOMM20",4
"GO:0098803","CC","GO:0098803","respiratory chain complex","3/22","90/19550",0.000136369466114698,0.000704575574925942,0.000275131379003339,"NDUFA9/SDHB/NDUFA11",3
"GO:1990204","CC","GO:1990204","oxidoreductase complex","3/22","112/19550",0.000260359536423664,0.0012417147121744,0.000484880108319373,"NDUFA9/SDHB/NDUFA11",3
"GO:0098800","CC","GO:0098800","inner mitochondrial membrane protein complex","3/22","147/19550",0.000577570238796458,0.00255781105752717,0.000998805676114176,"NDUFA9/SDHB/NDUFA11",3
"GO:0005747","CC","GO:0005747","mitochondrial respiratory chain complex I","2/22","48/19550",0.00132148828029318,0.00481954549283397,0.0018819956932968,"NDUFA9/NDUFA11",2
"GO:0030964","CC","GO:0030964","NADH dehydrogenase complex","2/22","48/19550",0.00132148828029318,0.00481954549283397,0.0018819956932968,"NDUFA9/NDUFA11",2
"GO:0045271","CC","GO:0045271","respiratory chain complex I","2/22","48/19550",0.00132148828029318,0.00481954549283397,0.0018819956932968,"NDUFA9/NDUFA11",2
"GO:0032592","CC","GO:0032592","integral component of mitochondrial membrane","2/22","87/19550",0.00426796770842329,0.0142412568049289,0.00556110197815558,"SLC25A4/TOMM20",2
"GO:0098573","CC","GO:0098573","intrinsic component of mitochondrial membrane","2/22","88/19550",0.00436425611763949,0.0142412568049289,0.00556110197815558,"SLC25A4/TOMM20",2
"GO:0005902","CC","GO:0005902","microvillus","2/22","91/19550",0.00465915269975278,0.0144433733692336,0.00564002695233231,"DCXR/CTSV",2
"GO:0031838","CC","GO:0031838","haptoglobin-hemoglobin complex","1/22","11/19550",0.0123122338168373,0.0363502395745003,0.0141944908355434,"HBG1",1
"GO:0005833","CC","GO:0005833","hemoglobin complex","1/22","12/19550",0.0134243240392656,0.0363502395745003,0.0141944908355434,"HBG1",1
"GO:0043204","CC","GO:0043204","perikaryon","2/22","158/19550",0.0134847662937663,0.0363502395745003,0.0141944908355434,"GOT2/CTSV",2
"GO:0042627","CC","GO:0042627","chylomicron","1/22","13/19550",0.0145352189553848,0.037549315634744,0.0146627208760461,"APOC3",1
"GO:0008021","CC","GO:0008021","synaptic vesicle","2/22","206/19550",0.0222233575185944,0.0486454223355689,0.0189956657677094,"VDAC1/VDAC2",2
"GO:0034361","CC","GO:0034361","very-low-density lipoprotein particle","1/22","20/19550",0.0222781174269566,0.0486454223355689,0.0189956657677094,"APOC3",1
"GO:0034385","CC","GO:0034385","triglyceride-rich plasma lipoprotein particle","1/22","20/19550",0.0222781174269566,0.0486454223355689,0.0189956657677094,"APOC3",1
"GO:0044233","CC","GO:0044233","mitochondria-associated endoplasmic reticulum membrane","1/22","20/19550",0.0222781174269566,0.0486454223355689,0.0189956657677094,"TOMM20",1
"GO:0005742","CC","GO:0005742","mitochondrial outer membrane translocase complex","1/22","22/19550",0.0244796859238399,0.0486454223355689,0.0189956657677094,"TOMM20",1
"GO:0098858","CC","GO:0098858","actin-based cell projection","2/22","221/19550",0.0253282466276482,0.0486454223355689,0.0189956657677094,"DCXR/CTSV",2
"GO:0031307","CC","GO:0031307","integral component of mitochondrial outer membrane","1/22","23/19550",0.0255786948807056,0.0486454223355689,0.0189956657677094,"TOMM20",1
"GO:0098799","CC","GO:0098799","outer mitochondrial membrane protein complex","1/22","23/19550",0.0255786948807056,0.0486454223355689,0.0189956657677094,"TOMM20",1
"GO:0070382","CC","GO:0070382","exocytic vesicle","2/22","224/19550",0.0259695118960563,0.0486454223355689,0.0189956657677094,"VDAC1/VDAC2",2
"GO:0031306","CC","GO:0031306","intrinsic component of mitochondrial outer membrane","1/22","24/19550",0.0266765219259572,0.0486454223355689,0.0189956657677094,"TOMM20",1
"GO:0008308","MF","GO:0008308","voltage-gated anion channel activity","3/22","17/18368",1.00310608610123e-06,7.82290024144741e-05,2.74487727770085e-05,"VDAC1/VDAC2/VDAC3",3
"GO:0008509","MF","GO:0008509","anion transmembrane transporter activity","6/22","314/18368",1.40953157503557e-06,7.82290024144741e-05,2.74487727770085e-05,"VDAC1/SLC25A4/VDAC2/SLC25A11/SLC25A5/VDAC3",6
"GO:0015301","MF","GO:0015301","anion:anion antiporter activity","3/22","29/18368",5.34025245590688e-06,0.000164530048706101,5.77298416512636e-05,"SLC25A4/SLC25A11/SLC25A5",3
"GO:0022829","MF","GO:0022829","wide pore channel activity","3/22","30/18368",5.92901076418383e-06,0.000164530048706101,5.77298416512636e-05,"VDAC1/VDAC2/VDAC3",3
"GO:0140323","MF","GO:0140323","solute:anion antiporter activity","3/22","33/18368",7.94912751809747e-06,0.000176470630901764,6.1919519614654e-05,"SLC25A4/SLC25A11/SLC25A5",3
"GO:0009055","MF","GO:0009055","electron transfer activity","4/22","126/18368",1.40320729410832e-05,0.00025959334941004,9.10853857579087e-05,"ALDH2/NDUFA9/CYCS/SDHB",4
"GO:0015485","MF","GO:0015485","cholesterol binding","3/22","50/18368",2.81820183029234e-05,0.000407355333390417,0.000142931695926462,"VDAC1/VDAC2/APOC3",3
"GO:0015103","MF","GO:0015103","inorganic anion transmembrane transporter activity","4/22","152/18368",2.93589429470571e-05,0.000407355333390417,0.000142931695926462,"VDAC1/VDAC2/SLC25A11/VDAC3",4
"GO:0032934","MF","GO:0032934","sterol binding","3/22","60/18368",4.8823216263731e-05,0.000602153000586016,0.000211281754591584,"VDAC1/VDAC2/APOC3",3
"GO:0005347","MF","GO:0005347","ATP transmembrane transporter activity","2/22","11/18368",7.48284083617933e-05,0.000830595332815905,0.000291436958882774,"SLC25A4/SLC25A5",2
"GO:0022804","MF","GO:0022804","active transmembrane transporter activity","5/22","406/18368",9.93769387584524e-05,0.00100280365474438,0.000351860931489257,"SLC25A4/SLC25A11/SLC25A5/NDUFA9/TOMM20",5
"GO:0005253","MF","GO:0005253","anion channel activity","3/22","87/18368",0.000148093256620753,0.00117232650610169,0.000411342633719892,"VDAC1/VDAC2/VDAC3",3
"GO:0016651","MF","GO:0016651","oxidoreductase activity, acting on NAD(P)H","3/22","88/18368",0.000153201200328401,0.00117232650610169,0.000411342633719892,"NNT/NDUFA9/DCXR",3
"GO:0015297","MF","GO:0015297","antiporter activity","3/22","89/18368",0.000158422500824553,0.00117232650610169,0.000411342633719892,"SLC25A4/SLC25A11/SLC25A5",3
"GO:0043178","MF","GO:0043178","alcohol binding","3/22","89/18368",0.000158422500824553,0.00117232650610169,0.000411342633719892,"VDAC1/VDAC2/APOC3",3
"GO:0000295","MF","GO:0000295","adenine nucleotide transmembrane transporter activity","2/22","18/18368",0.000207104127968562,0.00135226812967708,0.00047448004550073,"SLC25A4/SLC25A5",2
"GO:0005346","MF","GO:0005346","purine ribonucleotide transmembrane transporter activity","2/22","18/18368",0.000207104127968562,0.00135226812967708,0.00047448004550073,"SLC25A4/SLC25A5",2
"GO:0005496","MF","GO:0005496","steroid binding","3/22","100/18368",0.000223656216098436,0.00137921333260702,0.00048393450266913,"VDAC1/VDAC2/APOC3",3
"GO:0097001","MF","GO:0097001","ceramide binding","2/22","20/18368",0.000256815150970239,0.00150034114514192,0.000526435489523482,"VDAC1/VDAC2",2
"GO:0015216","MF","GO:0015216","purine nucleotide transmembrane transporter activity","2/22","21/18368",0.000283642443075059,0.00157421555906658,0.000552356336514589,"SLC25A4/SLC25A5",2
"GO:0015215","MF","GO:0015215","nucleotide transmembrane transporter activity","2/22","27/18368",0.000472028983345133,0.00243927022088969,0.000855884288031471,"SLC25A4/SLC25A5",2
"GO:0015078","MF","GO:0015078","proton transmembrane transporter activity","3/22","130/18368",0.000483458962698858,0.00243927022088969,0.000855884288031471,"NNT/SLC25A4/SLC25A5",3
"GO:0046625","MF","GO:0046625","sphingolipid binding","2/22","29/18368",0.000545202183230457,0.00263119314515568,0.000923225664966906,"VDAC1/VDAC2",2
"GO:0031210","MF","GO:0031210","phosphatidylcholine binding","2/22","31/18368",0.000623526007680296,0.00288380778552137,0.00101186238088469,"VDAC1/VDAC2",2
"GO:0015605","MF","GO:0015605","organophosphate ester transmembrane transporter activity","2/22","32/18368",0.000664612268872252,0.0029508784737928,0.00103539595571677,"SLC25A4/SLC25A5",2
"GO:0050997","MF","GO:0050997","quaternary ammonium group binding","2/22","39/18368",0.000987872142139337,0.00421745414528717,0.00147980847203059,"VDAC1/VDAC2",2
"GO:0051539","MF","GO:0051539","4 iron, 4 sulfur cluster binding","2/22","42/18368",0.00114535809246366,0.00470722073139501,0.00165165639698071,"ACO2/SDHB",2
"GO:0033218","MF","GO:0033218","amide binding","4/22","400/18368",0.00118740703134289,0.00470722073139501,0.00165165639698071,"VDAC1/VDAC2/CTSV/TOMM20",4
"GO:0008514","MF","GO:0008514","organic anion transmembrane transporter activity","3/22","185/18368",0.00134444511174479,0.00514597956564385,0.00180560686513819,"SLC25A4/SLC25A11/SLC25A5",3
"GO:0015932","MF","GO:0015932","nucleobase-containing compound transmembrane transporter activity","2/22","50/18368",0.00162015495395737,0.00591521783350402,0.00207551502929966,"SLC25A4/SLC25A5",2
"GO:0005244","MF","GO:0005244","voltage-gated ion channel activity","3/22","201/18368",0.00170528802407323,0.00591521783350402,0.00207551502929966,"VDAC1/VDAC2/VDAC3",3
"GO:0022832","MF","GO:0022832","voltage-gated channel activity","3/22","201/18368",0.00170528802407323,0.00591521783350402,0.00207551502929966,"VDAC1/VDAC2/VDAC3",3
"GO:1901505","MF","GO:1901505","carbohydrate derivative transmembrane transporter activity","2/22","53/18368",0.00181855240834283,0.00611694900988042,0.00214629789820366,"SLC25A4/SLC25A5",2
"GO:0051287","MF","GO:0051287","NAD binding","2/22","56/18368",0.0020279330350254,0.00647547625227042,0.0022720969306212,"ALDH2/NNT",2
"GO:0005543","MF","GO:0005543","phospholipid binding","4/22","466/18368",0.00208086233689825,0.00647547625227042,0.0022720969306212,"GOT2/VDAC1/VDAC2/APOC3",4
"GO:0016655","MF","GO:0016655","oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor","2/22","57/18368",0.00210015446019581,0.00647547625227042,0.0022720969306212,"NDUFA9/DCXR",2
"GO:0016836","MF","GO:0016836","hydro-lyase activity","2/22","64/18368",0.00263941426266605,0.00791824278799815,0.00277833080280637,"ACO2/ECHS1",2
"GO:0015291","MF","GO:0015291","secondary active transmembrane transporter activity","3/22","240/18368",0.00282348743667262,0.00824755540712267,0.00289387909021848,"SLC25A4/SLC25A11/SLC25A5",3
"GO:0051536","MF","GO:0051536","iron-sulfur cluster binding","2/22","68/18368",0.00297380997091733,0.00825232266929559,0.00289555181378793,"ACO2/SDHB",2
"GO:0051540","MF","GO:0051540","metal cluster binding","2/22","68/18368",0.00297380997091733,0.00825232266929559,0.00289555181378793,"ACO2/SDHB",2
"GO:0022853","MF","GO:0022853","active ion transmembrane transporter activity","3/22","267/18368",0.0038120614603006,0.010320459075448,0.0036212137106835,"SLC25A4/SLC25A11/SLC25A5",3
"GO:0016835","MF","GO:0016835","carbon-oxygen lyase activity","2/22","79/18368",0.00399019676494487,0.01054552002164,0.00370018246373334,"ACO2/ECHS1",2
"GO:0022836","MF","GO:0022836","gated channel activity","3/22","340/18368",0.00745738260360388,0.0192504527674426,0.0067545448306816,"VDAC1/VDAC2/VDAC3",3
"GO:0016616","MF","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","2/22","124/18368",0.00956045286245065,0.0241184151757278,0.00846260181604483,"MDH2/DCXR",2
"GO:0043177","MF","GO:0043177","organic acid binding","2/22","135/18368",0.0112497688461585,0.0269931746032703,0.00947128933448081,"GOT2/HBG1",2
"GO:0016614","MF","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors","2/22","136/18368",0.0114094439643944,0.0269931746032703,0.00947128933448081,"MDH2/DCXR",2
"GO:0020037","MF","GO:0020037","heme binding","2/22","139/18368",0.0118944976161026,0.0269931746032703,0.00947128933448081,"HBG1/CYCS",2
"GO:0004300","MF","GO:0004300","enoyl-CoA hydratase activity","1/22","10/18368",0.0119159059059482,0.0269931746032703,0.00947128933448081,"ECHS1",1
"GO:0031720","MF","GO:0031720","haptoglobin binding","1/22","10/18368",0.0119159059059482,0.0269931746032703,0.00947128933448081,"HBG1",1
"GO:0046906","MF","GO:0046906","tetrapyrrole binding","2/22","149/18368",0.0135759225377861,0.0301385480338852,0.0105749291346966,"HBG1/CYCS",2
"GO:0005216","MF","GO:0005216","ion channel activity","3/22","432/18368",0.0142738823870442,0.0310666851953315,0.0109005912966076,"VDAC1/VDAC2/VDAC3",3
"GO:0005344","MF","GO:0005344","oxygen carrier activity","1/22","14/18368",0.0166442152494196,0.0355289979362611,0.0124663150653548,"HBG1",1
"GO:0004029","MF","GO:0004029","aldehyde dehydrogenase (NAD+) activity","1/22","15/18368",0.0178229134767551,0.0370005121688655,0.0129826358487247,"ALDH2",1
