,rank,term,p-value,zscore,combined_score,overlap_genes,q-value,7,8,library
12,13,Mouse 120 DG down,5.125089973407024e-18,9.421359223300971,375.0867673677276,"['NAPB', 'CNTNAP2', 'RAB3A', 'CISD1', 'CEND1', 'NAPG', 'HK1', 'GNG3', 'SYNGR1', 'UCHL1', 'ATCAY', 'DNM1L', 'SH3GL2', 'PACSIN1', 'IDH3A', 'CADM3', 'ACOT7', 'MDH1', 'TMOD2', 'ATP2B2', 'SCAMP1', 'SYNGR3', 'TUBB4A', 'DNM1', 'VSNL1', 'DNAJC6', 'CNTN1', 'AMPH', 'LY6H', 'SLC25A12']",1.6755101836138347e-16,0,0,AllenBrainAtlas10xscRNA2021
13,14,Mouse 51 Vip down,8.784627266807667e-18,20.58115758808333,808.2946766601167,"['TMEM30A', 'SLC6A17', 'GOT1', 'TMOD2', 'PDXP', 'ENO2', 'TUBB4A', 'TUBA4A', 'DNM1', 'GLS', 'STX1B', 'UCHL1', 'MAP1A', 'ATP6V1B2', 'NRCAM', 'TPPP', 'ATP6V1D', 'INA', 'SH3GL2']",2.6667618488523274e-16,0,0,AllenBrainAtlas10xscRNA2021
14,15,Mouse 234 L3 RSP-ACA down,1.067817943949134e-17,7.7803462709284625,304.04293379398604,"['ATP6V1A', 'NAPB', 'RAB3A', 'GDA', 'CISD1', 'PDXP', 'CEND1', 'ENO2', 'GNG3', 'UCHL1', 'ATCAY', 'BASP1', 'FTH1', 'NCDN', 'TPPP', 'ATP6V1E1', 'DNM1L', 'PACSIN1', 'IDH3A', 'ATP6V1G2', 'MDH1', 'TMOD2', 'SYNGR3', 'YWHAZ', 'TUBB4A', 'TUBA4A', 'GNAO1', 'STX1B', 'GNB1', 'MAP1A', 'ATP6V1B2', 'AMPH', 'INA', 'VAMP2']",3.0254841745225463e-16,0,0,AllenBrainAtlas10xscRNA2021
15,16,Mouse 129 L2/3 IT APr down,4.4623651454461105e-17,15.266370699223085,574.752410185832,"['SLC24A2', 'RAB3A', 'SLC6A17', 'GOT1', 'MDH1', 'TMOD2', 'PDXP', 'CEND1', 'SYNGR3', 'TUBB4A', 'DNM1', 'STX1B', 'SYNGR1', 'UCHL1', 'ATP6V1B2', 'EFHD2', 'AMPH', 'TPPP', 'ATP6V1E1', 'DNM1L', 'SNCA']",1.185315741759123e-15,0,0,AllenBrainAtlas10xscRNA2021
16,17,Mouse 121 DG down,5.124290886650805e-17,9.961636828644501,373.6605434809798,"['CNTNAP2', 'RAB3A', 'ATL1', 'CISD1', 'PDXP', 'CEND1', 'NAPG', 'SYNGR1', 'UCHL1', 'ATCAY', 'DNM1L', 'SH3GL2', 'DYNC1I1', 'IDH3A', 'CADM3', 'TMEM30A', 'MDH1', 'TMOD2', 'SCAMP1', 'SYNGR3', 'OXR1', 'TUBB4A', 'DNM1', 'VSNL1', 'DNAJC6', 'LY6H', 'SLC25A12']",1.2810727216627013e-15,0,0,AllenBrainAtlas10xscRNA2021
17,18,Mouse 54 Vip down,1.8840807162629332e-16,15.456761006289309,559.6571886907366,"['DMTN', 'TMEM30A', 'SLC6A17', 'ATP2B2', 'ENO2', 'SCAMP1', 'TUBB4A', 'TUBA4A', 'DNM1', 'SYN1', 'GLS', 'STX1B', 'VSNL1', 'MAP1A', 'EPB41L3', 'NRCAM', 'TPPP', 'NCDN', 'INA', 'SH3GL2']",4.448523913398593e-15,0,0,AllenBrainAtlas10xscRNA2021
18,19,Human OPC L1-6 PDGFRA COL20A1 down,1.3406758851797458e-15,5.306976744186047,181.74061614403576,"['CYFIP2', 'ATP6V1A', 'SNAP25', 'CNTNAP2', 'STXBP1', 'ATL1', 'ATP1A1', 'GLS', 'PPP3R1', 'PCSK1N', 'UCHL1', 'ATCAY', 'BASP1', 'FTH1', 'NPTN', 'ATP6V1H', 'DNM1L', 'CAMK2G', 'DYNC1I1', 'ATP6V0A1', 'NSF', 'PRNP', 'SYT1', 'MDH1', 'TMOD2', 'ATP2B2', 'ATP1B1', 'SCAMP1', 'SYN2', 'OXR1', 'YWHAZ', 'SNAP91', 'GNAO1', 'NFASC', 'SYNJ1', 'DNAJC6', 'GNB1', 'AMPH', 'MAPT', 'SLC25A12', 'VAMP2', 'FTL']",2.99888026948101e-14,0,0,AllenBrainAtlas10xscRNA2021
19,20,Mouse 124 DG down,3.0862233632611507e-15,12.100335037912185,404.2943162241738,"['CNTNAP2', 'CADM3', 'RAB3A', 'SLC6A17', 'MDH1', 'TMOD2', 'PDXP', 'CEND1', 'SYNGR3', 'TUBB4A', 'GNAO1', 'STX1B', 'GNG3', 'SYNGR1', 'UCHL1', 'VSNL1', 'ATP6V1B2', 'EFHD2', 'TPPP', 'ATP6V1E1', 'INA']",6.558224646929946e-14,0,0,AllenBrainAtlas10xscRNA2021
20,21,Mouse 359 OPC down,4.181606453550941e-15,5.90527950310559,195.51247154467706,"['CYFIP2', 'ATP6V1A', 'SNAP25', 'CISD1', 'GNG3', 'PCSK1N', 'ATCAY', 'BASP1', 'FTH1', 'NPTN', 'NRCAM', 'SH3GL2', 'SNCA', 'ATP6V0A1', 'YWHAH', 'NSF', 'TMEM30A', 'SYT1', 'ATP2B1', 'ATP1B1', 'SYN2', 'OXR1', 'YWHAZ', 'TUBB4A', 'SNAP91', 'SYN1', 'GNAO1', 'NFASC', 'SYNJ1', 'VSNL1', 'GNAQ', 'GNB1', 'AMPH', 'MAPT', 'LY6H', 'VAMP2']",8.462774965519761e-14,0,0,AllenBrainAtlas10xscRNA2021
21,22,Mouse 122 DG down,5.117347326264905e-15,9.024842417500928,296.972729787082,"['CNTNAP2', 'RAB3A', 'ATL1', 'PDXP', 'CEND1', 'NAPG', 'HK1', 'GNG3', 'SYNGR1', 'UCHL1', 'TPPP', 'DNM1L', 'SH3GL2', 'DYNC1I1', 'CADM3', 'MDH1', 'TMOD2', 'ATP2B2', 'TUBB4A', 'DNM1', 'GNAO1', 'VSNL1', 'DNAJC6', 'AMPH', 'SLC25A12']",9.885784607557202e-14,0,0,AllenBrainAtlas10xscRNA2021
22,23,Mouse 6 Lamp5 Lhx6 down,9.630631683636949e-15,9.865802767406105,318.40721741269414,"['CYFIP2', 'CAMK2B', 'RAB3A', 'SLC6A17', 'CADM2', 'CISD1', 'ATP2B2', 'SCAMP1', 'SYNGR3', 'OXR1', 'DNM1', 'STX1B', 'DPP6', 'SYNGR1', 'SYNJ1', 'VSNL1', 'GNAQ', 'MAP1A', 'CNTN1', 'ATP6V1B2', 'TPPP', 'ATP6V1E1', 'DYNC1I1']",1.7795732458894364e-13,0,0,AllenBrainAtlas10xscRNA2021
23,24,Mouse 44 Vip down,2.3668846458790804e-14,15.675221280382148,491.80405946761607,"['CAMK2B', 'DMTN', 'TMEM30A', 'GDA', 'TMOD2', 'TUBB4A', 'TUBA4A', 'DNM1', 'GLS', 'STX1B', 'UCHL1', 'MAP1A', 'TNR', 'TPPP', 'DNM1L', 'INA', 'SH3GL2']",4.1913582270775376e-13,0,0,AllenBrainAtlas10xscRNA2021
24,25,Mouse 357 Astro down,2.5852762491566575e-14,6.442953020134228,201.57654077930454,"['ATP6V1A', 'CAMK2B', 'SNAP25', 'CNTNAP2', 'ATP1A3', 'PPP3CA', 'EFHD2', 'NPTN', 'NCAM1', 'NRCAM', 'NCDN', 'SNCA', 'YWHAH', 'NSF', 'TMEM30A', 'SYT1', 'TMOD2', 'ATP2B2', 'ATP2B1', 'ATP1B1', 'SCAMP1', 'SYN2', 'OXR1', 'YWHAZ', 'GNAO1', 'SYNJ1', 'GNAQ', 'GNB1', 'TAGLN3', 'MAPT', 'VAMP2']",4.3949696235663175e-13,0,0,AllenBrainAtlas10xscRNA2021
25,26,Mouse 55 Vip down,2.712323285102367e-14,20.15423901940756,629.5858926538467,"['CAMK2B', 'SLC24A2', 'SLC6A17', 'ATP2B2', 'ATP2B1', 'ENO2', 'SCAMP1', 'TUBA4A', 'SYN1', 'VSNL1', 'MAP1A', 'NCDN', 'INA', 'SH3GL2', 'PACSIN1']",4.433605369878869e-13,0,0,AllenBrainAtlas10xscRNA2021
26,27,Mouse 358 Astro down,3.17541941317299e-14,6.389744966442953,198.59807595939046,"['ATP6V1A', 'SNAP25', 'CNP', 'CISD1', 'PPP3CA', 'PCSK1N', 'ACTR1A', 'NPTN', 'TNR', 'NCAM1', 'NRCAM', 'NCDN', 'ATP6V0A1', 'YWHAH', 'NSF', 'TMEM30A', 'SYT1', 'MDH1', 'TMOD2', 'ATP2B1', 'ATP1B1', 'SCAMP1', 'OXR1', 'YWHAZ', 'TUBA4A', 'GNAQ', 'GNB1', 'CNTN1', 'MAPT', 'ATP6V0D1', 'VAMP2']",4.998345372587114e-13,0,0,AllenBrainAtlas10xscRNA2021
27,28,Mouse 132 L2/3 IT PPP down,3.4121544461632273e-14,13.739343116701606,426.04119418825127,"['SLC24A2', 'RAB3A', 'SLC6A17', 'GOT1', 'MDH1', 'CEND1', 'PDXP', 'ENO2', 'TUBB4A', 'STX1B', 'SYNGR1', 'ATCAY', 'ATP6V1B2', 'AMPH', 'ATP6V1E1', 'DNM1L', 'IDH3A', 'SNCA']",5.179162998640613e-13,0,0,AllenBrainAtlas10xscRNA2021
28,29,Mouse 361 Oligo down,5.0541801149406654e-14,5.399942987457241,165.32452304501928,"['ATP6V1A', 'SNAP25', 'ATL1', 'CISD1', 'GNG3', 'PCSK1N', 'DPP6', 'SYNGR1', 'ATCAY', 'BASP1', 'FTH1', 'NPTN', 'NCDN', 'ATP6V1E1', 'SH3GL2', 'YWHAH', 'NSF', 'TMEM30A', 'SYT1', 'ATP2B1', 'ATP1B1', 'SCAMP1', 'SYN2', 'OXR1', 'YWHAZ', 'SNAP91', 'GNAO1', 'SYNJ1', 'GNAQ', 'GNB1', 'MAP1A', 'CNTN1', 'ATP6V1B2', 'AMPH', 'ATP6V0D1', 'VAMP2']",7.406988099482009e-13,0,0,AllenBrainAtlas10xscRNA2021
29,30,Human Oligo L3-6 OPALIN ENPP6 down,7.727182350283203e-14,5.780082073315156,174.50904165386805,"['ATP6V1A', 'GPI', 'SNAP25', 'ATP1A1', 'GLS', 'PPP3CA', 'PPP3R1', 'UCHL1', 'NPTN', 'ATP6V1H', 'ANXA7', 'DNM1L', 'DYNC1I1', 'ATP6V0A1', 'NSF', 'PRNP', 'SYT1', 'MDH1', 'TMOD2', 'ATP2B1', 'SCAMP1', 'HSPA12A', 'OXR1', 'YWHAZ', 'SNAP91', 'GNAO1', 'NFASC', 'SYNJ1', 'GNB1', 'TERF2IP', 'MAPT', 'SLC25A12', 'VAMP2']",1.0946841662901205e-12,0,0,AllenBrainAtlas10xscRNA2021
30,31,Mouse 43 Vip down,1.0850232590008769e-13,15.883088087079217,474.1420215807154,"['CAMK2B', 'TMEM30A', 'TMOD2', 'PDXP', 'ENO2', 'TUBB4A', 'TUBA4A', 'DNM1', 'GLS', 'STX1B', 'UCHL1', 'DNAJC6', 'NRCAM', 'TPPP', 'NCDN', 'INA']",1.4875318873399118e-12,0,0,AllenBrainAtlas10xscRNA2021
31,32,Mouse 46 Vip down,6.90081815583016e-13,21.35096473719228,597.8689935709824,"['TMEM30A', 'SLC6A17', 'GOT1', 'ENO2', 'DNM1', 'TUBA4A', 'STX1B', 'CAMKV', 'MAP1A', 'EPB41L3', 'TPPP', 'INA', 'SH3GL2']",9.165149113211931e-12,0,0,AllenBrainAtlas10xscRNA2021
32,33,Mouse 50 Vip down,2.623108457642586e-12,18.96998595401789,505.86618588529603,"['CADM3', 'SLC6A17', 'GOT1', 'ENO2', 'PHYHIP', 'DNM1', 'TUBA4A', 'GLS', 'STX1B', 'UCHL1', 'MAP1A', 'INA', 'SH3GL2']",3.3782457409033305e-11,0,0,AllenBrainAtlas10xscRNA2021
33,34,Mouse 366 Oligo down,4.9449771785340575e-12,5.189360132119892,135.09278963936276,"['ATP6V1A', 'SNAP25', 'STXBP1', 'CISD1', 'PCSK1N', 'DPP6', 'NPTN', 'NCDN', 'ATP6V1E1', 'ATP6V0A1', 'YWHAH', 'NSF', 'TMEM30A', 'SYT1', 'ATP2B1', 'ATP1B1', 'SCAMP1', 'OXR1', 'YWHAZ', 'SNAP91', 'SYN1', 'SYNJ1', 'DNAJC6', 'GNAQ', 'GNB1', 'VPS41', 'ATP6V1B2', 'AMPH', 'ATP6V0D1', 'SLC25A12', 'VAMP2']",6.181221473167572e-11,0,0,AllenBrainAtlas10xscRNA2021
34,35,Mouse 41 Vip down,6.316986420037552e-12,15.111719605695509,389.6976832917501,"['CAMK2B', 'CADM3', 'TMEM30A', 'TMOD2', 'TUBB4A', 'TUBA4A', 'DNM1', 'GLS', 'STX1B', 'UCHL1', 'MAP1A', 'TPPP', 'INA', 'SH3GL2']",7.670626367188456e-11,0,0,AllenBrainAtlas10xscRNA2021
35,36,Mouse 49 Vip down,1.6129397118583454e-11,23.390532544378697,581.2635660138383,"['CAMK2B', 'UCHL1', 'TMOD2', 'MAP1A', 'TNR', 'PDXP', 'NRCAM', 'TPPP', 'DNM1', 'TUBA4A', 'GLS']",1.9041649376105467e-10,0,0,AllenBrainAtlas10xscRNA2021
36,37,Mouse 376 VLMC down,3.5794740339672486e-11,6.760126582278481,162.60281293353452,"['CYFIP2', 'NSF', 'SNAP25', 'SLC6A17', 'MDH1', 'CADM2', 'STXBP1', 'TMOD2', 'CISD1', 'ATP2B1', 'OXR1', 'YWHAZ', 'PPP3CA', 'PCSK1N', 'SYNGR1', 'UCHL1', 'GNAQ', 'ATP6V1B2', 'NCAM1', 'ATP6V1E1', 'VAMP2', 'YWHAH']",4.111558011989407e-10,0,0,AllenBrainAtlas10xscRNA2021
37,38,Mouse 17 Pax6 down,1.85688248397665e-10,18.104758729894158,405.67245860660825,"['PRKCG', 'CAMK2B', 'STX1B', 'UCHL1', 'CADM3', 'NRCAM', 'ATP6V1D', 'DNM1', 'TUBA4A', 'DYNC1I1', 'GLS']",2.0767764623423057e-09,0,0,AllenBrainAtlas10xscRNA2021
38,39,Mouse 42 Vip down,6.595134051777583e-10,15.861567682080503,335.3059084936212,"['STX1B', 'UCHL1', 'TMEM30A', 'DNAJC6', 'TMOD2', 'MAP1A', 'TPPP', 'INA', 'PHYHIP', 'SH3GL2', 'DNM1']",7.18700505642429e-09,0,0,AllenBrainAtlas10xscRNA2021
39,40,Mouse 379 PVM down,1.427777942470138e-09,6.06875,123.60312024657803,"['ATP6V1A', 'SNAP25', 'SYT1', 'CADM2', 'STXBP1', 'ATP2B1', 'ATP1B1', 'OXR1', 'YWHAZ', 'SYNGR1', 'GNG2', 'SYNJ1', 'BASP1', 'GNAQ', 'GNB1', 'ATP6V1B2', 'ATP6V1E1', 'ATP6V0D1', 'VAMP2', 'YWHAH']",1.5170140638745217e-08,0,0,AllenBrainAtlas10xscRNA2021
40,41,Human Astro L1-6 FGFR3 AQP1 down,5.205307287129077e-09,4.526061867373001,86.3282352460136,"['CYFIP2', 'CAMK2B', 'GPI', 'SNAP25', 'SLC44A1', 'ENO2', 'PPP3CA', 'DPP6', 'FTH1', 'ATP6V1H', 'NCAM1', 'NRCAM', 'DNM1L', 'PRNP', 'WDR59', 'SYT1', 'ATP2B2', 'ATP1B1', 'OXR1', 'SNAP91', 'GNAO1', 'GNAQ', 'MAPT', 'SLC25A12', 'FTL']",5.3957453586094085e-08,0,0,AllenBrainAtlas10xscRNA2021
41,42,Mouse 377 Micro down,5.7679686571381715e-09,6.235350624399616,118.29049918157062,"['ATP6V1A', 'SNAP25', 'MAP2K1', 'TMEM30A', 'SYT1', 'ATP2B1', 'OXR1', 'YWHAZ', 'PPP3CA', 'SYNGR1', 'GNG2', 'GNAQ', 'GNB1', 'NPTN', 'MAPT', 'ATP6V0D1', 'ATP6V0A1', 'YWHAH']",5.8366349506755305e-08,0,0,AllenBrainAtlas10xscRNA2021
42,43,Mouse 356 Astro down,8.503932657349386e-09,4.741662913637436,88.11307541148305,"['NSF', 'ATP6V1A', 'SNAP25', 'SYT1', 'MDH1', 'TMOD2', 'CISD1', 'ATP2B2', 'ATP2B1', 'ATP1B1', 'SYN2', 'OXR1', 'YWHAZ', 'PCSK1N', 'GNAQ', 'GNB1', 'CNTN1', 'EFHD2', 'NPTN', 'MAPT', 'SLC25A12', 'VAMP2', 'ATP6V0A1']",8.40504971947323e-08,0,0,AllenBrainAtlas10xscRNA2021
43,44,Mouse 4 Lamp5 Lhx6 down,1.1498979525298243e-08,13.987951807228916,255.71385249131106,"['CAMK2B', 'CADM3', 'NFASC', 'TMEM30A', 'GDA', 'TAGLN3', 'TPPP', 'ATP2B1', 'SYN1', 'DYNC1I1']",1.1106968859663075e-07,0,0,AllenBrainAtlas10xscRNA2021
44,45,Human Astro L1 FGFR3 SERPINI2 down,1.3723768492714865e-08,3.827471905005,69.29307412770412,"['CYFIP2', 'ATP6V1A', 'GPI', 'SNAP25', 'CNTNAP2', 'ENO2', 'GLS', 'PPP3R1', 'NPTN', 'ATP6V1H', 'DNM1L', 'ATP6V0A1', 'PRNP', 'SYT1', 'MDH1', 'TMOD2', 'ATP2B2', 'ATP2B1', 'SCAMP1', 'OXR1', 'YWHAZ', 'SNAP91', 'GNAO1', 'GNB1', 'VPS41', 'MAPT', 'SLC25A12', 'VAMP2', 'FTL']",1.296133690978626e-07,0,0,AllenBrainAtlas10xscRNA2021
45,46,Human Astro L1-6 FGFR3 PLCG1 down,2.390550869861676e-08,3.923936280256534,68.86177350701958,"['CYFIP2', 'CAMK2B', 'GPI', 'SNAP25', 'NDRG4', 'SLC44A1', 'PPP3CA', 'PPP3R1', 'FTH1', 'ME1', 'NPTN', 'ATP6V1H', 'DNM1L', 'NSF', 'PRNP', 'SYT1', 'TMOD2', 'ATP2B2', 'ATP2B1', 'ATP1B1', 'OXR1', 'SNAP91', 'GNAO1', 'GNB1', 'MAPT', 'SLC25A12', 'FTL']",2.208661129763505e-07,0,0,AllenBrainAtlas10xscRNA2021
46,47,Mouse 117 Pvalb down,8.7994132044294e-08,22.872832369942195,371.5919364662838,"['CAMK2B', 'PRKCG', 'GDA', 'TPPP', 'WASF1', 'DYNC1I1', 'SNCA']",7.95691619549467e-07,0,0,AllenBrainAtlas10xscRNA2021
