,rank,term,p-value,zscore,combined_score,overlap_genes,q-value,7,8,library
48,49,Mouse 63 Sst Chodl up,0.021900197994334243,5.450013923698134,20.82591803349555,"['VDAC3', 'ATP5C1', 'SDHB']",0.05256388593770332,0,0,AllenBrainAtlas10xscRNA2021
49,50,Mouse 142 L3 IT ENTm up,0.022272833024450562,49.152709359605915,186.9959576603662,['NDUFA11'],0.05256388593770332,0,0,AllenBrainAtlas10xscRNA2021
50,51,Mouse 20 Ndnf HPF up,0.023067580271848957,9.131336405529954,34.41899376025228,"['NDUFA11', 'ATP5C1']",0.053372048472121125,0,0,AllenBrainAtlas10xscRNA2021
51,52,Mouse 376 VLMC down,0.02484162330625204,5.1845664280031825,19.15818963212662,"['ATP5A1', 'VDAC1', 'SLC25A4']",0.05632948608117761,0,0,AllenBrainAtlas10xscRNA2021
52,53,Mouse 125 DG down,0.02530053188391876,5.1469194312796205,18.92486174589279,"['GOT2', 'ATP5D', 'VDAC1']",0.05632948608117761,0,0,AllenBrainAtlas10xscRNA2021
53,54,Mouse 1 CR down,0.026863437979239242,3.862242332830568,13.969688418747056,"['GOT2', 'CYCS', 'ACO2', 'TOMM20']",0.05870158669537464,0,0,AllenBrainAtlas10xscRNA2021
54,55,Mouse 54 Vip down,0.02940699177614776,7.9874899112187245,28.16806542563237,"['GOT2', 'CYCS']",0.062350347667545075,0,0,AllenBrainAtlas10xscRNA2021
55,56,Mouse 104 Sst up,0.02958999550324173,36.208711433756804,127.46621354176987,['ATP5C1'],0.062350347667545075,0,0,AllenBrainAtlas10xscRNA2021
56,57,Mouse 359 OPC down,0.035695376021380655,3.5167723554820327,11.720467227703951,"['ATP5A1', 'ATP5J', 'SLC25A4', 'ATP5L']",0.0737084264524917,0,0,AllenBrainAtlas10xscRNA2021
57,58,Human Exc L3-5 FEZF2 LINC01107 up,0.03658944558826922,2.7199583581201665,8.997609878473684,"['NDUFA9', 'ECHS1', 'FAM162A', 'ATP5C1', 'SDHB', 'ATP5L']",0.0737084264524917,0,0,AllenBrainAtlas10xscRNA2021
58,59,Mouse 275 CA1-ProS up,0.03685421322624585,28.658045977011493,94.59405781572389,['ATP5C1'],0.0737084264524917,0,0,AllenBrainAtlas10xscRNA2021
59,60,Mouse 8 Lamp5 up,0.04406585504505752,23.711058263971463,74.02758505991471,['NDUFA11'],0.08666284825527978,0,0,AllenBrainAtlas10xscRNA2021
60,61,Human Inh L5 PVALB LRIG3 up,0.04784351501006602,6.076970443349754,18.47289445632811,"['ATP5C1', 'ATP5O']",0.09254975034734082,0,0,AllenBrainAtlas10xscRNA2021
61,62,Mouse 287 CA1 up,0.05024031366071911,3.886886886886887,11.62543580109003,"['VDAC3', 'ATP5C1', 'SDHB']",0.09561866148330413,0,0,AllenBrainAtlas10xscRNA2021
62,63,Mouse 29 Sncg up,0.05297803952681965,3.0733678086619265,9.029179055831277,"['MDH2', 'VDAC3', 'ATP5C1', 'SDHB']",0.09922870895499553,0,0,AllenBrainAtlas10xscRNA2021
63,64,Mouse 119 Pvalb Vipr2 up,0.059748204247594694,17.18103448275862,48.409560113017704,['NDUFA11'],0.11016075158150272,0,0,AllenBrainAtlas10xscRNA2021
64,65,Mouse 369 Endo down,0.06260880998717876,3.5383771929824563,9.804309883952255,"['ATP5A1', 'ATP5D', 'ATP5L']",0.11365907043826297,0,0,AllenBrainAtlas10xscRNA2021
65,66,Mouse 19 Pax6 up,0.06538898203182864,15.615987460815047,42.59106770539062,['NDUFA11'],0.11690757393569362,0,0,AllenBrainAtlas10xscRNA2021
66,67,Human Exc L6 FEZF2 PROKR2 up,0.06993164310460408,3.372230943659515,8.970933667544426,"['NDUFA11', 'VDAC1', 'ATP5L']",0.1231631923334818,0,0,AllenBrainAtlas10xscRNA2021
67,68,Mouse 235 L3 RSP-ACA up,0.07378885927971658,13.73793103448276,35.80857002720438,['NDUFA11'],0.12804537345597877,0,0,AllenBrainAtlas10xscRNA2021
68,69,Human Inh L1-2 SST PRRT4 down,0.07796138492038997,12.958360442420298,33.06379625497651,['VDAC2'],0.13332526696530458,0,0,AllenBrainAtlas10xscRNA2021
69,70,Mouse 23 Ndnf HPF up,0.07934818460888594,12.717752234993615,32.22563588457274,['ATP5C1'],0.13375836834069346,0,0,AllenBrainAtlas10xscRNA2021
70,71,Mouse 90 Sst up,0.08762673765826373,11.442528735632184,27.85877117514337,['SLC25A5'],0.14563316962922704,0,0,AllenBrainAtlas10xscRNA2021
71,72,Mouse 292 CA3 up,0.09530255798754698,2.9368131868131866,6.903562726760489,"['MDH2', 'VDAC3', 'ATP5C1']",0.15619030336847978,0,0,AllenBrainAtlas10xscRNA2021
72,73,Mouse 34 Sncg up,0.09719411637551117,10.243437982501286,23.87791592101611,['NDUFA11'],0.15710829770288107,0,0,AllenBrainAtlas10xscRNA2021
73,74,Mouse 80 Sst up,0.098552942914148,10.092292089249494,23.385469502095955,['NDUFA11'],0.15715199005229005,0,0,AllenBrainAtlas10xscRNA2021
74,75,Mouse 378 Micro down,0.10348154148725175,3.8581267217630852,8.751628144442865,"['ATP5J', 'ATP5L']",0.16142478534079796,0,0,AllenBrainAtlas10xscRNA2021
75,76,Mouse 10 Lamp5 up,0.10396850581271733,9.529693486590038,21.572055090315498,['NDUFA11'],0.16142478534079796,0,0,AllenBrainAtlas10xscRNA2021
76,77,Mouse 263 SUB up,0.11018019498014156,3.712201591511936,8.187773329296586,"['ATP5C1', 'SDHB']",0.16884757152800914,0,0,AllenBrainAtlas10xscRNA2021
77,78,Human Inh L5-6 SST PIK3CD down,0.11337015525684145,8.682234831951114,18.902068304402796,['ATP5A1'],0.1693377002570543,0,0,AllenBrainAtlas10xscRNA2021
78,79,Mouse 89 Sst up,0.11337015525684145,8.682234831951114,18.902068304402796,['SLC25A5'],0.1693377002570543,0,0,AllenBrainAtlas10xscRNA2021
79,80,Human Inh L1-5 VIP PHLDB3 down,0.12002716124830684,8.163382594417078,17.306674925558667,['VDAC2'],0.17485438305308898,0,0,AllenBrainAtlas10xscRNA2021
80,81,Mouse 46 Vip down,0.12002716124830684,8.163382594417078,17.306674925558667,['GOT2'],0.17485438305308898,0,0,AllenBrainAtlas10xscRNA2021
81,82,Mouse 293 CA3 up,0.12892043392922276,3.365748709122203,6.894937691432686,"['VDAC3', 'ATP5C1']",0.18551964882497907,0,0,AllenBrainAtlas10xscRNA2021
82,83,Mouse 120 DG down,0.14164268942784408,3.1704545454545454,6.196487480650996,"['GOT2', 'TOMM20']",0.2013715343672964,0,0,AllenBrainAtlas10xscRNA2021
83,84,Mouse 55 Vip down,0.1448859074147043,6.651155005021761,12.848759048563156,['CYCS'],0.20292568477898046,0,0,AllenBrainAtlas10xscRNA2021
84,85,Mouse 297 CA3 up,0.14617528140858763,6.586870026525199,12.666213943509506,['ATP5C1'],0.20292568477898046,0,0,AllenBrainAtlas10xscRNA2021
85,86,Human Exc L5-6 FEZF2 OR1L8 up,0.14795857266457454,2.3848268966379202,4.556981986930866,"['FAM162A', 'SLC25A4', 'ATP5L']",0.20301292528395112,0,0,AllenBrainAtlas10xscRNA2021
86,87,Human Inh L5-6 PVALB ZFPM2-AS1 up,0.16529183167220157,5.752245725876557,10.354287873096176,['ATP5L'],0.2241889211186182,0,0,AllenBrainAtlas10xscRNA2021
87,88,Mouse 267 SUB-ProS up,0.17031928931456847,5.5640594336977856,9.848832720808518,['SDHB'],0.22838268339908044,0,0,AllenBrainAtlas10xscRNA2021
88,89,Human Inh L1-2 VIP SCML4 up,0.17531746998800124,5.387727396144448,9.380878377461652,['ALDH2'],0.22894912391622183,0,0,AllenBrainAtlas10xscRNA2021
89,90,Mouse 53 Vip down,0.17531746998800124,5.387727396144448,9.380878377461652,['TOMM20'],0.22894912391622183,0,0,AllenBrainAtlas10xscRNA2021
90,91,Mouse 62 Sst Chodl up,0.1765624599692897,5.345366379310345,9.269296054674214,['SLC25A5'],0.22894912391622183,0,0,AllenBrainAtlas10xscRNA2021
91,92,Mouse 51 Vip down,0.18028653836851966,5.222163727296657,8.946651703406395,['GOT2'],0.23123708182049257,0,0,AllenBrainAtlas10xscRNA2021
92,93,Human Inh L1-2 VIP PTGER3 up,0.18645718406173262,5.028904665314402,8.446315147566118,['ALDH2'],0.23560572099346988,0,0,AllenBrainAtlas10xscRNA2021
93,94,Mouse 35 Sncg up,0.1876859133337811,4.991945633022905,8.351452096947407,['NDUFA11'],0.23560572099346988,0,0,AllenBrainAtlas10xscRNA2021
94,95,Human Inh L5-6 SST DNAJC14 up,0.1954149407056885,2.5652231317665697,4.188060447189081,"['MDH2', 'ATP5J']",0.2427259263502236,0,0,AllenBrainAtlas10xscRNA2021
95,96,Mouse 299 CA3 up,0.19847802899021363,2.053658536585366,3.320923718736881,"['MDH2', 'VDAC3', 'ATP5C1']",0.24396257730047094,0,0,AllenBrainAtlas10xscRNA2021
96,97,Mouse 298 CA3 up,0.20364095030981597,2.4940904419321686,3.9690877560645075,"['VDAC3', 'ATP5C1']",0.24772816635627096,0,0,AllenBrainAtlas10xscRNA2021
97,98,Human Exc L6 FEZF2 PDYN up,0.2280494756339386,1.906060606060606,2.817524826316455,"['FAM162A', 'VDAC1', 'SLC25A4']",0.2745901849469873,0,0,AllenBrainAtlas10xscRNA2021
98,99,Mouse 345 L6b CTX up,0.23915979900923104,2.22926267281106,3.189235200398895,"['MDH2', 'SDHB']",0.28505915437463897,0,0,AllenBrainAtlas10xscRNA2021
99,100,Mouse 56 Vip down,0.2525720756457308,3.5520833333333335,4.88787490008339,['CYCS'],0.29803504926196234,0,0,AllenBrainAtlas10xscRNA2021
100,101,Human Exc L6 FEZF2 FFAR4 up,0.27048750843,3.276193633952255,4.283719369756628,['NDUFA11'],0.3160151088588119,0,0,AllenBrainAtlas10xscRNA2021
101,102,Mouse 57 Vip down,0.2825628131597208,3.1099039521335223,3.9304658110309583,['GOT2'],0.326886391694579,0,0,AllenBrainAtlas10xscRNA2021
102,103,Human Exc L5-6 FEZF2 SH2D1B up,0.2955154938047619,2.9465591879384982,3.5919558655424773,['ATP5C1'],0.3385517307666204,0,0,AllenBrainAtlas10xscRNA2021
103,104,Mouse 124 DG down,0.29871817154892044,2.90834070144415,3.5140163803546645,['VDAC1'],0.3389302331035828,0,0,AllenBrainAtlas10xscRNA2021
104,105,Human Exc L3-5 FEZF2 ASGR2 up,0.3160138117263603,1.8128892243819588,2.0883928365810314,"['FAM162A', 'ATP5C1']",0.35513933127343345,0,0,AllenBrainAtlas10xscRNA2021
105,106,Human Oligo L3-6 OPALIN ENPP6 down,0.3243921838979273,1.7762768319763138,1.9997361006844314,"['NNT', 'TOMM20']",0.36111582735807,0,0,AllenBrainAtlas10xscRNA2021
106,107,Mouse 21 Ndnf HPF up,0.3421044689165845,2.4605197401299352,2.6392497383817606,['ATP5C1'],0.3772740872164203,0,0,AllenBrainAtlas10xscRNA2021
107,108,Mouse 300 CA3 up,0.397440789303734,1.5047355958958168,1.3884335490032995,"['NDUFA9', 'VDAC3']",0.43424086238741305,0,0,AllenBrainAtlas10xscRNA2021
108,109,Mouse 71 Sst up,0.4032681284490084,1.9908722109533468,1.8080177797143773,['ATP5C1'],0.43656549685305496,0,0,AllenBrainAtlas10xscRNA2021
109,110,Mouse 122 DG down,0.431751124803402,1.8166481275491286,1.5258135836281974,['VDAC1'],0.46145615270104484,0,0,AllenBrainAtlas10xscRNA2021
110,111,Human Astro L1 FGFR3 SERPINI2 down,0.434081635167932,1.393077148723966,1.162554452063757,"['NNT', 'VDAC3']",0.46145615270104484,0,0,AllenBrainAtlas10xscRNA2021
111,112,Mouse 285 CA1 up,0.46222402997005224,1.6533130493576742,1.2758709256445069,['VDAC3'],0.4869860315755908,0,0,AllenBrainAtlas10xscRNA2021
112,113,Mouse 282 CA1 up,0.4918951183204513,1.512979465323518,1.0734434367691417,['VDAC3'],0.5136603890425951,0,0,AllenBrainAtlas10xscRNA2021
113,114,Human Inh L1-2 VIP WNT4 up,0.5486547656366174,1.2847139648566521,0.7711956496903204,['GOT2'],0.5679058100449198,0,0,AllenBrainAtlas10xscRNA2021
114,115,Mouse 294 CA3 up,0.6199509798022699,0.9690007293946025,0.46329365670222306,"['MDH2', 'VDAC3']",0.6361236140579813,0,0,AllenBrainAtlas10xscRNA2021
115,116,Human Astro L1-6 FGFR3 PLCG1 down,0.7409979433222625,0.7489309952532266,0.22449762981032437,['NNT'],0.753773769931267,0,0,AllenBrainAtlas10xscRNA2021
116,117,Human OPC L1-6 PDGFRA COL20A1 down,0.8218961270472213,0.5825608701025831,0.11426422194297034,['NNT'],0.828920880269847,0,0,AllenBrainAtlas10xscRNA2021
117,118,Mouse 96 Sst up,0.8833319680013054,0.5350461613216715,0.06637472047215817,"['ECHS1', 'MDH2']",0.8833319680013054,0,0,AllenBrainAtlas10xscRNA2021
