,rank,term,p-value,zscore,combined_score,overlap_genes,q-value,7,8,library
15,16,Mouse 97 Sst up,5.609128766205628e-09,2.5193332422462085,47.86448583845435,"['IPO11', 'CHD4', 'PRPF19', 'PKD2', 'IPO7', 'FBXO22', 'NUDCD2', 'XPO1', 'TRIM28', 'TMPO', 'DFFA', 'DBNL', 'NUP210', 'H2AFY', 'CIRBP', 'CSNK1D', 'ACSL3', 'THOC2', 'WDR77', 'DDB1', 'HADHA', 'DDX39B', 'HNRNPUL1', 'CLNS1A', 'XRN2', 'ERH', 'SNRPA1', 'RPN2', 'FAM114A2', 'USO1', 'UBR4', 'PRPF8', 'NXF1', 'POLR2A', 'PCBP1', 'MLEC', 'DTD1', 'SNX5', 'NOP56', 'PTCD3', 'NEK9', 'NOP58', 'RANBP3', 'LGI3', 'STAT3', 'GFPT1', 'DCLK2', 'MTSS1L', 'MEMO1', 'HNRNPM', 'IRGQ', 'FUBP3', 'SNX17', 'GLB1', 'SRPRB', 'DCHS1', 'UBA1', 'CIAPIN1']",1.5915902874108471e-07,0,0,AllenBrainAtlas10xscRNA2021
16,17,Mouse 359 OPC down,9.476708679427304e-09,2.79193545779373,51.57941273616948,"['FAM49B', 'MTPN', 'MACF1', 'TOP2B', 'DDX5', 'SET', 'NFIX', 'PDE1A', 'TIMM13', 'HNRNPU', 'GPHN', 'ADD1', 'NXF1', 'HNRNPDL', 'PCBP2', 'RPL36', 'RPS3', 'EIF4H', 'RPL18', 'SRSF10', 'SRSF11', 'CLASP2', 'SRRM2', 'DDX17', 'CREBBP', 'TMED9', 'FUS', 'H2AFZ', 'THOC2', 'DYNC1LI2', 'RPS28', 'HNRNPK', 'SON', 'SLTM', 'SUB1', 'RPL27A', 'CAPRIN1', 'HNRNPA2B1', 'PI4KA', 'BAX', 'LUC7L3', 'HNRNPC', 'SRSF5', 'TOP1', 'RPL29', 'UBE2K']",2.5308386708588214e-07,0,0,AllenBrainAtlas10xscRNA2021
17,18,Mouse 375 VLMC down,2.6378202157879895e-08,3.2263453143588134,56.30207401064033,"['MTPN', 'DDX6', 'COPA', 'DDX5', 'PDE1A', 'SRSF1', 'TIMM13', 'PCBP2', 'TRA2A', 'RPL36', 'RPS3', 'EIF4H', 'RPL18', 'RPS10', 'SRSF11', 'GTF2I', 'SRRM2', 'TIMM8B', 'DDX17', 'CREBBP', 'USP9X', 'FUS', 'H2AFZ', 'AKR1A1', 'HNRNPK', 'SLTM', 'NACA', 'SUB1', 'RPL27A', 'CAPRIN1', 'HNRNPA2B1', 'TOP1', 'RPL29', 'UBE2K']",6.653168766487485e-07,0,0,AllenBrainAtlas10xscRNA2021
18,19,Mouse 96 Sst up,5.406573163948944e-08,1.9935089875556922,33.3575160211493,"['IPO11', 'ABCD3', 'NUMA1', 'THUMPD1', 'PKD2', 'PFAS', 'ELAVL1', 'CCAR2', 'CNDP2', 'TFG', 'TRIM28', 'SNRPD1', 'TNKS1BP1', 'BANF1', 'FAM3C', 'TMED4', 'LRRC47', 'UPF1', 'DFFA', 'PCYT1A', 'RING1', 'PARP1', 'PRMT1', 'MCCC1', 'CIRBP', 'PGD', 'MID1', 'RSBN1', 'WDR77', 'NUP93', 'HADHA', 'TUBB2B', 'PSMA3', 'DDX39B', 'NME7', 'PSME3', 'NCL', 'XRN2', 'SRSF6', 'DUS3L', 'SLC25A13', 'SF3B2', 'PRKDC', 'FAM114A2', 'PSMD13', 'COPB1', 'GNAI3', 'TWF1', 'HSPBP1', 'HSD17B10', 'GSPT2', 'PRPF8', 'TROVE2', 'ACAT2', 'PRPSAP1', 'PPP4C', 'NCLN', 'PCBP1', 'VPS52', 'EIF4EBP2', 'POLR2H', 'UGGT1', 'SNX5', 'SMARCE1', 'NOP56', 'PTCD3', 'NEK9', 'DR1', 'NOP58', 'SNAPIN', 'RANBP3', 'PBDC1', 'LGI3', 'STAT3', 'GFPT1', 'DCLK2', 'PARVA', 'SRP68', 'RABIF', 'XPNPEP1', 'SNX17', 'PRKRA', 'GLB1', 'OSTC', 'ZYX', 'ECHDC1', 'TPP2', 'SRPRB', 'CIAPIN1', 'RAB5A']",1.2918864297014846e-06,0,0,AllenBrainAtlas10xscRNA2021
19,20,Human Exc L6 FEZF2 PROKR2 up,2.152174386013719e-07,2.832395558432505,43.48185174196654,"['DIDO1', 'NDUFA13', 'ACADVL', 'SF3B3', 'ABCD3', 'FAM114A2', 'CSE1L', 'COPB1', 'GNAI3', 'HNRNPR', 'DBI', 'THUMPD1', 'TROVE2', 'CCAR2', 'PPP2R4', 'RPL36', 'TCEB2', 'HSPA9', 'XRCC6', 'DUSP3', 'CAMLG', 'API5', 'H2AFZ', 'TUBB', 'TOR1B', 'ARFGAP2', 'IRGQ', 'HNRNPK', 'XPNPEP1', 'HNRNPUL1', 'CPS1', 'NCL', 'UBA1', 'AIDA', 'SRSF6', 'SAE1']",4.885435856251141e-06,0,0,AllenBrainAtlas10xscRNA2021
20,21,Mouse 356 Astro down,2.6170400086133e-07,2.8539733676975945,43.25496802414753,"['FAM49B', 'MTPN', 'DDX5', 'NFIX', 'SRSF1', 'TIMM13', 'HNRNPU', 'ELAVL1', 'ADD1', 'ROBO1', 'PCBP2', 'TRA2A', 'RPL36', 'RPS3', 'RPL18', 'SRSF11', 'SRRM2', 'DDX17', 'CREBBP', 'FUS', 'H2AFZ', 'CASK', 'THOC2', 'HNRNPK', 'SLTM', 'HNRNPH1', 'SUB1', 'RPL27A', 'HNRNPA2B1', 'PI4KA', 'LUC7L3', 'SRSF5', 'TOP1', 'RPL29', 'UBE2K']",5.657791256716372e-06,0,0,AllenBrainAtlas10xscRNA2021
21,22,Mouse 372 SMC down,4.435008996583378e-07,3.1265119320039227,45.73638616791985,"['MTPN', 'MACF1', 'DYNC1I2', 'SET', 'MRPL18', 'TIMM13', 'HNRNPU', 'GPHN', 'ADD1', 'PCBP2', 'EIF4H', 'CLASP2', 'SRRM2', 'DDX17', 'CREBBP', 'USP9X', 'FUS', 'H2AFZ', 'AKR1A1', 'HUWE1', 'CASK', 'TJP1', 'HNRNPK', 'SON', 'SLTM', 'HNRNPA2B1', 'HNRNPC', 'CRK', 'UBE2K']",9.15224583840388e-06,0,0,AllenBrainAtlas10xscRNA2021
22,23,Mouse 378 Micro down,4.893376904249041e-07,3.447812051649928,50.097443536992024,"['MACF1', 'DDX5', 'GPHN', 'PCBP2', 'TRA2A', 'RPL36', 'SRSF11', 'CLASP2', 'SRRM2', 'CREBBP', 'FUS', 'H2AFZ', 'AKR1A1', 'CASK', 'THOC2', 'TJP1', 'HNRNPK', 'SON', 'SLTM', 'NACA', 'SUB1', 'HNRNPA2B1', 'SRSF5', 'TOP1', 'UBE2K']",9.659100497952454e-06,0,0,AllenBrainAtlas10xscRNA2021
23,24,Mouse 371 Peri down,5.676980294858223e-07,3.236738445378151,46.54972425847732,"['MTPN', 'MACF1', 'DYNC1I2', 'DDX5', 'HNRNPU', 'HNRNPR', 'GPHN', 'CDH2', 'PCBP2', 'TRA2A', 'RPL36', 'RPS3', 'EIF4H', 'RPL18', 'RPS10', 'SRSF11', 'SRRM2', 'CREBBP', 'DUSP3', 'H2AFZ', 'AKR1A1', 'RPS28', 'HNRNPK', 'NACA', 'RPL27A', 'HNRNPA2B1', 'RPL29']",1.0738954391106807e-05,0,0,AllenBrainAtlas10xscRNA2021
24,25,Human Oligo L2-6 OPALIN FTH1P3 down,6.921433692434014e-07,2.4239749195610925,34.38038214992255,"['FAM49B', 'TOP2B', 'DYNC1I2', 'DDX6', 'DDX5', 'PRKDC', 'DHX9', 'MSI2', 'NSL1', 'XPO1', 'CDH2', 'FAM120A', 'ZNF207', 'UBQLN1', 'KPNA4', 'TNPO1', 'SRSF10', 'SRSF11', 'GTF2I', 'SRRM2', 'RBM39', 'CREBBP', 'DTNA', 'USP9X', 'FUS', 'HUWE1', 'PTPN11', 'MEMO1', 'NAP1L1', 'ACSL3', 'LRPPRC', 'HNRNPM', 'RAD50', 'SON', 'NME7', 'HNRNPH1', 'XRN2', 'PI4KA', 'TPP2', 'LUC7L3', 'HNRNPC', 'SRSF5', 'TOP1', 'UBE2K']",1.2569323585460169e-05,0,0,AllenBrainAtlas10xscRNA2021
25,26,Human Exc L6 FEZF2 PDYN up,7.314146915744938e-07,2.2831489498156166,32.256979618701266,"['ACADVL', 'HDLBP', 'FBXO22', 'ELAVL1', 'CCAR2', 'NARS', 'PPP2R4', 'SCRN1', 'TRIM28', 'SNRPD1', 'RUVBL1', 'TMED4', 'UPF1', 'SUPT16H', 'NUP210', 'H2AFZ', 'TUBB', 'XRN2', 'SRSF6', 'CRK', 'THOP1', 'PAFAH1B2', 'FH', 'RAB5C', 'TROVE2', 'ACAT2', 'SDCBP', 'RBBP4', 'PSMB3', 'PRDX1', 'PCBP1', 'EIF4H', 'EIF2B3', 'NOP58', 'XRCC6', 'GFPT1', 'SRP68', 'SMARCA4', 'HNRNPM', 'XPNPEP1', 'FAM195B', 'PRKRA', 'PSMC1', 'MARS', 'CAPRIN1', 'GNB2', 'ECHDC1', 'ACO1', 'CIAPIN1', 'RAB5A']",1.2771625768262314e-05,0,0,AllenBrainAtlas10xscRNA2021
26,27,Mouse 29 Sncg up,1.0040170219453286e-06,2.3626614877986998,32.63190287813886,"['RAB5C', 'RPN2', 'PRKDC', 'USO1', 'HDLBP', 'TWF1', 'HMGB3', 'CHD4', 'IPO7', 'CRKL', 'PRPSAP1', 'NXF1', 'IPO9', 'TFG', 'PCBP1', 'EIF4EBP2', 'MLEC', 'PSMF1', 'SRSF10', 'TMED4', 'NOP58', 'H2AFY', 'PBDC1', 'GFPT1', 'MTSS1L', 'PTPN11', 'CSNK1D', 'SRP68', 'LRPPRC', 'WDR77', 'IRGQ', 'RABIF', 'PSMA3', 'NAGK', 'HNRNPUL1', 'DAAM1', 'THRAP3', 'GLB1', 'SARNP', 'PSMC1', 'PSME3', 'ETF1', 'SNRPA1', 'CIAPIN1', 'SAE1']",1.6882360294932563e-05,0,0,AllenBrainAtlas10xscRNA2021
27,28,Human Astro L1 FGFR3 SERPINI2 down,1.749158082900206e-06,2.3094274146905724,30.61463811060908,"['TOP2B', 'DYNC1I2', 'COPA', 'DDX5', 'PRKDC', 'DHX9', 'USO1', 'SRSF1', 'HNRNPU', 'PKD2', 'TFG', 'HNRNPDL', 'GPC1', 'PCBP2', 'TRA2A', 'ZNF207', 'ANKFY1', 'TP53BP1', 'TNPO1', 'SRSF10', 'MAP3K7', 'SRSF11', 'GTF2I', 'MKL2', 'RBM39', 'CREBBP', 'HSP90AA1', 'USP9X', 'FUS', 'HUWE1', 'CASK', 'MEMO1', 'NAP1L1', 'ACSL3', 'THOC2', 'HNRNPM', 'DAAM1', 'NME7', 'HNRNPH1', 'THRAP3', 'HNRNPA2B1', 'PI4KA', 'HNRNPC', 'TOP1', 'UBE2K']",2.83613489155962e-05,0,0,AllenBrainAtlas10xscRNA2021
28,29,Mouse 287 CA1 up,1.9916853129860992e-06,2.771986022131625,36.38655597900436,"['IPO11', 'DHX9', 'USO1', 'HDLBP', 'HNRNPLL', 'IPO7', 'ELAVL1', 'EFTUD2', 'NXF1', 'PCBP1', 'VPS52', 'MLEC', 'KPNA4', 'DR1', 'PARP1', 'STARD7', 'MEMO1', 'CSNK1D', 'THOC2', 'PDIA6', 'WDR77', 'SMARCA4', 'DDB1', 'NAGK', 'XPNPEP1', 'FUBP3', 'SARNP', 'PSME3', 'ETF1', 'UBA1', 'SRSF6']",3.118017696881686e-05,0,0,AllenBrainAtlas10xscRNA2021
29,30,Human Exc L5 FEZF2 CSN1S1 up,2.3611905395808347e-06,1.9353120243531203,25.07456949643516,"['LRSAM1', 'ACADVL', 'ABCD3', 'CSE1L', 'HDLBP', 'CHD4', 'THUMPD1', 'PRPF19', 'FBXO22', 'ELAVL1', 'CCAR2', 'EFTUD2', 'NARS', 'NUDCD2', 'SIN3A', 'ITGAV', 'SUPT16H', 'PCYT1A', 'CAMLG', 'PARP1', 'H2AFZ', 'DNAAF5', 'MOGS', 'RSBN1', 'ARFGAP2', 'HADHA', 'SARNP', 'PSME3', 'NCL', 'XRN2', 'ETF1', 'SNRPA1', 'SRSF6', 'CRK', 'VAMP3', 'NUP205', 'SF3B2', 'SET', 'PSMD13', 'USP10', 'MRPL18', 'COPB1', 'GMPS', 'GNAI3', 'TROVE2', 'SNX1', 'NCLN', 'RBBP4', 'TPR', 'UGGT1', 'SMARCE1', 'NOP56', 'HSPA9', 'TRAP1', 'EIF2B3', 'NOP58', 'API5', 'TOR1B', 'SMARCA4', 'HNRNPM', 'PRKRA', 'PSMC1', 'MARS', 'CAPRIN1', 'ECHDC1', 'SRPRB', 'CIAPIN1', 'SAE1', 'TAF4', 'RAB5A']",3.5732683498989967e-05,0,0,AllenBrainAtlas10xscRNA2021
30,31,Mouse 360 OPC down,3.3944156231184894e-06,2.2909333196365793,28.850591421493974,"['FAM49B', 'MTPN', 'DYNC1I2', 'DDX6', 'SF3B2', 'DDX5', 'SET', 'PDE1A', 'TIMM13', 'HNRNPU', 'GPHN', 'ADD1', 'PCBP2', 'RPL36', 'RPS3', 'EIF4H', 'RPL18', 'RPS10', 'SRSF11', 'CLASP2', 'SRRM2', 'MKL2', 'HSP90AA1', 'HOMER1', 'USP9X', 'FUS', 'HUWE1', 'NAP1L1', 'DYNC1LI2', 'RPS28', 'HNRNPK', 'NACA', 'PSMC1', 'SUB1', 'RPL27A', 'CAPRIN1', 'PI4KA', 'LUC7L3', 'SRSF5', 'TOP1', 'RPL29', 'UBE2K', 'PAFAH1B2']",4.9711764286961104e-05,0,0,AllenBrainAtlas10xscRNA2021
31,32,Mouse 300 CA3 up,3.551267941362293e-06,2.3103737369280326,28.99104524525306,"['IPO11', 'RAB5C', 'USO1', 'CPOX', 'CHD4', 'PRPF8', 'ELAVL1', 'TXNDC17', 'BAG6', 'NXF1', 'SNX1', 'IPO9', 'PCBP1', 'GPC1', 'VPS52', 'TNKS1BP1', 'MLEC', 'BANF1', 'TMED4', 'DR1', 'H2AFY', 'STARD7', 'PRMT1', 'DCLK2', 'PTPN11', 'MEMO1', 'CSNK1D', 'ATAD3A', 'PDIA6', 'ARFGAP2', 'HNRNPM', 'PSMA3', 'NAGK', 'HNRNPUL1', 'SARNP', 'PSME3', 'BAX', 'TPP2', 'ETF1', 'UBA1', 'SRSF6', 'SAE1']",5.0383613918077536e-05,0,0,AllenBrainAtlas10xscRNA2021
