,rank,term,p-value,zscore,combined_score,overlap_genes,q-value,7,8,library
30,31,Human Inh L6 SST TH up,0.004870558582775476,4.066970765083973,21.654775561831283,"['SCOC', 'EFNB3', 'CFL1', 'RPS27L', 'GBAS', 'SRM']",0.0345652544584066,0,0,AllenBrainAtlas10xscRNA2021
31,32,Human Inh L3-5 PVALB ISG20 up,0.006730571612344854,1.9019746754136144,9.511956427269642,"['CYB5B', 'HM13', 'ARL3', 'MCRS1', 'TSC2', 'PDAP1', 'CTPS1', 'COX7A2', 'ATP5I', 'ELP3', 'GBAS', 'ITFG3', 'TM9SF4', 'PRDX5', 'ERCC4', 'RAB12', 'NDUFS3', 'RPLP2', 'ARHGEF1', 'DLAT', 'NDUFV2', 'ERGIC1', 'METAP2']",0.04627267983487087,0,0,AllenBrainAtlas10xscRNA2021
32,33,Mouse 372 SMC up,0.008001389546935236,7.792136304062909,37.621525434977265,"['MT-ATP6', 'TPM1', 'DSTN']",0.053342596979568245,0,0,AllenBrainAtlas10xscRNA2021
33,34,Human Astro L1 FGFR3 SERPINI2 down,0.008509400280994181,2.3556846473029047,11.228568304005668,"['USP15', 'PCLO', 'PPA2', 'MORF4L2', 'MGST3', 'STK39', 'ASCC3', 'ASH1L', 'PRKACB', 'EIF1', 'SKP1', 'MTDH']",0.05506082534760941,0,0,AllenBrainAtlas10xscRNA2021
34,35,Human Inh L5-6 SST C4orf26 up,0.008808226236895195,2.9169050127954237,13.802996354343183,"['ATP5B', 'SCOC', 'SAR1A', 'SUMO2', 'HDGF', 'SRP9', 'MYL12B', 'ACTG1']",0.055365993489055514,0,0,AllenBrainAtlas10xscRNA2021
35,36,Human OPC L1-6 PDGFRA COL20A1 down,0.00964452355170901,2.234226321182843,10.369859921425993,"['USP15', 'MGST3', 'GLMN', 'HDGFRP3', 'ELP3', 'ASH1L', 'MTDH', 'PCLO', 'MORF4L2', 'NDUFS4', 'TMEM106B', 'ASCC3', 'SKP1']",0.05893875503822173,0,0,AllenBrainAtlas10xscRNA2021
36,37,Human Inh L5-6 PVALB GAPDHP60 up,0.009956843262073689,14.445818181818181,66.58792955733377,"['ATP5B', 'SRP9']",0.05920285182854625,0,0,AllenBrainAtlas10xscRNA2021
37,38,Mouse 355 V3d up,0.010272410147081627,3.450361488273673,15.79676793388182,"['MT-ATP6', 'PPA2', 'SEC61G', 'RPL22', 'RPS27L', 'RPLP2']",0.05947184821994626,0,0,AllenBrainAtlas10xscRNA2021
38,39,Mouse 236 L3 RSP-ACA up,0.012826854579844015,2.719870622978484,11.848339279568782,"['MGST3', 'CHMP2A', 'NDUFS3', 'AP3D1', 'NDUFV2', 'REXO2', 'PTRHD1', 'LZTFL1']",0.07235661557860727,0,0,AllenBrainAtlas10xscRNA2021
39,40,Human Oligo L2-6 OPALIN FTH1P3 down,0.013282086472677057,2.2951066471797015,9.917933940201246,"['USP15', 'PPA2', 'PCCA', 'MORF4L2', 'MGST3', 'NDUFS4', 'TMEM106B', 'ASCC3', 'ASH1L', 'SKP1', 'MTDH']",0.07305147559972382,0,0,AllenBrainAtlas10xscRNA2021
40,41,Human Exc L5 THEMIS FGF10 up,0.013985517824182588,3.215884159719175,13.730966482633795,"['SCOC', 'GORASP2', 'RAB12', 'HDGF', 'TXN', 'NDUFV2']",0.07504424198341877,0,0,AllenBrainAtlas10xscRNA2021
41,42,Human Exc L5 THEMIS LINC01116 up,0.017204000578529423,1.7699014150627055,7.190425082386041,"['CYB5B', 'MOCS2', 'SAR1A', 'GLRX3', 'RTCA', 'HM13', 'VPS4B', 'AP3D1', 'TSC2', 'COX7A2', 'UFSP2', 'ELP3', 'REXO2', 'ITFG3', 'SPATA5L1', 'ERCC4', 'RAB12', 'RPLP2', 'DLAT', 'NDUFV2', 'ERGIC1']",0.08996582916058457,0,0,AllenBrainAtlas10xscRNA2021
42,43,Human Exc L5-6 FEZF2 CFTR up,0.017584230245023348,4.2207236137871975,17.054900707252898,"['ARPC2', 'GORASP2', 'HM13', 'SUMO2']",0.08996582916058457,0,0,AllenBrainAtlas10xscRNA2021
43,44,Mouse 188 L4/5 IT CTX down,0.0241731105482402,8.801330376940133,32.763079049337605,"['SCOC', 'RPL37A']",0.120865552741201,0,0,AllenBrainAtlas10xscRNA2021
44,45,Mouse 262 L6 Car3 up,0.026545160468502502,3.702011656326377,13.434259078304919,"['TBC1D2', 'TPM4', 'SAR1A', 'CHMP2A']",0.12977634006823446,0,0,AllenBrainAtlas10xscRNA2021
45,46,Human Exc L6 FEZF2 PROKR2 up,0.02743735125617202,2.343719571567673,8.427664043332568,"['CYB5B', 'SCOC', 'SAR1A', 'HM13', 'CFL1', 'NDUFS3', 'RPLP2', 'SRP9']",0.12998025554426912,0,0,AllenBrainAtlas10xscRNA2021
46,47,Human Inh L1-2 VIP WNT4 up,0.027768509139002945,2.502842377260982,8.969818324153476,"['CYB5B', 'THTPA', 'TPM1', 'AP3D1', 'GBAS', 'TPD52L2', 'SRM']",0.12998025554426912,0,0,AllenBrainAtlas10xscRNA2021
47,48,Mouse 374 VLMC up,0.02965684076131977,7.842687747035573,27.59106537244795,"['MT-ATP6', 'PCCA']",0.13315316260184387,0,0,AllenBrainAtlas10xscRNA2021
48,49,Human Inh L5-6 PVALB FAM150B up,0.02965684076131977,7.842687747035573,27.59106537244795,"['ATP5B', 'PRDX5']",0.13315316260184387,0,0,AllenBrainAtlas10xscRNA2021
49,50,Mouse 300 CA3 up,0.030941755563427396,2.0756552342230092,7.214248405157933,"['NIF3L1', 'GLRX3', 'GORASP2', 'RTCA', 'VPS4B', 'AP3D1', 'TSC2', 'ASCC3', 'NDUFV2', 'REXO2']",0.13614372447908055,0,0,AllenBrainAtlas10xscRNA2021
50,51,Mouse 125 DG down,0.032411189289311554,2.6301166298914755,9.019331575414292,"['EIF5A', 'SCOC', 'MAP1LC3A', 'MORF4L2', 'HDGF', 'MYL12B']",0.13764847448431144,0,0,AllenBrainAtlas10xscRNA2021
51,52,Mouse 267 SUB-ProS up,0.03253509396901907,4.4962468723936615,15.401605711822105,"['PCCA', 'RPLP2', 'NDUFV2']",0.13764847448431144,0,0,AllenBrainAtlas10xscRNA2021
52,53,Mouse 287 CA1 up,0.03745526801325265,2.3396249243799154,7.684750535393604,"['TIGAR', 'GORASP2', 'RTCA', 'DSTN', 'NDUFV2', 'LZTFL1', 'METAP2']",0.15513106374664712,0,0,AllenBrainAtlas10xscRNA2021
53,54,Mouse 51 Vip down,0.03807762473781338,4.2157030083208875,13.777458923856061,"['ATP5B', 'PRKACB', 'SRP9']",0.15513106374664712,0,0,AllenBrainAtlas10xscRNA2021
54,55,Human Inh L1-2 VIP PTGER3 up,0.0417710298235926,4.057373682048473,12.884402109516028,"['THTPA', 'SCOC', 'ERO1L']",0.16410047430697092,0,0,AllenBrainAtlas10xscRNA2021
55,56,Mouse 43 Vip down,0.0417710298235926,4.057373682048473,12.884402109516028,"['RPL37A', 'ITM2C', 'ACTG1']",0.16410047430697092,0,0,AllenBrainAtlas10xscRNA2021
56,57,Human Inh L5 PVALB LRIG3 up,0.04265781550488303,3.1655394524959743,9.985835937887268,"['HM13', 'RAB12', 'TPM1', 'GBAS']",0.16464420019428538,0,0,AllenBrainAtlas10xscRNA2021
57,58,Human Astro L1-6 FGFR3 AQP1 down,0.04512445994550372,2.111698030152966,6.542739111249011,"['MTCH1', 'PPA2', 'PCCA', 'CELF2', 'ASH1L', 'PRKACB', 'SKP1', 'MTDH']",0.1711617446208762,0,0,AllenBrainAtlas10xscRNA2021
58,59,Mouse 373 SMC up,0.04865604754056016,5.909687034277198,17.864860811586965,"['MT-ATP6', 'TPM1']",0.1814293298122582,0,0,AllenBrainAtlas10xscRNA2021
59,60,Human Exc L5 FEZF2 CSN1S1 up,0.04948666045942487,1.6565823248991567,4.979772828591851,"['CYB5B', 'HM13', 'RPS27L', 'UFSP2', 'GBAS', 'REXO2', 'ITFG3', 'SAMHD1', 'TPD52L2', 'PRDX5', 'SPATA5L1', 'ERCC4', 'RAB12', 'RPLP2', 'ERGIC1', 'METAP2']",0.1814510883512245,0,0,AllenBrainAtlas10xscRNA2021
60,61,Mouse 44 Vip down,0.05050546951046995,3.7474849731097755,11.18876710585987,"['RPL37A', 'PRKACB', 'ACTG1']",0.18173874901720483,0,0,AllenBrainAtlas10xscRNA2021
61,62,Human Exc L2 LAMP5 KCNG3 up,0.052869454259550495,5.631818181818182,16.55714858649368,"['RPL37A', 'ERO1L']",0.18173874901720483,0,0,AllenBrainAtlas10xscRNA2021
62,63,Human Inh L1-6 LAMP5 AARD up,0.052869454259550495,5.631818181818182,16.55714858649368,"['SRM', 'ITM2C']",0.18173874901720483,0,0,AllenBrainAtlas10xscRNA2021
63,64,Mouse 49 Vip down,0.052869454259550495,5.631818181818182,16.55714858649368,"['MTCH1', 'PRKACB']",0.18173874901720483,0,0,AllenBrainAtlas10xscRNA2021
64,65,Mouse 121 DG down,0.058188730051299,2.4855483969543406,7.069057683851883,"['SCOC', 'PCLO', 'HDGF', 'MYL12B', 'ITM2C']",0.19560233032474778,0,0,AllenBrainAtlas10xscRNA2021
65,66,Human Inh L1-6 VIP SLC7A6OS up,0.05868069909742433,5.2994652406417115,15.027398996492762,"['THTPA', 'ERO1L']",0.19560233032474778,0,0,AllenBrainAtlas10xscRNA2021
66,67,Mouse 139 L2 IT ENTl up,0.06470157123679546,5.004040404040404,13.700911468273173,"['MGST3', 'REXO2']",0.21245292047902986,0,0,AllenBrainAtlas10xscRNA2021
67,68,Mouse 368 Oligo up,0.0677868530570091,4.868304668304669,13.102491947685085,"['MT-ATP6', 'EFNB3']",0.21931040694914708,0,0,AllenBrainAtlas10xscRNA2021
68,69,Human Oligo L3-6 OPALIN ENPP6 down,0.06909255864565679,1.9202651134766018,5.131540292738238,"['USP15', 'PCLO', 'PPA2', 'MORF4L2', 'GLMN', 'TMEM106B', 'HDGFRP3', 'ASCC3']",0.22029511452238396,0,0,AllenBrainAtlas10xscRNA2021
69,70,Mouse 284 CA1 down,0.07563260165457579,13.773388773388774,35.561069658685284,['PRKACB'],0.23770246234295248,0,0,AllenBrainAtlas10xscRNA2021
70,71,Mouse 132 L2/3 IT PPP down,0.07734938089867527,3.1183169882948434,7.981091304006507,"['ATP5B', 'MTCH1', 'ACTG1']",0.23967413799589518,0,0,AllenBrainAtlas10xscRNA2021
71,72,Human Exc L5-6 FEZF2 LPO up,0.07973359212008009,1.8571428571428572,4.696833699862309,"['SCOC', 'GLRX3', 'COX7A2', 'UFSP2', 'NDUFV2', 'GBAS', 'TPD52L2', 'ERGIC1']",0.24363042036691138,0,0,AllenBrainAtlas10xscRNA2021
72,73,Mouse 98 Sst up,0.08250274905660758,3.030444364717339,7.560727358872991,"['TSFM', 'SEC61G', 'NDUFS3']",0.2486384218144338,0,0,AllenBrainAtlas10xscRNA2021
73,74,Mouse 270 ProS up,0.08390703945022482,1.924124124124124,4.768067639362489,"['PCCA', 'STK39', 'DSTN', 'RPLP2', 'UFSP2', 'ASCC3', 'LZTFL1']",0.2494533605276954,0,0,AllenBrainAtlas10xscRNA2021
74,75,Mouse 73 Sst up,0.08596397841042223,11.935735735735737,29.28822973194941,['PCCA'],0.2521610033372385,0,0,AllenBrainAtlas10xscRNA2021
75,76,Mouse 6 Lamp5 Lhx6 down,0.0991577081072184,2.346757760997243,5.423459704152728,"['ARPC2', 'ARL3', 'PDAP1', 'PRKACB']",0.2819532331070558,0,0,AllenBrainAtlas10xscRNA2021
76,77,Mouse 137 L2 IT ENTl up,0.09929222915945786,3.8699902248289346,8.93846985543805,"['MGST3', 'MCRS1']",0.2819532331070558,0,0,AllenBrainAtlas10xscRNA2021
77,78,Human Micro L1-6 TYROBP CD74 down,0.10042120701991071,1.83558106169297,4.218866230782067,"['PPA2', 'PCCA', 'ASCC3', 'ASH1L', 'PRKACB', 'EIF1', 'MTDH']",0.2819532331070558,0,0,AllenBrainAtlas10xscRNA2021
78,79,Human Inh L1 LAMP5 NMBR up,0.10124684279753365,9.944944944944945,22.7758508139741,['SRM'],0.2819532331070558,0,0,AllenBrainAtlas10xscRNA2021
79,80,Mouse 355 V3d down,0.10475069221237006,1.9183714001986096,4.328176053527168,"['PCLO', 'MORF4L2', 'HDGF', 'ASH1L', 'PRKACB', 'MYL12B']",0.28806440358401764,0,0,AllenBrainAtlas10xscRNA2021
80,81,Human Inh L1-2 VIP WNT4 down,0.10628463801543638,9.421052631578947,21.11855678854484,['CELF2'],0.2886743254740247,0,0,AllenBrainAtlas10xscRNA2021
81,82,Human Inh L2 PAX6 FREM2 up,0.11255627262032722,2.236396890717878,4.884966159428471,"['THTPA', 'RTCA', 'TPM1', 'ERO1L']",0.30104203327385654,0,0,AllenBrainAtlas10xscRNA2021
82,83,Mouse 237 L5 PT CTX up,0.11357494891695495,3.562016201620162,7.7484264768072695,"['MGST3', 'GLMN']",0.30104203327385654,0,0,AllenBrainAtlas10xscRNA2021
83,84,Mouse 292 CA3 up,0.11616478361211353,1.7646408839779006,3.7988228059548566,"['MOCS2', 'GORASP2', 'VPS4B', 'TSC2', 'REXO2', 'LZTFL1', 'METAP2']",0.30424109993648785,0,0,AllenBrainAtlas10xscRNA2021
84,85,Mouse 299 CA3 up,0.12244289418540533,1.618005468906314,3.3979903189700074,"['NIF3L1', 'MOCS2', 'GLRX3', 'GORASP2', 'VPS4B', 'TSC2', 'ELP3', 'NDUFV2', 'REXO2']",0.3144799275435906,0,0,AllenBrainAtlas10xscRNA2021
85,86,Human VLMC L1-5 PDGFRA COLEC12 down,0.12293306258522177,1.737233560090703,3.6414418073999357,"['USP15', 'STK39', 'ASCC3', 'ASH1L', 'PRKACB', 'ACTG1', 'MTDH']",0.3144799275435906,0,0,AllenBrainAtlas10xscRNA2021
86,87,Mouse 140 L3 IT ENTm up,0.1310568698603139,7.456456456456457,15.152443590064317,['LZTFL1'],0.33140817665826505,0,0,AllenBrainAtlas10xscRNA2021
87,88,Mouse 115 Pvalb down,0.13592903418405253,7.157837837837838,14.284341073134291,['ITM2C'],0.33551855351472476,0,0,AllenBrainAtlas10xscRNA2021
88,89,Mouse 1 CR down,0.14038780967000541,1.67331583552056,3.285298984627985,"['PCLO', 'CELF2', 'TPM1', 'TMEM106B', 'HDGF', 'ASH1L', 'LZTFL1']",0.33551855351472476,0,0,AllenBrainAtlas10xscRNA2021
89,90,Human Inh L2 PAX6 FREM2 down,0.14077412290727195,6.882189882189882,13.4932121116735,['CELF2'],0.33551855351472476,0,0,AllenBrainAtlas10xscRNA2021
90,91,Mouse 110 Pvalb up,0.14311365808815432,1.7445735849056603,3.3916536858363453,"['MT-ATP6', 'TIGAR', 'PCCA', 'STK39', 'NDUFV2', 'METAP2']",0.33551855351472476,0,0,AllenBrainAtlas10xscRNA2021
91,92,Mouse 96 Sst down,0.14354194696986547,3.072416472416472,5.963953559678722,"['MAP1LC3A', 'RPL37A']",0.33551855351472476,0,0,AllenBrainAtlas10xscRNA2021
92,93,Mouse 376 VLMC up,0.14546748945276533,3.046224961479199,5.872520576156298,"['MT-ATP6', 'PCCA']",0.33551855351472476,0,0,AllenBrainAtlas10xscRNA2021
93,94,Mouse 32 Sncg down,0.14559228516031275,6.6269602936269605,12.769788872193134,['PRKACB'],0.33551855351472476,0,0,AllenBrainAtlas10xscRNA2021
94,95,Human Inh L2-5 PVALB RPH3AL up,0.14559228516031275,6.6269602936269605,12.769788872193134,['METAP2'],0.33551855351472476,0,0,AllenBrainAtlas10xscRNA2021
95,96,Mouse 72 Sst up,0.1473984690346896,3.0204736440030557,5.783046217197718,"['PCCA', 'LZTFL1']",0.33551855351472476,0,0,AllenBrainAtlas10xscRNA2021
96,97,Human Inh L1 LAMP5 PVRL2 up,0.15038366921326862,6.38996138996139,12.10620011280844,['UFSP2'],0.33551855351472476,0,0,AllenBrainAtlas10xscRNA2021
