,rank,term,p-value,zscore,combined_score,overlap_genes,q-value,7,8,library
31,32,Myocytes,2.360950184058462e-06,28.50258918296893,369.2922689987513,"['LAMA2', 'COL4A1', 'LAMB1', 'NID1', 'NID2']",4.353001901857789e-06,0,0,PanglaoDBAugmented2021
32,33,His Bundle Cells,8.722956538002591e-06,36.77890841813136,428.4578180728699,"['COL4A2', 'COL4A1', 'LAMA4', 'LAMB1']",1.559558896188342e-05,0,0,PanglaoDBAugmented2021
33,34,Pulmonary Alveolar Type I Cells,2.7446873449668588e-05,27.176994180075315,285.4469895910723,"['LAMA5', 'LAMB2', 'COL12A1', 'HSPG2']",4.762839804501314e-05,0,0,PanglaoDBAugmented2021
34,35,Embryonic Stem Cells,8.682229545282683e-05,20.02123356926188,187.23151103111155,"['COL4A2', 'COL4A1', 'LAMB1', 'LAMC1']",0.00014635758376333664,0,0,PanglaoDBAugmented2021
35,36,Osteocytes,0.00030636398228222185,26.155263157894737,211.61534696231843,"['COL4A2', 'COL4A1', 'PDLIM4']",0.0005020965265180858,0,0,PanglaoDBAugmented2021
36,37,Glomus Cells,0.0006542438269117183,20.00907258064516,146.70712947686118,"['COL4A2', 'COL4A1', 'BGN']",0.0010432536699403075,0,0,PanglaoDBAugmented2021
37,38,M?ller Cells,0.0009997586830523557,17.21267361111111,118.90509121366688,"['COL4A2', 'COL4A1', 'BGN']",0.0015522569026339206,0,0,PanglaoDBAugmented2021
38,39,Adipocytes,0.0027716845155726943,11.93599033816425,70.28269209026529,"['LAMA2', 'BGN', 'IGFBP7']",0.004193061190225358,0,0,PanglaoDBAugmented2021
39,40,Mast Cells,0.0038038701505115472,10.636314655172415,59.26274014195327,"['VWF', 'LAMA2', 'IGFBP7']",0.0056107084720045325,0,0,PanglaoDBAugmented2021
40,41,Undefined Placental Cells,0.009285938331262263,14.993962264150943,70.16055835695548,"['LAMA5', 'AGRN']",0.013277362142190968,0,0,PanglaoDBAugmented2021
41,42,Enterochromaffin Cells,0.009451681524949504,14.853084112149533,69.23858160213572,"['LAMA4', 'BGN']",0.013277362142190968,0,0,PanglaoDBAugmented2021
42,43,Peri-islet Schwann Cells,0.010300191948561363,14.186428571428571,64.91131969339969,"['COL4A2', 'COL4A1']",0.014132821510816754,0,0,PanglaoDBAugmented2021
43,44,Choroid Plexus Cells,0.010825004705960385,13.814260869565217,62.52191589166399,"['LAMB2', 'VWA1']",0.01451534721935597,0,0,PanglaoDBAugmented2021
44,45,Luteal Cells,0.012281261243523085,12.910569105691057,56.80238113173067,"['LAMB2', 'VWA1']",0.01610209807484138,0,0,PanglaoDBAugmented2021
45,46,Osteoclasts,0.016061755469987723,11.172394366197183,46.15667226914974,"['VWF', 'TGFBI']",0.020600947233245123,0,0,PanglaoDBAugmented2021
46,47,Basophils,0.02169377505677498,9.487904191616767,36.34559849653427,"['LAMA5', 'IGFBP7']",0.027232611241483483,0,0,PanglaoDBAugmented2021
47,48,Parathyroid Chief Cells,0.1337430762062543,7.277655677655678,14.6414399447917,['VWA1'],0.1643925311701876,0,0,PanglaoDBAugmented2021
48,49,Satellite Glial Cells,0.14310556894732926,6.759700476514636,13.142024969140452,['VWF'],0.16886457135784852,0,0,PanglaoDBAugmented2021
49,50,Pancreatic Progenitor Cells,0.14310556894732926,6.759700476514636,13.142024969140452,['VWA1'],0.16886457135784852,0,0,PanglaoDBAugmented2021
50,51,Keratinocytes,0.15811214564443912,6.058302808302808,11.174240947502284,['LAMA5'],0.18291405084356685,0,0,PanglaoDBAugmented2021
51,52,Schwann Cells,0.17061205828020287,5.568781583380123,9.847627111259083,['LAMC1'],0.18992663091569753,0,0,PanglaoDBAugmented2021
52,53,Epsilon Cells,0.17061205828020287,5.568781583380123,9.847627111259083,['COL12A1'],0.18992663091569753,0,0,PanglaoDBAugmented2021
53,54,Megakaryocytes,0.17623457510377735,5.371343445287107,9.324326493412721,['VWF'],0.19255259131709007,0,0,PanglaoDBAugmented2021
54,55,Proximal Tubule Cells,0.1994509142983881,4.674374705049551,7.5359666773754554,['TGFBI'],0.21395643533827088,0,0,PanglaoDBAugmented2021
55,56,Cardiomyocytes,0.2102836044169887,4.401956425077812,6.863962563453386,['LAMA2'],0.22154879751075596,0,0,PanglaoDBAugmented2021
56,57,Hematopoietic Stem Cells,0.2145770377385505,4.30160799652325,6.620546601294631,['VWF'],0.22210605660656985,0,0,PanglaoDBAugmented2021
57,58,Enterocytes,0.24090610338729143,3.7644706778370143,5.3581519380149905,['COL18A1'],0.24505965689396886,0,0,PanglaoDBAugmented2021
58,59,Platelets,0.25221971805501425,3.568075117370892,4.914861748706164,['VWF'],0.25221971805501425,0,0,PanglaoDBAugmented2021
