"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006882","GO:0006882","cellular zinc ion homeostasis","2/15","38/18723",0.000414199614517375,0.00721663174524504,0.00380661184192082,"S100A9/S100A8",2
"GO:0055069","GO:0055069","zinc ion homeostasis","2/15","40/18723",0.000459142016494062,0.00769299847901734,0.00405788463979769,"S100A9/S100A8",2
"GO:0010952","GO:0010952","positive regulation of peptidase activity","3/15","197/18723",0.000475505424751624,0.00769299847901734,0.00405788463979769,"S100A9/SERPINB3/S100A8",3
"GO:0009913","GO:0009913","epidermal cell differentiation","3/15","202/18723",0.000511599027765909,0.00799152964061921,0.00421535315073907,"S100A7/CASP14/CSTA",3
"GO:0014002","GO:0014002","astrocyte development","2/15","43/18723",0.000530807824857793,0.00801519815535268,0.00422783776290242,"S100A9/S100A8",2
"GO:0051651","GO:0051651","maintenance of location in cell","3/15","214/18723",0.000605299419306127,0.00884518183695728,0.00466563559193517,"S100A9/S100A8/LCN2",3
"GO:0097529","GO:0097529","myeloid leukocyte migration","3/15","220/18723",0.000656007145735692,0.00918481758659534,0.00484478585374031,"S100A9/S100A7/S100A8",3
"GO:0000302","GO:0000302","response to reactive oxygen species","3/15","222/18723",0.000673495370452091,0.00918481758659534,0.00484478585374031,"S100A7/ARG1/LCN2",3
"GO:0018198","GO:0018198","peptidyl-cysteine modification","2/15","49/18723",0.000689368207382432,0.00918481758659534,0.00484478585374031,"S100A9/S100A8",2
"GO:0030595","GO:0030595","leukocyte chemotaxis","3/15","230/18723",0.000746432248914534,0.0096609659645224,0.00509594347379246,"S100A9/S100A7/S100A8",3
"GO:0002707","GO:0002707","negative regulation of lymphocyte mediated immunity","2/15","53/18723",0.000806286637516063,0.0101457735220771,0.00535166861743118,"ARG1/SERPINB4",2
"GO:0010043","GO:0010043","response to zinc ion","2/15","58/18723",0.000964958368994651,0.0112962608112115,0.00595852493120716,"S100A8/ARG1",2
"GO:2001244","GO:2001244","positive regulation of intrinsic apoptotic signaling pathway","2/15","58/18723",0.000964958368994651,0.0112962608112115,0.00595852493120716,"S100A9/S100A8",2
"GO:0010951","GO:0010951","negative regulation of endopeptidase activity","3/15","252/18723",0.000972525765203636,0.0112962608112115,0.00595852493120716,"SERPINB3/SERPINB4/CSTA",3
"GO:0009636","GO:0009636","response to toxic substance","3/15","262/18723",0.00108819902854103,0.0118667083822405,0.00625942326657044,"S100A9/ARG1/LCN2",3
"GO:0010466","GO:0010466","negative regulation of peptidase activity","3/15","262/18723",0.00108819902854103,0.0118667083822405,0.00625942326657044,"SERPINB3/SERPINB4/CSTA",3
"GO:0043588","GO:0043588","skin development","3/15","263/18723",0.00110022461822097,0.0118667083822405,0.00625942326657044,"S100A7/CASP14/CSTA",3
"GO:0002704","GO:0002704","negative regulation of leukocyte mediated immunity","2/15","63/18723",0.00113745320522079,0.0119829372550004,0.00632073139743254,"ARG1/SERPINB4",2
"GO:0031349","GO:0031349","positive regulation of defense response","3/15","278/18723",0.00129085242492494,0.0132899124657045,0.00701013158990337,"S100A9/S100A8/ARG1",3
"GO:0045824","GO:0045824","negative regulation of innate immune response","2/15","71/18723",0.00144195198387244,0.0145156499709826,0.00765668070968524,"ARG1/SERPINB4",2
"GO:0006919","GO:0006919","activation of cysteine-type endopeptidase activity involved in apoptotic process","2/15","78/18723",0.001736896368986,0.0170063963474226,0.00897049371642832,"S100A9/S100A8",2
"GO:0060326","GO:0060326","cell chemotaxis","3/15","310/18723",0.00176446054818733,0.0170063963474226,0.00897049371642832,"S100A9/S100A7/S100A8",3
"GO:0048708","GO:0048708","astrocyte differentiation","2/15","81/18723",0.00187137637785559,0.0173705032074053,0.00916255194163123,"S100A9/S100A8",2
"GO:0006959","GO:0006959","humoral immune response","3/15","317/18723",0.00188075262887165,0.0173705032074053,0.00916255194163123,"S100A9/S100A7/RNASE7",3
"GO:0001910","GO:0001910","regulation of leukocyte mediated cytotoxicity","2/15","82/18723",0.00191727408470257,0.0173705032074053,0.00916255194163123,"ARG1/SERPINB4",2
"GO:0050829","GO:0050829","defense response to Gram-negative bacterium","2/15","88/18723",0.00220385235819178,0.0195753944757035,0.0103255827721266,"S100A7/RNASE7",2
"GO:0045861","GO:0045861","negative regulation of proteolysis","3/15","351/18723",0.00251392423808445,0.0219001476894664,0.0115518380980804,"SERPINB3/SERPINB4/CSTA",3
"GO:0070301","GO:0070301","cellular response to hydrogen peroxide","2/15","98/18723",0.00272377202851182,0.0230596580688605,0.0121634538901623,"ARG1/LCN2",2
"GO:0031341","GO:0031341","regulation of cell killing","2/15","99/18723",0.00277864762067672,0.0230596580688605,0.0121634538901623,"ARG1/SERPINB4",2
"GO:0050900","GO:0050900","leukocyte migration","3/15","369/18723",0.00289680950690096,0.0230596580688605,0.0121634538901623,"S100A9/S100A7/S100A8",3
"GO:0007159","GO:0007159","leukocyte cell-cell adhesion","3/15","371/18723",0.00294145732918046,0.0230596580688605,0.0121634538901623,"S100A9/S100A8/ARG1",3
"GO:0045862","GO:0045862","positive regulation of proteolysis","3/15","372/18723",0.00296394101210734,0.0230596580688605,0.0121634538901623,"S100A9/SERPINB3/S100A8",3
"GO:0010038","GO:0010038","response to metal ion","3/15","373/18723",0.0029865314465582,0.0230596580688605,0.0121634538901623,"S100A8/ARG1/LCN2",3
"GO:0030593","GO:0030593","neutrophil chemotaxis","2/15","103/18723",0.00300335502442112,0.0230596580688605,0.0121634538901623,"S100A9/S100A8",2
"GO:0051346","GO:0051346","negative regulation of hydrolase activity","3/15","379/18723",0.00312432571868076,0.0235886591760398,0.0124424901428164,"SERPINB3/SERPINB4/CSTA",3
"GO:0002832","GO:0002832","negative regulation of response to biotic stimulus","2/15","108/18723",0.0032958940063709,0.0244760653260003,0.0129105770396237,"ARG1/SERPINB4",2
"GO:0002698","GO:0002698","negative regulation of immune effector process","2/15","110/18723",0.00341651620081103,0.0249626103059257,0.0131672186347046,"ARG1/SERPINB4",2
"GO:0002526","GO:0002526","acute inflammatory response","2/15","112/18723",0.00353919030953696,0.0254484636542896,0.0134234954096055,"S100A8/LCN2",2
"GO:0021782","GO:0021782","glial cell development","2/15","116/18723",0.00379067034373709,0.0268308385267641,0.0141526672373079,"S100A9/S100A8",2
"GO:1990266","GO:1990266","neutrophil migration","2/15","122/18723",0.00418313052169034,0.0291532019434727,0.0153776619987645,"S100A9/S100A8",2
"GO:0001909","GO:0001909","leukocyte mediated cytotoxicity","2/15","124/18723",0.00431799085256704,0.0296371190335283,0.0156329174407132,"ARG1/SERPINB4",2
"GO:2001235","GO:2001235","positive regulation of apoptotic signaling pathway","2/15","126/18723",0.0044548614523148,0.030120182655203,0.0158877226971792,"S100A9/S100A8",2
"GO:0043280","GO:0043280","positive regulation of cysteine-type endopeptidase activity involved in apoptotic process","2/15","129/18723",0.00466392369709572,0.0310699622762406,0.0163887102049649,"S100A9/S100A8",2
"GO:0006979","GO:0006979","response to oxidative stress","3/15","446/18723",0.00493532799448057,0.032401501181155,0.0170910671967519,"S100A7/ARG1/LCN2",3
"GO:0050729","GO:0050729","positive regulation of inflammatory response","2/15","142/18723",0.00562149003884994,0.0363790712514146,0.0191891464484051,"S100A9/S100A8",2
"GO:0042542","GO:0042542","response to hydrogen peroxide","2/15","146/18723",0.0059328393752131,0.0378531864362188,0.0199667092390419,"ARG1/LCN2",2
"GO:2001056","GO:2001056","positive regulation of cysteine-type endopeptidase activity","2/15","148/18723",0.00609143589893465,0.0383252841974639,0.0202157302493884,"S100A9/S100A8",2
"GO:0051092","GO:0051092","positive regulation of NF-kappaB transcription factor activity","2/15","152/18723",0.00641444377726995,0.0398046990562094,0.0209960884994993,"S100A9/S100A8",2
"GO:0034614","GO:0034614","cellular response to reactive oxygen species","2/15","155/18723",0.00666176499284397,0.0407808046183557,0.0215109623524265,"ARG1/LCN2",2
"GO:2001242","GO:2001242","regulation of intrinsic apoptotic signaling pathway","2/15","164/18723",0.00742957243859876,0.0448746175291365,0.0236703571026234,"S100A9/S100A8",2
"GO:0030307","GO:0030307","positive regulation of cell growth","2/15","166/18723",0.00760542417645911,0.0452129529717685,0.0238488214815649,"S100A9/S100A8",2
"GO:0002706","GO:0002706","regulation of lymphocyte mediated immunity","2/15","168/18723",0.00778316463957297,0.0452129529717685,0.0238488214815649,"ARG1/SERPINB4",2
"GO:0000050","GO:0000050","urea cycle","1/15","10/18723",0.00798462745638295,0.0452129529717685,0.0238488214815649,"ARG1",1
"GO:0034756","GO:0034756","regulation of iron ion transport","1/15","10/18723",0.00798462745638295,0.0452129529717685,0.0238488214815649,"LCN2",1
"GO:1902023","GO:1902023","L-arginine transport","1/15","10/18723",0.00798462745638295,0.0452129529717685,0.0238488214815649,"ARG1",1
"GO:0002725","GO:0002725","negative regulation of T cell cytokine production","1/15","11/18723",0.0087798089124913,0.0457155567512478,0.0241139337342471,"ARG1",1
"GO:0006527","GO:0006527","arginine catabolic process","1/15","11/18723",0.0087798089124913,0.0457155567512478,0.0241139337342471,"ARG1",1
"GO:0010269","GO:0010269","response to selenium ion","1/15","11/18723",0.0087798089124913,0.0457155567512478,0.0241139337342471,"ARG1",1
"GO:0033197","GO:0033197","response to vitamin E","1/15","11/18723",0.0087798089124913,0.0457155567512478,0.0241139337342471,"ARG1",1
"GO:0051673","GO:0051673","membrane disruption in other organism","1/15","11/18723",0.0087798089124913,0.0457155567512478,0.0241139337342471,"RNASE7",1
"GO:0071377","GO:0071377","cellular response to glucagon stimulus","1/15","11/18723",0.0087798089124913,0.0457155567512478,0.0241139337342471,"ARG1",1
"GO:0090649","GO:0090649","response to oxygen-glucose deprivation","1/15","11/18723",0.0087798089124913,0.0457155567512478,0.0241139337342471,"LCN2",1
"GO:0019627","GO:0019627","urea metabolic process","1/15","12/18723",0.0095743954273646,0.0481036662123393,0.0253736080636715,"ARG1",1
"GO:0070943","GO:0070943","neutrophil-mediated killing of symbiont cell","1/15","12/18723",0.0095743954273646,0.0481036662123393,0.0253736080636715,"ARG1",1
"GO:0071941","GO:0071941","nitrogen cycle metabolic process","1/15","12/18723",0.0095743954273646,0.0481036662123393,0.0253736080636715,"ARG1",1
"GO:0001906","GO:0001906","cell killing","2/15","188/18723",0.00966320888592245,0.0481036662123393,0.0253736080636715,"ARG1/SERPINB4",2
"GO:0050777","GO:0050777","negative regulation of immune response","2/15","194/18723",0.0102631033524634,0.0484214381309609,0.0255412256436113,"ARG1/SERPINB4",2
"GO:0015809","GO:0015809","arginine transport","1/15","13/18723",0.0103683874143559,0.0484214381309609,0.0255412256436113,"ARG1",1
"GO:0035745","GO:0035745","T-helper 2 cell cytokine production","1/15","13/18723",0.0103683874143559,0.0484214381309609,0.0255412256436113,"ARG1",1
"GO:0051709","GO:0051709","regulation of killing of cells of other organism","1/15","13/18723",0.0103683874143559,0.0484214381309609,0.0255412256436113,"ARG1",1
"GO:0061469","GO:0061469","regulation of type B pancreatic cell proliferation","1/15","13/18723",0.0103683874143559,0.0484214381309609,0.0255412256436113,"WDR13",1
"GO:2000551","GO:2000551","regulation of T-helper 2 cell cytokine production","1/15","13/18723",0.0103683874143559,0.0484214381309609,0.0255412256436113,"ARG1",1
"GO:0002829","GO:0002829","negative regulation of type 2 immune response","1/15","14/18723",0.0111617852865515,0.0495714581843907,0.0261478355010031,"ARG1",1
"GO:0033212","GO:0033212","iron import into cell","1/15","14/18723",0.0111617852865515,0.0495714581843907,0.0261478355010031,"LCN2",1
"GO:0036295","GO:0036295","cellular response to increased oxygen levels","1/15","14/18723",0.0111617852865515,0.0495714581843907,0.0261478355010031,"LCN2",1
"GO:0070942","GO:0070942","neutrophil mediated cytotoxicity","1/15","14/18723",0.0111617852865515,0.0495714581843907,0.0261478355010031,"ARG1",1
"GO:1901678","GO:1901678","iron coordination entity transport","1/15","14/18723",0.0111617852865515,0.0495714581843907,0.0261478355010031,"LCN2",1
