"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016853","GO:0016853","isomerase activity","57/2695","158/18368",1.82388183026125e-11,1.86699176443106e-09,1.4241986349217e-09,"TPI1/HSPD1/PDIA3/PPIA/P4HB/PDIA4/PGAM1/HSD17B4/PPIB/PGAM2/TXNDC5/FKBP4/ERP44/ECH1/ENOPH1/FKBP3/PIN1/FKBP5/FKBP10/PTGES3/PPIL1/MIF/FKBP1A/ECI2/BPGM/TOP2A/ITGB3/FKBP15/HMGCS1/PGM3/FKBP9/PGM2L1/SRR/GNPDA1/TBXAS1/FKBP8/DKC1/TMX3/ISYNA1/FKBP2/PPIL3/PPID/PIN4/PIGK/IDI1/PPIG/PPIL4/LSS/PPIH/PPWD1/GSTZ1/EBP/HYI/PTGES/PTGES2/ALOX12B/GALE",57
"GO:0005525","GO:0005525","GTP binding","104/2695","377/18368",4.234969673552e-11,3.97381321034963e-09,3.03134671370038e-09,"TUBB4B/TUBA1C/TUBB3/HSP90AB1/EEF1A1/EEF2/ANXA6/TUBB6/GLUD1/TUBA8/TUFM/EEF1A2/GNAI2/GNAS/DNM2/RTCB/RAB7A/RAN/ARF3/NME1/RAB14/RAB2A/DNM3/TUBB1/GNAI1/RAB1B/CDC42/RAP1B/RAB11B/GSPT1/RHOA/EHD1/RAP1A/RAB6B/OPA1/EIF2S3/RHOC/RAB1A/RAB5B/ARL8B/RAC1/LANCL2/SUCLG2/ARF5/ARF4/RAB10/RAB31/GBP1/ARL8A/AK4/GNA11/RAB21/MX1/RAB8A/RALA/RAB35/OLA1/ATL3/GMPPB/RHOG/EIF5B/RAB8B/RAB13/EIF5/RAB3D/GNL1/GBP2/AGAP3/RAB4B/EHD4/RAB3C/RABL6/PIP4K2B/RAB18/ARFIP2/RHOB/RHEB/EEFSEC/EHD2/GTPBP1/RRAGA/TUBG1/KRAS/MRAS/SRP54/DRG2/HBS1L/GPN1/EIF2B2/ARL2/GIMAP4/SEPHS1/ARHGAP35/DIRAS2/RP2/GNAZ/RRAGD/NOLC1/ATL2/ARF6/RAB23/ARHGAP5/MFN1/RABL3",104
"GO:0051087","GO:0051087","chaperone binding","43/2695","107/18368",1.01613265667697e-10,8.80127208783285e-09,6.71388054937983e-09,"HSPA8/ATP1A2/HSPA5/HSPD1/HSPA2/CLU/STIP1/HYOU1/CALR/HSPE1/ST13/CDC37/TBCA/OGDH/SCARB2/BAG3/SUGT1/HSPB6/PTGES3/ERP29/DNAJB2/TBCD/DNAJA1/SLC12A2/STUB1/AHSA1/DNAJB1/TIMM44/PFDN6/DNAJA2/PFDN4/DNAJC10/DNAJB6/UBL4A/TIMM9/GET4/GNB5/BAG2/WRAP53/TBCE/SYVN1/CDKN1B/TBCC",43
"GO:0005543","GO:0005543","phospholipid binding","120/2695","466/18368",1.72996724399609e-10,1.39138794052828e-08,1.0613934369179e-08,"SPTBN1/TLN1/HSPA8/ANXA5/ANXA6/ANXA2/IQGAP1/ANXA1/GSN/APOE/PEBP1/EEA1/NSFL1C/FERMT2/HMGB1/IGHM/OPA1/SH3PXD2B/HIP1R/APPL1/PPT1/CPNE3/ESYT1/SCARB2/SCIN/CPNE1/SEC14L2/THY1/OSBP/LANCL2/MYOF/PICALM/SNX12/THBS1/EPN1/PACSIN2/RAB35/SNX3/CCDC88A/CPNE2/STOML2/HGS/APOH/EXOC8/CPNE4/SNX27/PFN2/PITPNA/AMER2/PITPNB/APOB/GSDMA/ITPR2/ARFIP1/PIK3C2B/EPN2/SPTBN4/RPH3A/SNX6/CLINT1/TOM1/ESYT2/EPB41/SNX18/NUP35/ARFIP2/CPNE5/OGT/ANXA3/AKT1/SMPD3/PLCB1/MYO1B/WDR45B/ITPR1/FLII/OSBPL2/STAM2/PSD2/GBF1/SBF2/RASA4B/RLBP1/BAD/NUP62/SNX15/SNX9/PIGK/ARHGAP44/ARHGAP35/C2CD2L/SNX21/SNX4/NF1/WDFY1/APPL2/ARAP3/EXOC1/HS1BP3/PACSIN3/OSBPL10/SNX8/UQCC3/LPAR1/F3/MARK1/APOC1/BCAS3/DENND1A/PLA2G4D/SYT7/TOM1L2/FZD7/PLA2G4A/SH3PXD2A/MTM1/OBSCN/ZFYVE19/STXBP6/GSDMD",120
"GO:0019001","GO:0019001","guanyl nucleotide binding","106/2695","398/18368",2.58702380178176e-10,1.82061800050391e-08,1.38882330411442e-08,"TUBB4B/TUBA1C/TUBB3/HSP90AB1/EEF1A1/EEF2/ANXA6/TUBB6/GLUD1/TUBA8/TUFM/EEF1A2/GNAI2/GNAS/DNM2/RTCB/RAB7A/RAN/ARF3/NME1/RAB14/RAB2A/DNM3/TUBB1/GNAI1/RAB1B/CDC42/RAP1B/RAB11B/GSPT1/RHOA/EHD1/RAP1A/RAB6B/OPA1/EIF2S3/RHOC/RAB1A/RAB5B/ARL8B/RAC1/LANCL2/SUCLG2/ARF5/ARF4/RAB10/RAB31/GBP1/ARL8A/AK4/GNA11/RAB21/MX1/RAB8A/RALA/RAB35/OLA1/ATL3/GMPPB/RHOG/EIF5B/RAB8B/DYNC1LI1/RAB13/EIF5/RAB3D/GNL1/GBP2/AGAP3/RAB4B/EHD4/RAB3C/RABL6/PIP4K2B/RAB18/ARFIP2/RHOB/RHEB/EEFSEC/EHD2/GTPBP1/PDE2A/RRAGA/TUBG1/KRAS/MRAS/SRP54/DRG2/HBS1L/GPN1/EIF2B2/ARL2/GIMAP4/SEPHS1/ARHGAP35/DIRAS2/RP2/GNAZ/RRAGD/NOLC1/ATL2/ARF6/RAB23/ARHGAP5/MFN1/RABL3",106
"GO:0032561","GO:0032561","guanyl ribonucleotide binding","106/2695","398/18368",2.58702380178176e-10,1.82061800050391e-08,1.38882330411442e-08,"TUBB4B/TUBA1C/TUBB3/HSP90AB1/EEF1A1/EEF2/ANXA6/TUBB6/GLUD1/TUBA8/TUFM/EEF1A2/GNAI2/GNAS/DNM2/RTCB/RAB7A/RAN/ARF3/NME1/RAB14/RAB2A/DNM3/TUBB1/GNAI1/RAB1B/CDC42/RAP1B/RAB11B/GSPT1/RHOA/EHD1/RAP1A/RAB6B/OPA1/EIF2S3/RHOC/RAB1A/RAB5B/ARL8B/RAC1/LANCL2/SUCLG2/ARF5/ARF4/RAB10/RAB31/GBP1/ARL8A/AK4/GNA11/RAB21/MX1/RAB8A/RALA/RAB35/OLA1/ATL3/GMPPB/RHOG/EIF5B/RAB8B/DYNC1LI1/RAB13/EIF5/RAB3D/GNL1/GBP2/AGAP3/RAB4B/EHD4/RAB3C/RABL6/PIP4K2B/RAB18/ARFIP2/RHOB/RHEB/EEFSEC/EHD2/GTPBP1/PDE2A/RRAGA/TUBG1/KRAS/MRAS/SRP54/DRG2/HBS1L/GPN1/EIF2B2/ARL2/GIMAP4/SEPHS1/ARHGAP35/DIRAS2/RP2/GNAZ/RRAGD/NOLC1/ATL2/ARF6/RAB23/ARHGAP5/MFN1/RABL3",106
"GO:0060090","GO:0060090","molecular adaptor activity","100/2695","369/18368",2.95251942938725e-10,1.95560992793532e-08,1.49179929063777e-08,"MYH9/HSPA8/IQGAP1/ANK2/FSCN1/RUVBL2/AP2A2/AP2A1/AP2B1/PSMC6/EIF4G1/COL1A2/TJP2/ST13/SYNE2/SEC22B/GNB4/FKBP4/HIP1R/KHDRBS1/NAPA/AP2M1/HCFC1/SARM1/SLC9A3R1/PDCD6/CHCHD3/CNOT1/ANK1/SUN2/MAVS/ABI2/STX12/SORBS1/SGTA/YKT6/MAP2K2/G3BP2/ATP1B2/SPAG9/ARPC4/VPS18/STX7/LAMTOR1/GRB2/EIF3B/CBX5/AIMP2/STUB1/DLGAP4/SNAP23/ZC3H18/VPS11/SLC9A3R2/MAPK8IP3/MAGI1/SPTBN4/ANK3/ABI1/PEF1/AP1G1/VTI1B/AP1M1/STX4/LPL/BAIAP2/TCOF1/OPTN/AKAP9/LAMTOR4/LAMTOR5/SYNE1/AP2S1/MAGI2/SNAP29/AP1S2/MMS19/STX8/GNB5/SUN1/COL14A1/STX16/STX5/NUP62/SMARCD1/NOLC1/BICD1/PIK3R1/TELO2/PCNT/RPTOR/DAB2/USE1/PAG1/PSMG2/NCK2/MEN1/ITSN1/SGTB/ARRB1",100
"GO:0003735","GO:0003735","structural constituent of ribosome","60/2695","182/18368",3.66605364069165e-10,2.29332022189933e-08,1.74941507064584e-08,"RPS27A/RPSA/RPS3A/RPS4X/RPLP0/RPL5/RPL3/RPL7/RPS6/RPS21/RPS5/RPL7A/RPL12/RPS14/RPS20/RPS11/RPL10/RPS15A/RPS18/RPL15/RPS17/RPL23/RPS19/RPL9/RPL30/RPS2/RPLP1/RPL11/RPS26/RPS27/RPS24/RPS25/RPL28/RPL24/RPL31/RPL26/RPL38/RPL32/RPS23/RPL19/MRPS36/RPL34/RPL22L1/ISG15/MRPL4/RPS15/RPL36AL/MRPL17/RPS29/MRPL2/MRPL43/RPL39/MRPL23/MRPS34/MRPS7/MRPL11/NDUFA7/MRPS9/MRPS6/MRPL49",60
"GO:0031072","GO:0031072","heat shock protein binding","47/2695","129/18368",7.18855491411723e-10,4.26016464910316e-08,3.24978438222696e-08,"HSPA8/HSP90AB1/HSPA5/HSPA1B/HSPA2/KPNB1/STIP1/ST13/CSNK2A1/FKBP4/ARHGDIA/CDC37/OGDH/BAG3/FKBP5/GBP1/PTGES3/ITGB2/DNAJB2/PPP5C/LMAN2/DNAJA1/HDAC2/SLC12A2/STUB1/AHSA1/DNAJB1/DNAJA2/DNAJC8/TFAM/CREB1/UNC45A/CDK5/DNAJC10/ITGAM/DNAJB6/PPID/HTT/NUP62/HSPA13/BAG2/TELO2/FGF1/DNAJA3/CDKN1B/HDAC6/HSPA14",47
"GO:0005178","GO:0005178","integrin binding","50/2695","144/18368",1.43451338826389e-09,8.07631037592569e-08,6.16085749907017e-08,"GFAP/MYH9/TLN1/ACTN4/ACTN1/EGFR/PPIA/P4HB/CALR/FERMT2/HMGB1/TLN2/VTN/DST/FBN1/THY1/THBS1/TNXB/ITGB2/ITGB8/ITGA2/UTRN/CD81/CXADR/THBS4/CD9/SPP1/ITGB4/ITGB3/ILK/PTK2/JAM2/ICAM5/ITGA3/ISG15/ITGAX/ITGAM/ICAM1/CD151/ADAM23/JAM3/ADAM10/ADAM17/COL3A1/FGF1/FGF2/PTN/MMP14/IGF2/SEMA7A",50
"GO:0005200","GO:0005200","structural constituent of cytoskeleton","39/2695","103/18368",5.6252004377257e-09,3.01617890137102e-07,2.30083386325021e-07,"PLEC/GFAP/SPTAN1/VIM/SPTBN1/ACTB/TUBB4B/TUBA1C/TLN1/TUBB3/TUBB6/TUBA8/ANK2/SYNM/ACTBL2/SPTB/ACTR3/POTEKP/TLN2/DES/ACTR2/TUBB1/ADD2/ARPC1B/ANK1/DMD/HLA-DRB1/ARPC4/ARPC3/KRT31/EPB42/SPTBN4/ANK3/EPB41/TUBG1/SORBS3/TUBGCP3/CROCC/BICD1",39
"GO:0015631","GO:0015631","tubulin binding","97/2695","375/18368",7.59678375160773e-09,3.88817204741377e-07,2.9660170054124e-07,"DPYSL2/MAP2/ALDOA/CLIP2/MAP4/EZR/DPYSL5/CNN3/DCTN1/DDX3X/DNM2/PAFAH1B1/KIF5B/MAPRE1/NDRG1/NME1/HSPH1/KIF21A/DNM3/ARHGEF2/CKAP5/KIF5C/DCX/OPA1/STMN1/VAPB/APPL1/VAPA/TBCA/GJA1/KIF2A/DST/DIP2B/ARL8B/SMC3/SUN2/SBDS/PDCD5/CLASP1/ARL8A/MX1/EMD/STRBP/TTLL12/CCDC88A/PPP5C/GIT1/MAP4K4/MAPRE2/TBCD/DAG1/NCALD/MAP1LC3B2/FYN/RMDN3/HOOK3/PDE4B/EML3/GOLGA2/TAOK1/FMR1/EML4/ARHGEF7/STMN2/CACYBP/RAE1/MAPRE3/TUBGCP3/STIM1/CETN2/RABGAP1/WASH6P/PHF6/MAP6D1/KIF3B/CAMSAP2/NUSAP1/KIF13B/CENPF/HTT/CHP1/KIF1A/BLOC1S2/GABARAPL2/TUBGCP6/TBCE/POLB/KIF4A/BCAS3/PSRC1/HDAC6/TBCC/BRSK1/RAB11FIP5/CDK5RAP2/CCDC66/STMN3",97
"GO:0030674","GO:0030674","protein-macromolecule adaptor activity","81/2695","296/18368",8.85439642722266e-09,4.33480451176205e-07,3.3067219609216e-07,"MYH9/HSPA8/IQGAP1/ANK2/FSCN1/AP2A2/AP2A1/AP2B1/PSMC6/COL1A2/TJP2/ST13/SYNE2/SEC22B/GNB4/FKBP4/HIP1R/KHDRBS1/NAPA/AP2M1/HCFC1/SARM1/SLC9A3R1/PDCD6/ANK1/SUN2/MAVS/ABI2/STX12/SORBS1/YKT6/MAP2K2/G3BP2/ATP1B2/SPAG9/ARPC4/VPS18/STX7/GRB2/CBX5/STUB1/SNAP23/ZC3H18/VPS11/SLC9A3R2/MAPK8IP3/SPTBN4/ANK3/ABI1/PEF1/AP1G1/VTI1B/AP1M1/STX4/LPL/BAIAP2/TCOF1/OPTN/SYNE1/AP2S1/MAGI2/SNAP29/AP1S2/MMS19/STX8/GNB5/SUN1/COL14A1/STX16/STX5/NUP62/NOLC1/BICD1/PIK3R1/RPTOR/DAB2/USE1/PAG1/NCK2/MEN1/ARRB1",81
"GO:0003924","GO:0003924","GTPase activity","89/2695","337/18368",1.08503360571942e-08,5.03246497050878e-07,3.83891877716665e-07,"TUBB4B/TUBA1C/TUBB3/EEF1A1/EEF2/TUBB6/TUBA8/TUFM/EEF1A2/GNAI2/GNAS/DDX3X/DNM2/RAB7A/RAN/ARF3/RAB14/RAB2A/DNM3/TUBB1/GNAI1/RAB1B/CDC42/RAP1B/RAB11B/GSPT1/RHOA/RAP1A/RAB6B/OPA1/EIF2S3/RHOC/RAB1A/RAB5B/ARL8B/RAC1/ARF5/ARF4/RAB10/RAB31/GBP1/ARL8A/GNA11/RAB21/MX1/RAB8A/RALA/RAB35/ATL3/RHOG/EIF5B/RAB8B/RAB13/RAB3D/GNL1/GBP2/AGAP3/RAB4B/RAB3C/RAB18/RHOB/RHEB/EEFSEC/GNG10/GTPBP1/RRAGA/TUBG1/KRAS/MRAS/SRP54/DRG2/HBS1L/GPN1/GNB5/ARL2/ARHGAP35/DIRAS2/GNAZ/RRAGD/RGS7/ATL2/ARF6/RGS10/RAB23/ARHGAP5/RAP1GAP/MFN1/TBCC/RABL3",89
"GO:0009055","GO:0009055","electron transfer activity","44/2695","126/18368",1.11733236467779e-08,5.03246497050878e-07,3.83891877716665e-07,"MAOB/PHGDH/UQCRC1/ALDH4A1/NDUFS1/SDHA/AKR1B1/ETFA/POR/UQCRFS1/NDUFV1/ME2/ETFB/COX5A/CYC1/UQCRH/NDUFS2/NDUFA10/NDUFB9/COX6B1/COX5B/NDUFA2/NDUFB4/IDH3B/NDUFS6/NDUFB10/NDUFA5/ASPH/CYBA/NDUFA12/NDUFA4/CYB5A/NDUFS8/NQO2/NDUFA6/NDUFB6/NDUFB5/CYBB/NDUFS7/UQCR10/NDUFB1/NDUFA7/NDUFC2/HAAO",44
"GO:0019003","GO:0019003","GDP binding","31/2695","75/18368",1.83045124082999e-08,7.92726191220987e-07,6.04715875513064e-07,"RAB7A/RAN/RAB14/RAB2A/GNAI1/RAP1B/RAB11B/RHOA/RAP1A/RAB5B/ARL8B/SUCLG2/RAB10/RAB31/GBP1/RAB21/RAB8A/RALA/RAB35/RAB8B/DYNC1LI1/RAB18/RHOB/RHEB/KRAS/MRAS/SRP54/ARL2/DIRAS2/RRAGD/ARF6",31
"GO:0015453","GO:0015453","oxidoreduction-driven active transmembrane transporter activity","30/2695","72/18368",2.4812496009888e-08,1.0347729817457e-06,7.89356598209301e-07,"UQCRC1/NDUFS1/UQCRFS1/NDUFV1/COX5A/CYC1/UQCRH/NDUFS2/NDUFA10/NDUFB9/COX6B1/COX5B/NDUFA2/NDUFB4/NDUFS6/NDUFB10/NDUFA5/NDUFA12/NDUFA4/CYB5A/NDUFS8/NDUFA6/NDUFB6/NDUFB5/NDUFS7/CYBRD1/UQCR10/NDUFB1/NDUFA7/NDUFC2",30
"GO:0016859","GO:0016859","cis-trans isomerase activity","21/2695","41/18368",3.98495281134167e-08,1.6025203091324e-06,1.22245168949429e-06,"PPIA/PPIB/FKBP4/FKBP3/PIN1/FKBP5/FKBP10/PPIL1/FKBP1A/FKBP15/FKBP9/FKBP8/FKBP2/PPIL3/PPID/PIN4/PPIG/PPIL4/PPIH/PPWD1/GSTZ1",21
"GO:0035091","GO:0035091","phosphatidylinositol binding","74/2695","271/18368",4.22471669506072e-08,1.64035551677185e-06,1.25131354742996e-06,"TLN1/ANXA2/IQGAP1/GSN/EEA1/FERMT2/SH3PXD2B/HIP1R/APPL1/ESYT1/SCIN/THY1/OSBP/LANCL2/PICALM/SNX12/RAB35/SNX3/CCDC88A/HGS/EXOC8/SNX27/PFN2/PITPNA/AMER2/PITPNB/GSDMA/ITPR2/ARFIP1/PIK3C2B/RPH3A/SNX6/TOM1/ESYT2/EPB41/SNX18/ARFIP2/OGT/AKT1/PLCB1/MYO1B/WDR45B/ITPR1/FLII/OSBPL2/STAM2/GBF1/SBF2/RLBP1/SNX15/SNX9/PIGK/C2CD2L/SNX21/SNX4/WDFY1/APPL2/ARAP3/EXOC1/HS1BP3/SNX8/MARK1/BCAS3/DENND1A/SYT7/TOM1L2/FZD7/PLA2G4A/SH3PXD2A/MTM1/OBSCN/ZFYVE19/STXBP6/GSDMD",74
"GO:0003755","GO:0003755","peptidyl-prolyl cis-trans isomerase activity","20/2695","38/18368",4.62262262493482e-08,1.73502435855887e-06,1.32352984629713e-06,"PPIA/PPIB/FKBP4/FKBP3/PIN1/FKBP5/FKBP10/PPIL1/FKBP1A/FKBP15/FKBP9/FKBP8/FKBP2/PPIL3/PPID/PIN4/PPIG/PPIL4/PPIH/PPWD1",20
