"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001846","MF","GO:0001846","opsonin binding","1/12","15/18368",0.00975866526526037,0.039743351130485,0.0163418384582586,"PTX3",1
"GO:1901611","MF","GO:1901611","phosphatidylglycerol binding","1/12","15/18368",0.00975866526526037,0.039743351130485,0.0163418384582586,"PLTP",1
"GO:0010181","MF","GO:0010181","FMN binding","1/12","16/18368",0.0104061286781533,0.039743351130485,0.0163418384582586,"NOS2",1
"GO:0005001","MF","GO:0005001","transmembrane receptor protein tyrosine phosphatase activity","1/12","17/18368",0.0110532040081367,0.039743351130485,0.0163418384582586,"PTPRZ1",1
"GO:0008525","MF","GO:0008525","phosphatidylcholine transporter activity","1/12","17/18368",0.0110532040081367,0.039743351130485,0.0163418384582586,"PLTP",1
"GO:0019198","MF","GO:0019198","transmembrane receptor protein phosphatase activity","1/12","17/18368",0.0110532040081367,0.039743351130485,0.0163418384582586,"PTPRZ1",1
"GO:0030169","MF","GO:0030169","low-density lipoprotein particle binding","1/12","17/18368",0.0110532040081367,0.039743351130485,0.0163418384582586,"PLTP",1
"GO:0046624","MF","GO:0046624","sphingolipid transporter activity","1/12","18/18368",0.0116998914666897,0.039743351130485,0.0163418384582586,"PLTP",1
"GO:0070300","MF","GO:0070300","phosphatidic acid binding","1/12","20/18368",0.0129921036148953,0.039743351130485,0.0163418384582586,"PLTP",1
"GO:0097001","MF","GO:0097001","ceramide binding","1/12","20/18368",0.0129921036148953,0.039743351130485,0.0163418384582586,"PLTP",1
"GO:0001848","MF","GO:0001848","complement binding","1/12","21/18368",0.0136376287269847,0.039743351130485,0.0163418384582586,"PTX3",1
"GO:0030021","MF","GO:0030021","extracellular matrix structural constituent conferring compression resistance","1/12","22/18368",0.0142827668125181,0.039743351130485,0.0163418384582586,"VCAN",1
"GO:0120020","MF","GO:0120020","cholesterol transfer activity","1/12","22/18368",0.0142827668125181,0.039743351130485,0.0163418384582586,"PLTP",1
"GO:0120015","MF","GO:0120015","sterol transfer activity","1/12","23/18368",0.0149275180824539,0.0398067148865436,0.0163678926342696,"PLTP",1
"GO:0120014","MF","GO:0120014","phospholipid transfer activity","1/12","24/18368",0.0155718827476496,0.0398640198339831,0.0163914555238417,"PLTP",1
"GO:0030247","MF","GO:0030247","polysaccharide binding","1/12","25/18368",0.016215861018857,0.0399159655848787,0.0164128147964139,"PTX3",1
"GO:0046625","MF","GO:0046625","sphingolipid binding","1/12","29/18368",0.0187879143752415,0.0428194734111552,0.0176066913697184,"PLTP",1
"GO:0031210","MF","GO:0031210","phosphatidylcholine binding","1/12","31/18368",0.020071628161479,0.0428194734111552,0.0176066913697184,"PLTP",1
"GO:0071813","MF","GO:0071813","lipoprotein particle binding","1/12","31/18368",0.020071628161479,0.0428194734111552,0.0176066913697184,"PLTP",1
"GO:0071814","MF","GO:0071814","protein-lipid complex binding","1/12","31/18368",0.020071628161479,0.0428194734111552,0.0176066913697184,"PLTP",1
"GO:0015248","MF","GO:0015248","sterol transporter activity","1/12","36/18368",0.0232741801707765,0.0465483603415531,0.019139950798336,"PLTP",1
"GO:0043394","MF","GO:0043394","proteoglycan binding","1/12","36/18368",0.0232741801707765,0.0465483603415531,0.019139950798336,"TNC",1
"GO:0050997","MF","GO:0050997","quaternary ammonium group binding","1/12","39/18368",0.0251911032226941,0.0488554729167401,0.0200885990611596,"PLTP",1
